raman_shift_cm-1,intensity
3727.845481251112,-345.0
3735.702951367959,125.0
3743.4239470074463,247.5
3751.1416758953055,92.5
3758.9891194911397,27.5
3766.700264858686,555.0
3774.408149723422,-177.5
3782.1127761528696,-262.5
3789.814146212797,22.5
3797.644959575031,-927.5
3805.339767031168,-72.5
3813.0313243401397,300.0
3820.7196335607223,215.0
3828.40469674996,-15.0
3836.086515963121,100.0
3843.76509325378,97.5
3851.4404306737633,240.0
3859.1125302731743,-82.5
3866.7813941003624,70.0
3874.447024201989,107.5
3882.109422622947,17.5
3889.7685914064496,-150.0
3897.424532593941,-245.0
3905.0772482251778,-25.0
3912.7267403381848,110.0
3920.3730109692915,-182.5
3928.016062153074,-285.0
3935.655895922435,47.5
3943.292514308545,-75.0
3950.925919340865,-112.5
3958.424585178429,-130.0
3966.051624900334,47.5
3973.6754573117214,-75.0
3981.296084435249,-195.0
3988.9135082919092,-42.5
3996.396478310664,125.0
4004.007556831755,32.5
4011.615438103967,75.0
4019.220124141517,-240.0
4026.690583777876,-125.0
4034.288940385857,-92.5
4041.8841077570687,147.5
4049.3452186808136,35.0
4056.9340684999333,207.5
4064.5197350651724,117.5
4071.971514814126,377.5
4079.550875675057,-415.0
4086.9964623022533,70.0
4094.5695253181984,-47.5
4102.008926541021,-190.0
4109.575699558212,325.0
4117.008923081245,125.0
4124.569413932913,-395.0
4131.996467447912,72.5
4139.5506839542795,255.0
4146.971575140262,247.5
4154.519525108575,200.0
4161.93426163181,-37.5
4169.475952856366,270.0
4228.011654085007,-595.0
4235.396210255029,17.5
4242.907210725418,-210.0
4250.415076793586,-285.0
4257.7904449892885,-10.0
4265.292102093415,-142.5
4272.790630641481,150.0
4280.156827999919,-90.0
4287.649159161061,120.0
4295.138367597785,-130.0
4302.4954112134365,-497.5
4309.978433811593,-160.0
4317.329402006981,117.5
4324.8062464273535,-717.5
4332.151146724958,60.0
4339.621820615692,310.0
4346.960660525583,147.5
4354.425171522191,-145.0
4361.757958542046,-310.0
4369.216314267462,485.0
4376.543055882612,-192.5
4383.9952639471885,435.0
4391.315967630617,-125.0
4398.762035632179,625.0
4406.07670884455,3860.0
4413.516644368407,310.0
4420.825294558097,-2862.5
4428.130962180556,-495.0
4435.561739780205,400.0
4442.861395497304,2.5
4450.1580741507205,127.5
4457.5797107246835,37.5
4464.870388562718,182.5
4472.158094827057,117.5
4479.57060723233,250.0
4486.852323743995,5.0
4494.131074158497,-322.5
4501.534479210626,137.5
4508.807250907994,490.0
4516.077061971264,375.0
4523.343914207908,-217.5
4530.735219799091,602.5
4537.996107969229,735.0
4545.254042757973,500.0
4552.509025966894,382.5
4559.888261734326,200.0
4567.13729547953,252.5
4574.383383072374,475.0
4581.626526308552,452.5
4588.866726982298,347.5
4596.103986886381,175.0
4603.338307812148,532.5
4610.69653172473,232.5
4617.92492857972,42.5
4625.150391852978,195.0
4632.372923329982,330.0
4639.592524794796,80.0
4646.809198030001,547.5
4654.022944816745,300.0
4661.233766934747,487.5
4668.441666162253,222.5
4675.646644276094,740.0
4682.848703051641,317.5
4690.047844262837,667.5
4697.244069682201,532.5
4704.437381080788,155.0
4711.627780228242,790.0
4718.8152688927585,462.5
4725.999848841122,815.0
4733.181521838655,1030.0
4740.3602896492885,867.5
4747.536154035508,687.5
4754.583300303704,765.0
4761.753413983191,785.0
4768.92062948634,807.5
4776.084948569973,870.0
4783.246372989495,1287.5
4790.4049044988715,1240.0
4797.435032206777,917.5
4804.5878338284165,785.0
4811.73774776268,1252.5
4818.884775757928,1525.0
4826.028919561089,1372.5
4833.044920461813,1257.5
4840.183351639585,1335.0
4847.3189038270575,1297.5
4854.451578765569,1672.5
4861.456318765864,1787.5
4868.583294826887,1717.5
4875.707398824052,1575.0
4882.70372329581,1637.5
4889.822138682386,1760.0
4896.937687177771,602.5
4903.925611277562,2110.0
4911.035481404608,2105.0
4918.14248980071,1637.5
4925.122028648751,2147.5
4932.223368894192,1892.5
4939.197342363797,1920.0
4946.293021236786,2040.0
4953.3858469416955,1672.5
4960.351460249847,2040.0
4967.438634759237,2022.5
4974.398699333346,1965.0
4981.480229398396,1585.0
4988.43475186592,1845.0
4995.51064422707,1827.5
5002.459631204911,1880.0
5009.529892591847,1950.0
5016.473350686385,1870.0
5023.537987818112,1932.5
5030.475923625207,1937.5
5037.534943210041,1940.0
5044.467363315067,2220.0
5051.397052412052,2050.0
5058.4476830285275,2120.0
5065.371866252855,1560.0
5072.416896017057,2205.0
5079.335579928025,2397.5
5086.251540943114,1872.5
5093.288206657562,2235.0
5100.198678149791,2097.5
5107.106431592307,1870.0
5114.134748143202,2105.0
5121.037021830118,1925.0
5127.93658230202,2360.0
5134.833431158368,1862.5
5141.85065500065,2465.0
5148.742037069234,2417.5
5155.630712341699,2360.0
5162.516682412504,2167.5
5169.522839786696,2075.0
5176.403355996677,2175.0
5183.281171809234,2480.0
5190.156288813778,2180.0
5197.028708598504,2400.0
5204.02108190766,2317.5
5210.888063918697,1792.5
5217.752353495271,2642.5
5224.6139522205485,2465.0
5231.472861676462,2047.5
5238.329083443736,2037.5
5245.182619101804,2250.0
5252.033470228904,2352.5
5258.881638402017,2110.0
5265.727125196914,2342.5
5272.569932188097,2165.0
5279.532181775125,1815.0
5286.369586094326,2575.0
5293.204315354022,2190.0
5300.036371123795,2357.5
5306.865754971979,2135.0
5313.692468465706,2152.5
5320.516513170878,2260.0
5327.216103720151,2040.0
5334.034863128356,2187.5
5340.850958410447,1527.5
5347.664391127459,1960.0
5354.475162839211,1920.0
5361.283275104273,1727.5
5368.088729480027,2297.5
5374.891527522639,2057.5
5381.6916707870405,2005.0
5388.489160826968,2255.0
5395.162686039381,1890.0
5401.954921596684,1897.5
5408.744508555763,1557.5
5415.531448465517,1840.0
5422.315742873667,1985.0
5428.9763156019835,1927.5
5435.7553708175255,1377.5
5442.531785139763,1752.5
5449.305560111607,1480.0
5456.076697274744,1797.5
5462.724355191152,1672.5
5469.490268392452,2052.5
5476.253548375513,1375.0
5482.893493883399,1397.5
5489.651558992999,1615.0
5496.406995464167,1850.0
5503.039241977298,1697.5
5509.789472642318,1645.0
5516.5370792381145,1625.0
5523.161640139158,1637.5
5529.904049975114,1735.0
5536.643840300443,985.0
5543.260728941103,1215.0
5549.9953315319435,1655.0
5556.607128017575,3042.5
5563.336548861269,1615.0
5569.943259067753,1592.5
5576.667504142417,1605.0
5583.269133936614,1657.5
5589.988209211173,1552.5
5596.584764450927,1192.5
5603.298675885126,1277.5
5609.890162419251,905.0
5616.598915963696,1090.0
5623.185339632044,1270.0
5629.888941228186,1670.0
5636.470307861637,1660.0
5643.1687634418195,1047.5
5649.745078862303,872.5
5656.438394349752,1220.0
5663.009664370256,1277.5
5669.578436568787,1162.5
5676.264076103718,1187.5
5682.827811578958,997.5
5689.3890535265455,960.0
5696.067030305661,1097.5
5702.623244186747,772.5
5709.176968824679,1365.0
5715.847296014435,1517.5
5722.39600122282,780.0
5728.942221462719,1180.0
5735.4859581482815,1095.0
5742.146121627011,1007.5
5748.684850350968,87.5
5755.221099782255,-3975.0
5761.754871330704,1417.5
5768.404894310675,647.5
5774.933669330552,812.5
5781.459970716278,980.0
5787.9837998734365,1075.0
5794.505158206499,1200.0
5801.142549523138,722.5
5807.6589255571525,792.5
5814.172834999641,805.0
5820.684279250832,772.5
5827.1932597098785,937.5
5833.699777774898,955.0
5840.203834842934,812.5
5846.705432309973,637.5
5853.204571570954,685.0
5859.701254019747,1017.5
5866.1954810492025,957.5
5872.687254051081,910.0
5879.176574416102,642.5
5885.663443533944,387.5
5892.14786279323,425.0
5898.629833581537,692.5
5905.109357285379,992.5
5911.586435290243,927.5
5918.061068980569,67.5
5924.5332597397355,680.0
5931.003008950094,857.5
5937.470317992949,220.0
5943.935188248557,705.0
5950.397621096134,787.5
5956.857617913869,552.5
5963.3151800789055,577.5
5969.7703089673305,827.5
5976.105705888964,387.5
5982.556016527509,532.5
5989.0038979866,765.0
5995.449351638199,310.0
6001.8923788532775,605.0
6008.215900781644,337.5
6014.654123287393,717.5
6021.089923438405,387.5
6027.523302601519,800.0
6033.954262142564,910.0
6040.265942433929,507.5
6046.692110755517,705.0
6053.115863521547,615.0
6059.420472023492,1117.5
6065.839441620141,500.0
6072.255999718647,422.5
6078.553548309683,440.0
6084.9653312708615,237.5
6091.374706782226,625.0
6097.665207314269,345.0
6104.06981570238,572.5
6110.472020679961,530.0
6116.755484978421,495.0
6123.152930828903,880.0
6129.431725134898,317.5
6135.824417162912,660.0
6142.098546680769,452.5
6148.486490183059,587.5
6154.872039648391,710.0
6161.139160374798,70.0
6167.519969269015,300.0
6173.782438208022,350.0
6180.158511808193,365.0
6186.416334137088,667.5
6192.7876777124475,380.0
6199.040858600842,545.0
6205.291741972571,787.5
6211.656022022646,282.5
6217.902271670253,385.0
6224.261834810408,57.5
6230.503455884398,-7855.0
6236.742785809074,-7665.0
6243.095304999864,235.0
6249.330014038816,-137.5
6255.677829386128,340.0
6261.907922670827,367.5
6268.1357311500615,462.5
6274.476522051649,775.0
6280.699722436169,267.5
6286.920641805642,407.5
6293.139281413962,262.5
6299.470738832191,552.5
6305.684780516531,647.5
6311.896546218995,472.5
6318.106037189755,302.5
6324.428181717434,505.0
6330.633084905065,917.5
6336.835717129172,297.5
6343.036079636258,425.0
6349.234173671932,-225.0
6355.544716640681,712.5
6361.738235515761,367.5
6367.929489673777,192.5
6374.118480356665,37.5
6380.305208805476,265.0
6386.489676260331,395.0
6392.671883960451,37.5
6398.851833144166,292.5
6405.143905470883,757.5
6411.319299566196,570.0
6417.492438877503,182.5
6423.663324639478,365.0
6429.831958085924,575.0
6435.998340449718,510.0
6442.162472962853,287.5
6448.324356856414,327.5
6454.483993360584,127.5
6460.641383704664,225.0
6466.79652911704,127.5
6472.949430825232,182.5
6479.100090055821,445.0
6485.248508034543,255.0
6491.280888225534,-365.0
6497.424868822251,277.5
6503.566611816241,392.5
6509.70611842964,827.5
6515.843389883739,195.0
6521.978427398899,315.0
6528.111232194642,15.0
6534.241805489546,507.5
6540.25668092884,4742.5
6546.382836142322,5402.5
6552.506763482961,4810.0
6558.628464165849,940.0
6564.747939405184,160.0
6570.751928194237,47.5
6576.866997341502,2.5
6582.9798446600835,590.0
6589.090471360658,322.5
6595.0857801617385,-82.5
6601.192010321654,67.5
6607.296023467985,0.0
