epoch,train_loss,val_macro_f1
1,2.563522441671529,0.0338688430771471
2,2.43204143069206,0.04733669108669108
3,2.0249377117244474,0.13688926458157227
4,1.863957838180962,0.14277856646277698
5,1.8132432677330228,0.14102564102564102
6,1.7930203369998057,0.1801444577434994
7,1.755220630846986,0.167391739482693
8,1.7093833181836189,0.22143958562293298
9,1.721220100691559,0.16927727794058567
10,1.6847167326769699,0.26306797820361555
11,1.6807155302905161,0.2052982564568403
12,1.6696012709118904,0.23788602090953714
13,1.6276081953573664,0.2450703212744257
14,1.6419679352996546,0.1772522484263375
15,1.6226395357639418,0.25599462853570976
16,1.6078468189326995,0.20588129818899048
17,1.6240772030769137,0.26020991224618584
18,1.586339620275235,0.2734852460776974
19,1.5651605566707225,0.2706891671597554
20,1.5458165844646068,0.32482810302696624
21,1.5032356622022227,0.3280135033450683
22,1.44931240858288,0.3808314195132485
23,1.3751387683623428,0.44325591885273585
24,1.310837193913416,0.390004985030659
25,1.2441963356569272,0.4271602798541006
26,1.2035428088739377,0.4076712461327846
27,1.159427544392577,0.4627392315308256
28,1.126118635912554,0.4613504651315524
29,1.0768722325836846,0.44664748603781707
30,1.042125134839924,0.4945232724469487
31,1.0081307379477615,0.45718504832217205
32,0.9447900595468118,0.44113203920116145
33,0.9142296475554825,0.45357231478199217
34,0.8646541317121699,0.45061754484831407
35,0.8258879471809493,0.5290080371749061
36,0.7496925770142756,0.4914219114219115
37,0.7165394567568367,0.5403143817568528
38,0.6880018027550584,0.5319216032180818
39,0.6430698924381798,0.5150301629732899
40,0.593647415758273,0.6189945693298573
41,0.5709155121254265,0.5577148592294147
42,0.5341667881525984,0.6141699764767133
43,0.5131013643577558,0.5994989871356566
44,0.4771382349346756,0.6074922394145866
45,0.44624470762156565,0.57958307621918
46,0.41948809413188093,0.6076320193967253
47,0.40468757107443765,0.6309902933505419
48,0.3864733074373061,0.6549137242685631
49,0.3693685148834088,0.6271467172190135
50,0.3484567126276296,0.6923064517182164
51,0.3352103702929042,0.640072292808271
52,0.31563867594397393,0.6153961239252995
53,0.28667868578105893,0.6724336120542206
54,0.28511109920816685,0.6725123712731098
55,0.2633272806575539,0.6922988714593695
56,0.2514677867976897,0.7017725954424213
57,0.24293399233063426,0.6821691466428308
58,0.24454893086344823,0.6885787308334724
59,0.21151027876302736,0.6925509998478182
60,0.22151820101869216,0.6369780842966242
61,0.20384897189129383,0.6493497203870521
62,0.1830837811351916,0.6860868447669023
63,0.1808936735358807,0.7056357064164445
64,0.186515982920697,0.6999301909631895
65,0.1689658590139599,0.6978621171310746
66,0.16428467164824315,0.7059031038960929
67,0.15010831926291415,0.7157519257894491
68,0.14955097465955336,0.6981696536462423
69,0.14087873167537768,0.6862749321013193
70,0.13011350238336883,0.7231708362341173
71,0.13429924076713554,0.6566069144201858
72,0.12238052502752991,0.6808204615896922
73,0.12080602709272313,0.6851372076719315
74,0.10823016488975888,0.7157856437915814
75,0.11206660043755802,0.7141839294747362
76,0.1043206783900157,0.6772092447405508
77,0.09430296004775467,0.6398627245590904
78,0.10391468683753265,0.6914863919388805
79,0.09575602717680531,0.6812262983978168
80,0.08763034378152786,0.653150326552949
81,0.09267105023726957,0.6710247923397445
82,0.08298309029447376,0.6660200252605706
83,0.07974732044332344,0.6888481315779629
84,0.08093985993791064,0.6650331700239006
85,0.06977551541966173,0.7162735638345393
86,0.0713745725828163,0.6797648671845558
87,0.06932327600298535,0.6625565610859728
88,0.049265451989897076,0.6756521256521256
89,0.05953262925763196,0.6391832163108758
90,0.057837111230324444,0.7669230659809153
91,0.06010424650761239,0.7300755704244076
92,0.06216618714110772,0.737331189944495
93,0.05618595883224604,0.6930345984316209
94,0.051202802506591615,0.7035600565012329
95,0.06097427761148012,0.7480456950089507
96,0.04819590505639758,0.7466173835125448
97,0.04733476486407357,0.6465423465423464
98,0.045001389829382094,0.6642320642320642
99,0.04095934021688246,0.6980935730935731
100,0.04817295184897242,0.7214816152463673
101,0.03974528343485104,0.6772759352546586
102,0.04330429662053192,0.7334041600365885
103,0.03564007957615471,0.6733813520310831
104,0.047156256994172724,0.7366402116402117
105,0.053503210848590374,0.6880891330891331
106,0.03927154735973908,0.702654051791336
107,0.03542865627101375,0.7322581404103143
108,0.042865884347195064,0.735110771231633
109,0.036099000470798226,0.7881189767962411
110,0.03529280702767193,0.7918542193445751
111,0.03236338780624706,0.7127548030456098
112,0.042335094403424256,0.7060014771553232
113,0.03097033681061734,0.7128606606072142
114,0.02847522103020477,0.7099848478672763
115,0.02362804790668258,0.6567210343019679
116,0.02973618427315009,0.7808832715784955
117,0.02936256482584163,0.7634830447330447
118,0.0302512961532707,0.765254630943898
119,0.028038987951297653,0.7408112874779542
120,0.0307893843300333,0.7507276387257411
