epoch,train_loss,val_macro_f1
1,2.408433266735952,0.05520794994479205
2,2.283806005749134,0.11203742203742205
3,2.2034486335351926,0.04503616042077581
4,2.1193264088499437,0.20498297688933143
5,2.074166980358439,0.09610650787121376
6,2.0130058680105645,0.1067305639815751
7,1.9693000491605985,0.0589820937538645
8,1.880159024798542,0.08839584123316782
9,1.8124024649278834,0.25181173379964245
10,1.73168818447568,0.23280930335072944
11,1.637802866620755,0.17006372572742798
12,1.5551171849627015,0.136919170307737
13,1.4441171928283272,0.08110105336234917
14,1.3611722172947105,0.38822086558928665
15,1.2572285532951355,0.425344723211462
16,1.1837510242374665,0.33853832814359125
17,1.1181011593669927,0.27852323613186214
18,1.022017491519998,0.4669475088829927
19,0.9787919712722848,0.4126514454413006
20,0.9022736177531951,0.3302988657186558
21,0.8208464878961581,0.49207754135422743
22,0.7450040308160519,0.5072201741591951
23,0.7203704449561757,0.4957217616779417
24,0.6634419604178963,0.6003377702989744
25,0.6216020075553054,0.5008428592480317
26,0.5610224570429653,0.4966220585785803
27,0.5526375357710988,0.6342912844109835
28,0.47966558260655184,0.6002949015282981
29,0.45612703578187785,0.4342378740641768
30,0.41955909871180125,0.6115057284412123
31,0.4052649356356455,0.5763399177112828
32,0.37764844940889863,0.5756733561259627
33,0.34845985007395436,0.5196705466155181
34,0.3180223979534359,0.41116858200191536
35,0.3078928945261404,0.585938495648688
36,0.2785114266593522,0.5924281814190152
37,0.2701122773076416,0.5703798111373352
38,0.23965387470131622,0.602243232842695
39,0.22695352342150626,0.47403613236946573
40,0.21649965708819005,0.6844319400183737
41,0.22318902953502234,0.5549127402388272
42,0.19633751786356674,0.6270476210216291
43,0.17228530726711686,0.5685030173174763
44,0.1608075291055058,0.6440206227001853
45,0.16338662075203494,0.49527504529886807
46,0.1441133376381813,0.6115952874545724
47,0.1469855902528544,0.6028168696101827
48,0.1505753856425712,0.48222971984492724
49,0.13504692203783936,0.6538740375377204
50,0.1193972206033698,0.5885318946784565
51,0.11496771051796205,0.5426550539714993
52,0.09945847933530944,0.5849303131272441
53,0.09406445187371258,0.5736000506456098
54,0.08751514190466168,0.4704162061847072
55,0.10017868088677935,0.5699695031839331
56,0.09129338448337458,0.6090006905422727
57,0.08309063132544724,0.5439495497538874
58,0.08649534894871193,0.5999866955752022
59,0.08409499253761536,0.5866357914269814
60,0.07815524302593885,0.532545141539253
61,0.06769542426400639,0.5608444237912956
62,0.05797378522548995,0.6387521592896845
63,0.057597232655698966,0.5391882422789898
64,0.07310020296039794,0.6207920351255011
65,0.06343865490928634,0.5242764601131191
66,0.047204608032522605,0.5882097069597069
67,0.057094185804273216,0.5971402349993321
68,0.04387091909462603,0.5928449328449329
69,0.06206191706667663,0.572161602765051
70,0.050229726662568815,0.6054738879493781
71,0.06097443563299715,0.4958007686371863
72,0.056838122117461275,0.5527140777140777
73,0.03577971410961104,0.487764003885773
74,0.040197252955954145,0.5852934818492384
75,0.042612081515354984,0.590701128936423
76,0.04822102155634672,0.5200952401413231
77,0.033427678897694914,0.6301910143229309
78,0.03304597012775549,0.6682383172685308
79,0.0410710505587412,0.539054458984544
80,0.0325674173537505,0.49580177641383205
81,0.050356582328335404,0.5840517277320593
82,0.04845033664311872,0.601087801087801
83,0.043143824824247376,0.5966520427956598
84,0.03853725017755455,0.554102350274477
85,0.03537426465522037,0.6221176931915899
86,0.03620088271959044,0.5835055397048298
87,0.03348376602148039,0.5866557773895111
88,0.030456527161364946,0.5972758472758473
89,0.03199086309070998,0.5473401813146075
90,0.02867545749764642,0.5627962579868205
91,0.03503820857827748,0.4808159429779817
92,0.027140376453102064,0.5688777494668132
93,0.033393484427873474,0.5764221191331166
94,0.021492356948187113,0.5377108853866527
95,0.024207919752737936,0.5705699207069456
96,0.039992489070746914,0.5606119622866248
97,0.027948690183704224,0.5548502145541178
98,0.023365501010546956,0.5234077767012619
99,0.018849085729650366,0.5798530190963778
100,0.022496719195276772,0.6130856539873356
101,0.025380479133156036,0.6099849120525811
102,0.018103778267019203,0.6534309371890106
103,0.025792267930228263,0.661126105862948
104,0.022114484844202767,0.6164597804647971
105,0.02789042403957798,0.6384900395667694
106,0.03619293352682998,0.550685303450232
107,0.01947306394908116,0.5425610682123719
108,0.019927267530407553,0.6494977244977244
109,0.02897988278589664,0.6352030757582411
110,0.020353210616297166,0.5597969864274214
111,0.019375026069310228,0.5930355227556746
112,0.024549853005136766,0.5426727084798765
113,0.01519287955901028,0.5886750641101209
114,0.018454867619390965,0.6477772167754129
115,0.023101067234582585,0.5618582308522991
116,0.018135414673752417,0.5455899826106855
117,0.030955974444364615,0.5971468464149722
118,0.02356487778828473,0.5996714160249149
119,0.024275035529697543,0.5424579027013103
120,0.032491581670944195,0.602601726370852
