raman_shift_cm-1,wavelength_nm,intensity
2755.658679,266.883000,2.003186
2764.220946,266.944000,-1.626166
2772.639032,267.004000,-3.211199
2781.053334,267.064000,-1.111530
2789.463857,267.124000,1.774390
2797.870602,267.184000,5.514291
2806.273573,267.244000,-2.886466
2814.672771,267.304000,2.255223
2823.068200,267.364000,-3.330309
2831.459861,267.424000,0.087647
2839.847757,267.484000,-0.473514
2848.231891,267.544000,-1.677221
2856.612266,267.604000,-3.576260
2864.988884,267.664000,0.467962
2873.361747,267.724000,-3.434127
2881.730857,267.784000,1.815059
2890.096219,267.844000,0.394127
2898.457833,267.904000,0.942377
2906.815703,267.964000,0.181141
2915.169831,268.024000,-5.394204
2923.520219,268.084000,-6.230474
2931.866870,268.144000,-1.694571
2940.209787,268.204000,1.636440
2948.410016,268.263000,-1.935671
2956.745534,268.323000,-1.478176
2965.077324,268.383000,-3.481196
2973.405390,268.443000,-0.925840
2981.729735,268.503000,-3.904123
2989.911713,268.562000,1.354040
2998.228682,268.622000,-4.916685
3006.541937,268.682000,-2.591428
3014.851480,268.742000,-1.239020
3023.018913,268.801000,-0.939115
3031.321101,268.861000,-5.775124
3039.619584,268.921000,-6.063579
3047.776149,268.980000,1.749198
3056.067292,269.040000,0.687215
3064.216644,269.099000,-2.777495
3072.500457,269.159000,-3.692961
3080.780577,269.219000,-2.212237
3088.919097,269.278000,0.759356
3097.191901,269.338000,3.204157
3105.323232,269.397000,0.268412
3113.588730,269.457000,2.093186
3121.712881,269.516000,-1.314826
3129.971082,269.576000,-0.453590
3138.088063,269.635000,-0.096762
3146.338978,269.695000,2.661559
3154.448798,269.754000,-3.012340
3162.692435,269.814000,-5.113253
3170.795104,269.873000,-6.599752
3178.894231,269.932000,-1.652117
3187.127001,269.992000,1.142696
3195.218991,270.051000,-1.668096
3203.307445,270.110000,-4.083350
3211.529370,270.170000,-1.683144
3219.610701,270.229000,-1.350298
3227.688505,270.288000,0.290975
3235.899605,270.348000,-3.093906
3243.970299,270.407000,-1.801962
3252.037473,270.466000,-0.355168
3260.101128,270.525000,1.198447
3268.297848,270.585000,-2.998444
3276.354413,270.644000,-1.901380
3284.407466,270.703000,-3.750574
3292.457009,270.762000,3.709689
3300.503044,270.821000,-11.734207
3308.545575,270.880000,3.084356
3316.720828,270.940000,4.947435
3324.756296,270.999000,-4.830238
3332.788267,271.058000,-0.086639
3340.816741,271.117000,-4.919426
3348.841722,271.176000,-3.576893
3356.863212,271.235000,1.052400
3364.881213,271.294000,2.340985
3372.895727,271.353000,-1.824997
3380.906756,271.412000,-1.437394
3388.914304,271.471000,-4.734646
3396.918371,271.530000,0.724944
3404.918961,271.589000,-0.846775
3412.916076,271.648000,-5.822312
3420.909718,271.707000,1.699033
3428.899888,271.766000,-2.721295
3436.886591,271.825000,2.679357
3444.734546,271.883000,1.192768
3452.714377,271.942000,0.561449
3460.690746,272.001000,-1.726485
3468.663655,272.060000,-5.094133
3476.633107,272.119000,0.121372
3484.599104,272.178000,2.970810
3492.426718,272.236000,2.726390
3500.385870,272.295000,-4.374529
3508.341573,272.354000,-1.619100
3516.293830,272.413000,-1.822219
3524.107947,272.471000,1.364472
3532.053377,272.530000,6.211943
3539.995368,272.589000,7.137551
3547.799398,272.647000,1.360758
3555.734574,272.706000,-0.100463
3563.666318,272.765000,-3.012340
3571.460282,272.823000,-4.354761
3579.385225,272.882000,-2.387134
3587.306741,272.941000,1.438907
3595.090658,272.999000,-0.175296
3603.005387,273.058000,-2.126879
3610.782635,273.116000,0.267905
3618.690585,273.175000,1.407864
3626.461173,273.233000,-4.220317
3634.362353,273.292000,-5.455185
3642.126290,273.350000,-3.508819
3650.020708,273.409000,-3.371359
3657.778002,273.467000,2.442815
3665.665667,273.526000,1.451451
3673.416327,273.584000,-0.637423
3681.163701,273.642000,-2.539958
3689.041282,273.701000,4.071586
3696.782035,273.759000,-2.355386
3704.652885,273.818000,0.468590
3712.387025,273.876000,2.002628
3720.117889,273.934000,-2.109448
3727.845481,273.992000,-2.586248
3735.702951,274.051000,3.353251
3743.423947,274.109000,2.231644
3751.141676,274.167000,0.298147
3758.989119,274.226000,0.471287
3766.700265,274.284000,0.676209
3774.408150,274.342000,2.787768
3782.112776,274.400000,-1.846078
3789.814146,274.458000,-0.830880
3797.644960,274.517000,-2.592737
3805.339767,274.575000,-0.205950
3813.031324,274.633000,-0.945531
3820.719634,274.691000,-2.894148
3828.404697,274.749000,-0.242341
3836.086516,274.807000,-1.928233
3843.765093,274.865000,-4.210068
3851.440431,274.923000,2.614938
3859.112530,274.981000,0.766664
3866.781394,275.039000,1.837259
3874.447024,275.097000,2.864906
3882.109423,275.155000,-2.970907
3889.768591,275.213000,-7.174745
3897.424533,275.271000,-3.364713
3905.077248,275.329000,0.338069
3912.726740,275.387000,-8.188567
3920.373011,275.445000,-5.984449
3928.016062,275.503000,-1.717872
3935.655896,275.561000,1.829124
3943.292514,275.619000,5.053736
3950.925919,275.677000,5.624427
3958.424585,275.734000,0.834883
3966.051625,275.792000,-3.494921
3973.675457,275.850000,-1.909059
3981.296084,275.908000,4.825298
3988.913508,275.966000,0.082900
3996.396478,276.023000,-1.938694
4004.007557,276.081000,2.691666
4011.615438,276.139000,-2.360890
4019.220124,276.197000,-1.269944
4026.690584,276.254000,-4.254948
4034.288940,276.312000,-3.809452
4041.884108,276.370000,3.624388
4049.345219,276.427000,1.223624
4056.934068,276.485000,2.961293
4064.519735,276.543000,-4.912150
4071.971515,276.600000,-2.239524
4079.550876,276.658000,-2.112265
4086.996462,276.715000,2.550152
4094.569525,276.773000,4.217873
4102.008927,276.830000,1.129923
4109.575700,276.888000,-1.728231
4117.008923,276.945000,1.155181
4124.569414,277.003000,1.464586
4131.996467,277.060000,-1.928706
4139.550684,277.118000,0.680912
4146.971575,277.175000,3.984030
4154.519525,277.233000,-0.940524
4161.934262,277.290000,-2.019389
4169.475953,277.348000,-2.097379
4228.011654,277.799000,6.164914
4235.396210,277.856000,-0.782942
4242.907211,277.914000,-1.639113
4250.415077,277.972000,-2.651016
4257.790445,278.029000,3.849285
4265.292102,278.087000,5.373798
4272.790631,278.145000,0.377136
4280.156828,278.202000,1.866254
4287.649159,278.260000,5.233185
4295.138368,278.318000,-0.483767
4302.495411,278.375000,1.447222
4309.978434,278.433000,-1.293612
4317.329402,278.490000,-2.252954
4324.806246,278.548000,0.417176
4332.151147,278.605000,-2.574132
4339.621821,278.663000,0.296517
4346.960661,278.720000,1.329031
4354.425172,278.778000,-1.535926
4361.757959,278.835000,-7.721472
4369.216314,278.893000,6.974645
4376.543056,278.950000,-3.724100
4383.995264,279.008000,-3.709185
4391.315968,279.065000,4.519279
4398.762036,279.123000,1.184909
4406.076709,279.180000,4.854825
4413.516644,279.238000,-3.716821
4420.825295,279.295000,-1.649785
4428.130962,279.352000,-5.331830
4435.561740,279.410000,-0.597450
4442.861395,279.467000,-1.208042
4450.158074,279.524000,3.023154
4457.579711,279.582000,3.321515
4464.870389,279.639000,1.698644
4472.158095,279.696000,-2.780042
4479.570607,279.754000,-4.231139
4486.852324,279.811000,1.760900
4494.131074,279.868000,-2.204128
4501.534479,279.926000,1.900729
4508.807251,279.983000,-2.239161
4516.077062,280.040000,3.652364
4523.343914,280.097000,1.918843
4530.735220,280.155000,1.440555
4537.996108,280.212000,-1.201941
4545.254043,280.269000,-4.060772
4552.509026,280.326000,1.471766
4559.888262,280.384000,-1.633699
4567.137295,280.441000,-3.663204
4574.383383,280.498000,3.351070
4581.626526,280.555000,-3.324778
4588.866727,280.612000,1.502487
4596.103987,280.669000,2.099284
4603.338308,280.726000,-0.333903
4610.696532,280.784000,-2.976688
4617.924929,280.841000,2.800221
4625.150392,280.898000,-3.975235
4632.372923,280.955000,1.090809
4639.592525,281.012000,-1.178325
4646.809198,281.069000,2.849675
4654.022945,281.126000,-3.454499
4661.233767,281.183000,-0.275989
4668.441666,281.240000,-2.075198
4675.646644,281.297000,-3.342971
4682.848703,281.354000,-5.870155
4690.047844,281.411000,3.349225
4697.244070,281.468000,1.030584
4704.437381,281.525000,-5.169134
4711.627780,281.582000,0.844204
4718.815269,281.639000,-0.702100
4725.999849,281.696000,3.196740
4733.181522,281.753000,-1.304940
4740.360290,281.810000,-1.577051
4747.536154,281.867000,0.314725
4754.583300,281.923000,-1.783275
4761.753414,281.980000,-2.363090
4768.920629,282.037000,0.790573
4776.084949,282.094000,-3.833196
4783.246373,282.151000,2.142389
4790.404904,282.208000,-6.228048
4797.435032,282.264000,2.111205
4804.587834,282.321000,-4.246835
4811.737748,282.378000,3.566600
4818.884776,282.435000,-2.000544
4826.028920,282.492000,-0.143458
4833.044920,282.548000,0.445540
4840.183352,282.605000,1.147442
4847.318904,282.662000,-0.312323
4854.451579,282.719000,-3.166695
4861.456319,282.775000,0.168079
4868.583295,282.832000,-2.104050
4875.707399,282.889000,-3.673038
4882.703723,282.945000,-5.658895
4889.822139,283.002000,3.452838
4896.937687,283.059000,-1.125799
4903.925611,283.115000,-2.220899
4911.035481,283.172000,-3.880657
4918.142490,283.229000,0.897458
4925.122029,283.285000,-0.357077
4932.223369,283.342000,1.371383
4939.197342,283.398000,-4.447971
4946.293021,283.455000,-4.047677
4953.385847,283.512000,2.073363
4960.351460,283.568000,-0.867356
4967.438635,283.625000,2.548477
4974.398699,283.681000,-3.117168
4981.480229,283.738000,0.769966
4988.434752,283.794000,0.044277
4995.510644,283.851000,-5.330465
5002.459631,283.907000,0.623546
5009.529893,283.964000,5.197012
5016.473351,284.020000,-4.091563
5023.537988,284.077000,6.590423
5030.475924,284.133000,0.218757
5037.534943,284.190000,-5.669508
5044.467363,284.246000,-5.442985
5051.397052,284.302000,2.277455
5058.447683,284.359000,-2.534981
5065.371866,284.415000,-3.159403
5072.416896,284.472000,0.334767
5079.335580,284.528000,-0.548050
5086.251541,284.584000,3.579646
5093.288207,284.641000,4.629374
5100.198678,284.697000,-0.372425
5107.106432,284.753000,3.697532
5114.134748,284.810000,2.992965
5121.037022,284.866000,1.643452
5127.936582,284.922000,-1.547144
5134.833431,284.978000,-1.307728
5141.850655,285.035000,2.805571
5148.742037,285.091000,3.714134
5155.630712,285.147000,1.067857
5162.516682,285.203000,-0.669355
5169.522840,285.260000,-1.149969
5176.403356,285.316000,2.936838
5183.281172,285.372000,-5.070480
5190.156289,285.428000,-2.900588
5197.028709,285.484000,-2.622181
5204.021082,285.541000,-0.264778
5210.888064,285.597000,-0.445910
5217.752353,285.653000,-0.628054
5224.613952,285.709000,-0.012289
5231.472862,285.765000,3.531360
5238.329083,285.821000,-2.327201
5245.182619,285.877000,0.094684
5252.033470,285.933000,0.586411
5258.881638,285.989000,-4.827024
5265.727125,286.045000,-0.031226
5272.569932,286.101000,4.470930
5279.532182,286.158000,-0.462713
5286.369586,286.214000,-0.646011
5293.204315,286.270000,-4.159242
5300.036371,286.326000,-3.723976
5306.865755,286.382000,-2.168565
5313.692468,286.438000,0.837563
5320.516513,286.494000,1.615977
5327.216104,286.549000,1.261661
5334.034863,286.605000,-2.877826
5340.850958,286.661000,-0.731786
5347.664391,286.717000,8.115049
5354.475163,286.773000,3.262688
5361.283275,286.829000,-1.635465
5368.088729,286.885000,-1.433623
5374.891528,286.941000,-1.591086
5381.691671,286.997000,1.261881
5388.489161,287.053000,0.603025
5395.162686,287.108000,-2.528663
5401.954922,287.164000,-3.357079
5408.744509,287.220000,-1.008690
5415.531448,287.276000,1.839272
5422.315743,287.332000,0.914640
5428.976316,287.387000,-0.446732
5435.755371,287.443000,0.853044
5442.531785,287.499000,2.907201
5449.305560,287.555000,4.046089
5456.076697,287.611000,-2.095118
5462.724355,287.666000,-1.017158
5469.490268,287.722000,0.510076
5476.253548,287.778000,0.516846
5482.893494,287.833000,0.364495
5489.651559,287.889000,-2.352011
5496.406995,287.945000,-6.981218
5503.039242,288.000000,-1.832002
5509.789473,288.056000,-1.073800
5516.537079,288.112000,0.552826
5523.161640,288.167000,-2.142231
5529.904050,288.223000,3.988507
5536.643840,288.279000,0.864518
5543.260729,288.334000,4.849118
5549.995332,288.390000,-1.265742
5556.607128,288.445000,-0.457171
5563.336549,288.501000,0.525504
5569.943259,288.556000,-0.470134
5576.667504,288.612000,-0.512329
5583.269134,288.667000,4.459591
5589.988209,288.723000,-2.881390
5596.584764,288.778000,-4.279473
5603.298676,288.834000,3.567742
5609.890162,288.889000,-6.332680
5616.598916,288.945000,-0.979432
5623.185340,289.000000,1.839803
5629.888941,289.056000,-4.278397
5636.470308,289.111000,-4.643728
5643.168763,289.167000,-4.970269
5649.745079,289.222000,-1.080752
5656.438394,289.278000,-0.575531
5663.009664,289.333000,-2.155221
5669.578437,289.388000,-0.278948
5676.264076,289.444000,-0.421159
5682.827812,289.499000,-0.502020
5689.389054,289.554000,0.570317
5696.067030,289.610000,2.957681
5702.623244,289.665000,1.438128
5709.176969,289.720000,2.117992
5715.847296,289.776000,-2.513285
5722.396001,289.831000,4.474273
5728.942221,289.886000,1.313356
5735.485958,289.941000,-4.526904
5742.146122,289.997000,3.646125
5748.684850,290.052000,1.041152
5755.221100,290.107000,1.755361
5761.754871,290.162000,-0.435316
5768.404894,290.218000,0.972028
5774.933669,290.273000,-1.761313
5781.459971,290.328000,1.039814
5787.983800,290.383000,4.041542
5794.505158,290.438000,-6.703776
5801.142550,290.494000,-1.653092
5807.658926,290.549000,3.708390
5814.172835,290.604000,-1.870469
5820.684279,290.659000,-3.932309
5827.193260,290.714000,3.649333
5833.699778,290.769000,-2.116734
5840.203835,290.824000,-1.791746
5846.705432,290.879000,4.891826
5853.204572,290.934000,5.040860
5859.701254,290.989000,4.068904
5866.195481,291.044000,-3.140062
5872.687254,291.099000,-1.175080
5879.176574,291.154000,0.778090
5885.663444,291.209000,2.134550
5892.147863,291.264000,1.778971
5898.629834,291.319000,-6.152876
5905.109357,291.374000,0.219746
5911.586435,291.429000,1.936998
5918.061069,291.484000,-2.564323
5924.533260,291.539000,1.314725
5931.003009,291.594000,-3.813397
5937.470318,291.649000,1.374437
5943.935188,291.704000,0.913150
5950.397621,291.759000,-2.272857
5956.857618,291.814000,-3.551405
5963.315180,291.869000,6.879040
5969.770309,291.924000,1.688086
5976.105706,291.978000,3.626421
5982.556017,292.033000,2.098203
5989.003898,292.088000,4.052981
5995.449352,292.143000,5.317775
6001.892379,292.198000,0.811697
6008.215901,292.252000,4.033851
6014.654123,292.307000,2.331535
6021.089923,292.362000,-0.911780
6027.523303,292.417000,-0.460903
6033.954262,292.472000,-4.544972
6040.265942,292.526000,0.619388
6046.692111,292.581000,2.431471
6053.115864,292.636000,-0.351059
6059.420472,292.690000,0.431088
6065.839442,292.745000,0.015630
6072.256000,292.800000,-1.358059
6078.553548,292.854000,2.309917
6084.965331,292.909000,0.382163
6091.374707,292.964000,1.015940
6097.665207,293.018000,-1.544833
6104.069816,293.073000,2.514112
6110.472021,293.128000,0.679537
6116.755485,293.182000,3.194857
6123.152931,293.237000,1.760770
6129.431725,293.291000,-3.651398
6135.824417,293.346000,0.811059
6142.098547,293.400000,-3.333675
6148.486490,293.455000,2.629947
6154.872040,293.510000,0.019248
6161.139160,293.564000,-1.588954
6167.519969,293.619000,1.846465
6173.782438,293.673000,1.865710
6180.158512,293.728000,-6.414559
6186.416334,293.782000,3.186100
6192.787678,293.837000,-1.188627
6199.040859,293.891000,-0.797367
6205.291742,293.945000,2.232725
6211.656022,294.000000,-2.371309
6217.902272,294.054000,-0.733382
6224.261835,294.109000,2.699263
6230.503456,294.163000,-2.857661
6236.742786,294.217000,-3.093160
6243.095305,294.272000,-2.125623
6249.330014,294.326000,-0.677960
6255.677829,294.381000,3.201758
6261.907923,294.435000,-3.069452
6268.135731,294.489000,-0.003272
6274.476522,294.544000,-2.037704
6280.699722,294.598000,0.315264
6286.920642,294.652000,0.888671
6293.139281,294.706000,-4.959054
6299.470739,294.761000,0.103705
6305.684781,294.815000,-1.766950
6311.896546,294.869000,0.922318
6318.106037,294.923000,-0.014001
6324.428182,294.978000,-2.964394
6330.633085,295.032000,-1.713614
6336.835717,295.086000,-4.349234
6343.036080,295.140000,-10.337895
6349.234174,295.194000,3.462982
6355.544717,295.249000,-1.866193
6361.738236,295.303000,1.048326
6367.929490,295.357000,-1.894949
6374.118480,295.411000,1.547326
6380.305209,295.465000,-4.925119
6386.489676,295.519000,0.582611
6392.671884,295.573000,-2.410850
6398.851833,295.627000,0.992062
6405.143905,295.682000,-3.501992
6411.319300,295.736000,4.331901
6417.492439,295.790000,5.420391
6423.663325,295.844000,1.378891
6429.831958,295.898000,5.346423
6435.998340,295.952000,4.231964
6442.162473,296.006000,-0.003344
6448.324357,296.060000,-0.268006
6454.483993,296.114000,2.457880
6460.641384,296.168000,0.410996
6466.796529,296.222000,-0.528396
6472.949431,296.276000,5.310326
6479.100090,296.330000,-2.017222
6485.248508,296.384000,-1.552566
6491.280888,296.437000,-1.961205
6497.424869,296.491000,-1.036899
6503.566612,296.545000,-5.113383
6509.706118,296.599000,-0.389107
6515.843390,296.653000,0.298098
6521.978427,296.707000,1.404062
6528.111232,296.761000,0.739839
6534.241805,296.815000,2.744843
6540.256681,296.868000,2.517639
6546.382836,296.922000,-2.914767
6552.506763,296.976000,2.728076
6558.628464,297.030000,0.440802
6564.747939,297.084000,6.822521
6570.751928,297.137000,2.854535
