raman_shift_cm-1,wavelength_nm,intensity
4826.028920,282.492000,0.226000
4833.044920,282.548000,0.679000
4840.183352,282.605000,-1.125500
4847.318904,282.662000,-0.027500
4854.451579,282.719000,-0.896500
4861.456319,282.775000,-1.618000
4868.583295,282.832000,-3.943000
4875.707399,282.889000,-1.068000
4882.703723,282.945000,2.861500
4889.822139,283.002000,0.517000
4896.937687,283.059000,0.027000
4903.925611,283.115000,-0.291000
4911.035481,283.172000,-2.825000
4918.142490,283.229000,0.556000
4925.122029,283.285000,2.963000
4932.223369,283.342000,1.905000
4939.197342,283.398000,-0.423500
4946.293021,283.455000,0.969500
4953.385847,283.512000,8.039000
4960.351460,283.568000,3.568500
4967.438635,283.625000,-2.464000
4974.398699,283.681000,-0.452000
4981.480229,283.738000,0.708000
4988.434752,283.794000,-2.804000
4995.510644,283.851000,1.867500
5002.459631,283.907000,-2.142500
5009.529893,283.964000,1.129500
5016.473351,284.020000,0.898000
5023.537988,284.077000,4.323000
5030.475924,284.133000,7.950000
5037.534943,284.190000,1.005000
5044.467363,284.246000,1.827000
5051.397052,284.302000,0.072500
5058.447683,284.359000,-1.125500
5065.371866,284.415000,-0.651000
5072.416896,284.472000,12.273500
5079.335580,284.528000,2.726500
5086.251541,284.584000,0.809500
5093.288207,284.641000,11.492000
5100.198678,284.697000,5.310500
5107.106432,284.753000,0.179500
5114.134748,284.810000,0.845000
5121.037022,284.866000,0.993500
5127.936582,284.922000,-0.014500
5134.833431,284.978000,0.228500
5141.850655,285.035000,-1.716000
5148.742037,285.091000,1.472500
5155.630712,285.147000,-1.557000
5162.516682,285.203000,-1.159000
5169.522840,285.260000,-0.319000
5176.403356,285.316000,-2.565500
5183.281172,285.372000,-1.614500
5190.156289,285.428000,-0.286000
5197.028709,285.484000,11.721000
5204.021082,285.541000,4.585500
5210.888064,285.597000,2.977500
5217.752353,285.653000,0.647000
5224.613952,285.709000,2.361000
5231.472862,285.765000,2.453500
5238.329083,285.821000,3.223000
5245.182619,285.877000,6.733500
5252.033470,285.933000,0.300000
5258.881638,285.989000,-3.457500
5265.727125,286.045000,1.285500
5272.569932,286.101000,0.457000
5279.532182,286.158000,-5.275500
5286.369586,286.214000,5.027000
5293.204315,286.270000,-0.075000
5300.036371,286.326000,0.687500
5306.865755,286.382000,-1.675500
5313.692468,286.438000,0.291500
5320.516513,286.494000,-0.496500
5327.216104,286.549000,1.960000
5334.034863,286.605000,0.171500
5340.850958,286.661000,1.686000
5347.664391,286.717000,-2.968000
5354.475163,286.773000,-0.863000
5361.283275,286.829000,1.336500
5368.088729,286.885000,0.856500
5374.891528,286.941000,-2.419000
5381.691671,286.997000,-0.197500
5388.489161,287.053000,-1.496500
5395.162686,287.108000,0.269500
5401.954922,287.164000,-0.509500
5408.744509,287.220000,-1.019000
5415.531448,287.276000,-3.601000
5422.315743,287.332000,-0.146500
5428.976316,287.387000,-0.316000
5435.755371,287.443000,-2.182000
5442.531785,287.499000,-5.747000
5449.305560,287.555000,0.838000
5456.076697,287.611000,-1.275500
5462.724355,287.666000,-4.042000
5469.490268,287.722000,9.725500
5476.253548,287.778000,16.024000
5482.893494,287.833000,2.436000
5489.651559,287.889000,-0.394000
5496.406995,287.945000,0.836000
5503.039242,288.000000,2.043500
5509.789473,288.056000,-0.104000
5516.537079,288.112000,-2.295000
5523.161640,288.167000,-3.940500
5529.904050,288.223000,-2.588000
5536.643840,288.279000,-0.437500
