raman_shift_cm-1,wavelength_nm,intensity
804.121484,253.671000,0.673611
814.220067,253.736000,1.349537
824.158233,253.800000,0.962191
834.246555,253.865000,0.630401
844.174625,253.929000,1.004630
854.252700,253.994000,0.224537
864.170690,254.058000,-3.740741
874.083683,254.122000,0.038580
884.146458,254.187000,0.967593
894.049394,254.251000,0.307870
903.947346,254.315000,0.613426
913.994855,254.380000,1.699846
923.882772,254.444000,0.829475
933.765716,254.508000,1.353395
943.797994,254.573000,0.762346
953.670926,254.637000,1.074846
963.538895,254.701000,0.506173
973.401907,254.765000,1.770062
983.259965,254.829000,0.295525
993.266988,254.894000,0.959877
1003.115071,254.958000,-4.661265
1012.958212,255.022000,1.505401
1022.796413,255.086000,1.631944
1032.629679,255.150000,1.205247
1042.458013,255.214000,1.913580
1052.281419,255.278000,1.027006
1062.253275,255.343000,-0.028549
1072.066759,255.407000,0.979167
1081.875326,255.471000,1.412809
1091.678980,255.535000,1.594136
1101.477725,255.599000,1.584105
1111.271563,255.663000,0.889660
1121.060500,255.727000,0.549383
1130.844538,255.791000,1.160494
1140.623681,255.855000,0.871142
1150.397933,255.919000,0.429012
1160.014689,255.982000,1.523920
1169.779246,256.046000,1.674383
1179.538923,256.110000,0.784722
1189.293724,256.174000,0.571759
1199.043651,256.238000,0.846451
1208.788709,256.302000,0.855710
1218.528902,256.366000,-0.023148
1228.112156,256.429000,1.505401
1237.842704,256.493000,0.644290
1247.568398,256.557000,-3.601852
1257.289241,256.621000,-7.003858
1267.005236,256.685000,-5.346451
1276.564688,256.748000,0.308642
1286.271074,256.812000,2.013889
1295.972624,256.876000,0.330247
1305.517867,256.939000,0.285494
1315.209831,257.003000,0.603395
1324.896968,257.067000,0.506173
1334.428034,257.130000,0.186728
1344.105605,257.194000,0.866512
1353.778362,257.258000,1.072531
1363.295282,257.321000,0.010802
1372.958494,257.385000,-0.212963
1382.466026,257.448000,2.224537
1392.119708,257.512000,1.300154
1401.617865,257.575000,0.110340
1411.262031,257.639000,0.356481
1420.750828,257.702000,-0.064043
1430.385491,257.766000,0.564815
1439.864942,257.829000,0.655093
1449.490117,257.893000,-0.750772
1458.960235,257.956000,-0.497685
1468.575936,258.020000,0.621914
1478.036734,258.083000,0.719907
1487.492915,258.146000,-0.283951
1497.094468,258.210000,0.346451
1506.541350,258.273000,1.239969
1516.133465,258.337000,0.661265
1525.571062,258.400000,0.834877
1535.004058,258.463000,-0.354167
1544.432457,258.526000,0.808642
1554.005809,258.590000,0.655093
1563.424950,258.653000,0.041667
1572.839503,258.716000,0.786265
1582.249473,258.779000,0.343364
1591.804117,258.843000,1.918210
1601.204857,258.906000,1.187500
1610.601022,258.969000,0.962191
1619.992617,259.032000,1.790895
1629.379645,259.095000,0.929012
1638.911000,259.159000,0.961420
1648.288831,259.222000,0.788580
1657.662104,259.285000,0.766204
1667.030824,259.348000,0.743056
1676.394994,259.411000,0.456019
1685.754616,259.474000,1.327932
1695.109694,259.537000,0.719136
1704.460232,259.600000,1.263117
1713.806232,259.663000,0.627315
1723.147698,259.726000,0.479167
1732.484634,259.789000,0.972222
1741.817042,259.852000,1.493056
1751.144926,259.915000,0.467593
1760.468289,259.978000,0.460648
1769.787135,260.041000,0.895833
1779.101467,260.104000,0.956019
1788.411287,260.167000,0.134259
1797.568932,260.229000,0.300154
1806.869812,260.292000,0.560185
1816.166190,260.355000,1.192130
1825.458071,260.418000,-0.310185
1834.745457,260.481000,0.868827
1844.028352,260.544000,0.911265
1853.159517,260.606000,1.050926
1862.433510,260.669000,0.797068
1871.703021,260.732000,0.030864
1880.968054,260.795000,0.375000
1890.081653,260.857000,0.310957
1899.337809,260.920000,-0.107253
1908.589497,260.983000,0.544753
1917.689973,261.045000,-0.305556
1926.932803,261.108000,-0.062500
1936.171175,261.171000,1.374228
1945.258555,261.233000,0.451389
1954.488088,261.296000,1.791667
1963.566777,261.358000,0.140432
1972.787485,261.421000,0.669753
1982.003751,261.484000,0.554784
1991.069391,261.546000,0.682870
2000.276850,261.609000,0.439815
2009.333830,261.671000,0.864969
2018.532495,261.734000,0.170525
2027.580827,261.796000,0.837191
2036.770712,261.859000,-0.112654
2045.810408,261.921000,0.516975
2054.845827,261.983000,0.503858
2064.022598,262.046000,0.563272
2073.049399,262.108000,0.894290
2082.217420,262.171000,0.902006
2091.235617,262.233000,-0.311728
2100.249550,262.295000,0.116512
2109.404505,262.358000,1.176698
2118.409852,262.420000,0.834105
2127.410945,262.482000,0.472222
2136.552862,262.545000,0.832562
2145.545387,262.607000,0.034722
2154.533666,262.669000,-0.081019
2163.517703,262.731000,0.542438
2172.642302,262.794000,0.956019
2181.617796,262.856000,0.502315
2190.589057,262.918000,-0.906636
2199.556087,262.980000,0.081790
2208.518891,263.042000,0.310185
2217.621929,263.105000,1.064043
2226.576219,263.167000,-0.820216
2235.526291,263.229000,0.132716
2244.472147,263.291000,0.648148
2253.413792,263.353000,0.451389
2262.351228,263.415000,0.289352
2271.284457,263.477000,1.721451
2280.213483,263.539000,-0.715278
2289.138308,263.601000,0.378086
2298.058937,263.663000,1.096451
2306.975371,263.725000,0.949846
2315.887613,263.787000,0.433642
2324.795667,263.849000,4.290123
2333.699536,263.911000,2.047840
2342.599222,263.973000,-0.143519
2351.494729,264.035000,0.102623
2360.386059,264.097000,-0.100309
2369.273215,264.159000,0.013889
2378.156200,264.221000,-2.337963
2386.891844,264.282000,-0.224537
2395.766564,264.344000,-0.116512
2404.637121,264.406000,0.734568
2413.503520,264.468000,0.918210
2422.365762,264.530000,-0.226852
2431.081012,264.591000,-0.075617
2439.935018,264.653000,-0.864198
2448.784876,264.715000,-0.406636
2457.630590,264.777000,1.060957
2466.329589,264.838000,0.349537
2475.167089,264.900000,-0.339506
2484.000453,264.962000,0.575617
2492.687310,265.023000,-1.098765
2501.512478,265.085000,0.211420
2510.333519,265.147000,0.597222
2519.008259,265.208000,0.506173
2527.821120,265.270000,-0.370370
2536.487819,265.331000,0.540895
2545.292512,265.393000,0.097994
2554.093093,265.455000,0.577932
2562.747717,265.516000,0.587191
2571.540147,265.578000,0.037037
2580.186758,265.639000,0.620370
2588.971048,265.701000,0.565586
2597.609655,265.762000,0.805556
2606.385817,265.824000,0.620370
2615.016433,265.885000,0.747685
2623.643091,265.946000,0.115741
2632.407114,266.008000,0.969907
2641.025796,266.069000,0.462191
2649.781719,266.131000,2.253086
2658.392437,266.192000,1.121142
2666.999210,266.253000,1.706019
2675.743037,266.315000,-0.048611
2684.341862,266.376000,-0.081019
2692.936750,266.437000,0.535494
2701.668505,266.499000,0.766204
2710.255462,266.560000,1.381944
2718.838489,266.621000,0.283951
2727.417590,266.682000,0.374228
2736.133311,266.744000,1.706019
2744.704503,266.805000,0.983025
2753.271776,266.866000,0.908951
2761.835134,266.927000,0.941358
2770.394579,266.988000,-0.378858
2778.950113,267.049000,0.909722
2787.641898,267.111000,1.429012
2796.189555,267.172000,0.399691
2804.733311,267.233000,0.780093
2813.273167,267.294000,1.208333
2821.809126,267.355000,0.425926
2830.341190,267.416000,1.036265
2838.869363,267.477000,0.800926
2847.393647,267.538000,0.581019
2855.914045,267.599000,0.579475
2864.430559,267.660000,0.872685
2872.943193,267.721000,1.503086
2881.451948,267.782000,0.534722
2889.956827,267.843000,1.222994
2898.457833,267.904000,0.912809
2906.954969,267.965000,0.161265
2915.448237,268.026000,0.747685
2923.937640,268.087000,1.094136
2932.284105,268.147000,1.101080
2940.765849,268.208000,0.470679
2949.243736,268.269000,0.966821
2957.717768,268.330000,-0.327160
2966.187948,268.391000,-0.095679
2974.515518,268.451000,0.073302
2982.978065,268.512000,-0.212191
2991.436768,268.573000,0.889660
2999.891630,268.634000,-0.211420
3008.204142,268.694000,0.039352
3016.651392,268.755000,0.064043
3025.094807,268.816000,0.988426
3033.396069,268.876000,0.442130
3041.831888,268.937000,0.247685
3050.263881,268.998000,0.806327
3058.553914,269.058000,0.679784
3066.978326,269.119000,-0.102623
3075.398919,269.180000,0.131944
3083.677747,269.240000,0.155093
3092.090774,269.301000,0.488426
3100.362165,269.361000,0.675926
3108.767637,269.422000,0.642747
3117.031601,269.482000,0.289352
3125.429526,269.543000,-0.819444
3133.686074,269.603000,-1.300154
3142.076464,269.664000,-2.499228
3150.325604,269.724000,-0.402778
3158.708468,269.785000,-0.122685
3166.950211,269.845000,0.191358
3175.325561,269.906000,-0.087963
3183.559917,269.966000,0.206019
3191.790613,270.026000,1.327160
3200.154739,270.087000,0.871914
3208.378064,270.147000,0.324846
3216.597736,270.207000,0.501543
3224.950662,270.268000,0.427469
3233.162976,270.328000,0.361111
3241.371647,270.388000,0.044753
3249.576675,270.448000,-0.591821
3257.914722,270.509000,-0.689815
3266.112412,270.569000,0.156636
3274.306467,270.629000,1.523148
3282.496889,270.689000,-0.076389
3290.820098,270.750000,0.994599
3299.003202,270.810000,-0.695216
3307.182681,270.870000,0.690586
3315.358537,270.930000,0.809414
3323.530773,270.990000,0.671296
3331.699391,271.050000,1.038580
3339.864393,271.110000,0.092593
3348.025782,271.170000,0.649691
3356.319492,271.231000,2.828704
3364.473602,271.291000,3.541667
3372.624105,271.351000,0.202160
3380.771005,271.411000,0.592593
3388.914304,271.471000,0.304784
3397.054004,271.531000,0.478395
3405.190107,271.591000,0.322531
3413.322616,271.651000,-2.810957
3421.316081,271.710000,-10.928241
3429.441469,271.770000,-2.468364
3437.563270,271.830000,-0.101852
3445.681487,271.890000,0.316358
3453.796121,271.950000,0.182870
3461.907176,272.010000,1.730710
3470.014653,272.070000,0.597994
3478.118555,272.130000,0.462963
3486.083907,272.189000,0.327160
3494.180726,272.249000,-0.428241
3502.273976,272.309000,0.927469
3510.363660,272.369000,1.362654
3518.315042,272.428000,-0.354167
3526.397661,272.488000,1.107253
3534.476722,272.548000,1.790123
3542.552226,272.608000,-0.527778
3550.489673,272.667000,-0.230710
3558.558131,272.727000,-1.581019
3566.623039,272.787000,-0.531636
3574.550074,272.846000,0.860340
3582.607950,272.906000,1.089506
3590.528073,272.965000,-0.164352
3598.578926,273.025000,1.224537
3606.626241,273.085000,0.462963
3614.535986,273.144000,0.231481
3622.576291,273.204000,1.270062
3630.479148,273.263000,0.385802
3638.512453,273.323000,0.509259
3646.408431,273.382000,-0.155093
3654.434744,273.442000,0.838735
3662.323852,273.501000,0.282407
3670.343183,273.561000,0.520062
3678.225429,273.620000,-0.260802
3686.237787,273.680000,3.186728
3694.113181,273.739000,0.280864
3701.985180,273.798000,1.179012
3709.987125,273.858000,0.577160
3717.852286,273.917000,0.709877
3725.714059,273.976000,0.290123
3733.705610,274.036000,-0.641975
3741.560558,274.095000,1.292438
3749.412124,274.154000,1.497685
3757.393303,274.214000,0.970679
3765.238057,274.273000,0.493056
3773.079437,274.332000,-0.165895
3780.917444,274.391000,1.844907
3788.884843,274.451000,0.330247
3796.716056,274.510000,-0.250000
3804.543903,274.569000,-0.989198
3812.368387,274.628000,1.284722
3820.189510,274.687000,1.006944
3828.007273,274.746000,0.134259
3835.821680,274.805000,0.482253
3843.765093,274.865000,-1.351852
3851.572736,274.924000,-2.082562
3859.377028,274.983000,-8.645833
3867.177971,275.042000,-1.790895
3874.975569,275.101000,-0.504630
3882.769823,275.160000,0.932099
3890.560735,275.219000,0.539352
3898.348307,275.278000,0.362654
3906.132542,275.337000,0.330247
3913.913442,275.396000,0.523148
3921.691008,275.455000,0.833333
3929.465243,275.514000,0.224537
3937.236150,275.573000,-0.656636
3944.872103,275.631000,-0.483796
3952.636414,275.690000,0.342593
3960.397403,275.749000,0.667438
3968.155071,275.808000,-0.081790
3975.909421,275.867000,-0.480710
3983.660455,275.926000,0.507716
3991.408175,275.985000,0.436728
3999.021349,276.043000,0.426698
4006.762504,276.102000,-0.092593
4014.500350,276.161000,0.226080
4022.234891,276.220000,0.464506
4029.835118,276.278000,0.604938
4037.563110,276.337000,-0.415895
4045.287803,276.396000,-0.611883
4052.878355,276.454000,1.486111
4060.596512,276.513000,0.454475
4068.311375,276.572000,0.115741
4075.892271,276.630000,0.776235
4083.600610,276.689000,0.101852
4091.305663,276.748000,0.389660
4098.876921,276.806000,1.195988
4106.575462,276.865000,0.663580
4114.140322,276.923000,0.342593
4121.832361,276.982000,1.726080
4129.390832,277.040000,0.352623
4137.076375,277.099000,-0.456790
4144.628466,277.157000,1.372685
4152.307522,277.216000,0.476852
4159.853240,277.274000,-0.649691
4167.525818,277.333000,0.309414
4175.065171,277.391000,0.508488
4182.731279,277.450000,0.887346
4190.264275,277.508000,0.703704
4197.794123,277.566000,0.661265
4205.450568,277.625000,-0.913580
4212.974072,277.683000,0.429012
4220.494433,277.741000,-0.153549
4228.011654,277.799000,-0.002315
4235.396210,277.856000,0.997685
4242.907211,277.914000,0.680556
4250.415077,277.972000,0.896605
4257.790445,278.029000,-0.217593
4265.292102,278.087000,3.440586
4272.790631,278.145000,1.149691
4280.156828,278.202000,0.028549
4287.649159,278.260000,0.552469
4295.138368,278.318000,1.056327
4302.495411,278.375000,1.299383
4309.978434,278.433000,0.289352
4317.329402,278.490000,0.533951
4324.806246,278.548000,1.385802
4332.151147,278.605000,1.020833
4339.621821,278.663000,0.780864
4346.960661,278.720000,1.257716
4354.425172,278.778000,0.881944
4361.757959,278.835000,0.071759
4369.216314,278.893000,0.120370
4376.543056,278.950000,-0.151235
4383.995264,279.008000,0.523148
4391.315968,279.065000,0.047068
4398.762036,279.123000,0.892747
4406.076709,279.180000,-0.001543
4413.516644,279.238000,1.103395
4420.825295,279.295000,0.335648
4428.130962,279.352000,0.833333
4435.561740,279.410000,0.940586
4442.861395,279.467000,0.332562
4450.158074,279.524000,0.068673
4457.579711,279.582000,1.473765
4464.870389,279.639000,0.619599
4472.158095,279.696000,0.934414
4479.570607,279.754000,0.675926
4486.852324,279.811000,1.195988
4494.131074,279.868000,0.470679
4501.534479,279.926000,-0.207562
4508.807251,279.983000,0.710648
4516.077062,280.040000,1.819444
4523.343914,280.097000,0.722994
4530.735220,280.155000,1.301698
4537.996108,280.212000,1.087963
4545.254043,280.269000,1.269290
4552.509026,280.326000,1.028549
4559.888262,280.384000,-0.965278
4567.137295,280.441000,0.593364
4574.383383,280.498000,0.699846
4581.626526,280.555000,0.881944
4588.866727,280.612000,0.740741
4596.103987,280.669000,1.140432
4603.338308,280.726000,0.287809
4610.696532,280.784000,0.865741
4617.924929,280.841000,0.530093
4625.150392,280.898000,0.316358
4632.372923,280.955000,0.520062
4639.592525,281.012000,0.523148
4646.809198,281.069000,-0.003086
4654.022945,281.126000,0.971451
4661.233767,281.183000,0.396605
4668.441666,281.240000,0.158951
4675.646644,281.297000,0.123457
4682.848703,281.354000,-0.140432
4690.047844,281.411000,0.722222
4697.244070,281.468000,0.326389
4704.437381,281.525000,0.888889
4711.627780,281.582000,0.707562
4718.815269,281.639000,0.641975
4725.999849,281.696000,0.719136
4733.181522,281.753000,0.591049
4740.360290,281.810000,0.604167
4747.536154,281.867000,0.898920
4754.583300,281.923000,0.409722
4761.753414,281.980000,0.234568
4768.920629,282.037000,0.550154
4776.084949,282.094000,0.886574
4783.246373,282.151000,0.379630
4790.404904,282.208000,1.065586
4797.435032,282.264000,-3.478395
4804.587834,282.321000,-0.614969
4811.737748,282.378000,1.000000
4818.884776,282.435000,0.733025
4826.028920,282.492000,0.311728
4833.044920,282.548000,0.478395
4840.183352,282.605000,1.486883
4847.318904,282.662000,1.236883
4854.451579,282.719000,0.403549
4861.456319,282.775000,0.222994
4868.583295,282.832000,0.703704
4875.707399,282.889000,0.371142
4882.703723,282.945000,-0.503086
4889.822139,283.002000,0.208333
4896.937687,283.059000,-0.138889
4903.925611,283.115000,0.171296
4911.035481,283.172000,0.317130
4918.142490,283.229000,1.042438
4925.122029,283.285000,0.861111
4932.223369,283.342000,-0.087191
4939.197342,283.398000,0.377315
4946.293021,283.455000,0.558642
4953.385847,283.512000,1.250772
4960.351460,283.568000,0.448302
4967.438635,283.625000,0.977623
4974.398699,283.681000,0.636574
4981.480229,283.738000,0.508488
4988.434752,283.794000,1.162809
4995.510644,283.851000,0.233025
5002.459631,283.907000,-0.833333
5009.529893,283.964000,0.612654
5016.473351,284.020000,-0.174383
5023.537988,284.077000,0.846451
5030.475924,284.133000,0.053241
5037.534943,284.190000,0.000000
5044.467363,284.246000,0.799383
5051.397052,284.302000,0.145062
5058.447683,284.359000,1.147377
5065.371866,284.415000,-0.027778
5072.416896,284.472000,-0.030864
5079.335580,284.528000,0.586420
5086.251541,284.584000,0.104167
5093.288207,284.641000,0.421296
5100.198678,284.697000,-0.053241
5107.106432,284.753000,-0.862654
5114.134748,284.810000,0.827932
5121.037022,284.866000,0.626543
5127.936582,284.922000,1.168981
5134.833431,284.978000,3.496914
5141.850655,285.035000,0.505401
5148.742037,285.091000,0.829475
5155.630712,285.147000,-0.091049
5162.516682,285.203000,0.418981
5169.522840,285.260000,0.084877
5176.403356,285.316000,1.312500
5183.281172,285.372000,0.259259
5190.156289,285.428000,0.765432
5197.028709,285.484000,0.381944
5204.021082,285.541000,0.364198
5210.888064,285.597000,0.706019
5217.752353,285.653000,1.052469
5224.613952,285.709000,0.097222
5231.472862,285.765000,-0.456019
5238.329083,285.821000,0.513117
5245.182619,285.877000,0.651235
5252.033470,285.933000,-0.245370
5258.881638,285.989000,-0.439815
5265.727125,286.045000,1.304012
5272.569932,286.101000,0.285494
5279.532182,286.158000,0.398148
5286.369586,286.214000,1.177469
5293.204315,286.270000,1.631173
5300.036371,286.326000,0.864969
5306.865755,286.382000,0.412037
5313.692468,286.438000,0.326389
5320.516513,286.494000,0.395062
5327.216104,286.549000,-0.529321
5334.034863,286.605000,0.530093
5340.850958,286.661000,1.014660
5347.664391,286.717000,0.848765
5354.475163,286.773000,1.105710
5361.283275,286.829000,0.418210
5368.088729,286.885000,-0.054784
5374.891528,286.941000,0.267747
5381.691671,286.997000,1.756944
5388.489161,287.053000,0.677469
5395.162686,287.108000,0.122685
5401.954922,287.164000,0.314815
5408.744509,287.220000,-0.735340
5415.531448,287.276000,-0.206019
5422.315743,287.332000,0.125000
5428.976316,287.387000,0.797840
5435.755371,287.443000,-0.377315
5442.531785,287.499000,-0.363426
5449.305560,287.555000,0.735340
5456.076697,287.611000,0.800154
5462.724355,287.666000,0.450617
5469.490268,287.722000,0.575617
5476.253548,287.778000,1.108025
5482.893494,287.833000,0.618056
5489.651559,287.889000,0.671296
5496.406995,287.945000,0.673611
5503.039242,288.000000,-0.736883
5509.789473,288.056000,0.531636
5516.537079,288.112000,1.101080
5523.161640,288.167000,1.000772
5529.904050,288.223000,-0.465278
5536.643840,288.279000,1.290895
5543.260729,288.334000,0.297840
5549.995332,288.390000,0.350309
5556.607128,288.445000,0.014660
5563.336549,288.501000,0.570216
5569.943259,288.556000,1.899691
5576.667504,288.612000,0.258488
5583.269134,288.667000,-0.587963
5589.988209,288.723000,1.045525
5596.584764,288.778000,-0.307099
5603.298676,288.834000,0.810957
5609.890162,288.889000,1.538580
5616.598916,288.945000,-0.351080
5623.185340,289.000000,0.829475
5629.888941,289.056000,0.612654
5636.470308,289.111000,0.455247
5643.168763,289.167000,0.016204
5649.745079,289.222000,0.194444
5656.438394,289.278000,0.692130
5663.009664,289.333000,0.423611
5669.578437,289.388000,-0.324074
5676.264076,289.444000,0.714506
5682.827812,289.499000,0.141204
5689.389054,289.554000,1.425926
5696.067030,289.610000,-0.666667
5702.623244,289.665000,0.512346
5709.176969,289.720000,0.841049
5715.847296,289.776000,1.493056
5722.396001,289.831000,0.555556
5728.942221,289.886000,0.215278
5735.485958,289.941000,-0.114198
5742.146122,289.997000,0.084877
5748.684850,290.052000,1.706019
5755.221100,290.107000,1.142747
5761.754871,290.162000,0.531636
5768.404894,290.218000,0.876543
5774.933669,290.273000,1.341821
5781.459971,290.328000,-0.073302
5787.983800,290.383000,0.194444
5794.505158,290.438000,-0.150463
5801.142550,290.494000,0.918981
5807.658926,290.549000,0.501543
5814.172835,290.604000,0.443673
5820.684279,290.659000,1.585648
5827.193260,290.714000,0.460648
5833.699778,290.769000,0.762346
5840.203835,290.824000,0.222222
5846.705432,290.879000,1.256173
5853.204572,290.934000,-0.369599
5859.701254,290.989000,-0.348765
5866.195481,291.044000,0.520833
5872.687254,291.099000,0.542438
5879.176574,291.154000,0.460648
5885.663444,291.209000,1.536265
5892.147863,291.264000,0.559414
5898.629834,291.319000,0.401235
5905.109357,291.374000,-0.000772
5911.586435,291.429000,0.963735
5918.061069,291.484000,0.347994
5924.533260,291.539000,0.402006
5931.003009,291.594000,-0.376543
5937.470318,291.649000,0.305556
5943.935188,291.704000,0.567901
5950.397621,291.759000,0.237654
5956.857618,291.814000,0.087191
5963.315180,291.869000,0.002315
5969.770309,291.924000,-0.371914
5976.105706,291.978000,0.510031
5982.556017,292.033000,1.802469
5989.003898,292.088000,-0.298611
5995.449352,292.143000,1.324074
6001.892379,292.198000,1.073302
6008.215901,292.252000,0.323302
6014.654123,292.307000,0.895833
6021.089923,292.362000,0.037037
6027.523303,292.417000,-0.045525
6033.954262,292.472000,0.604938
6040.265942,292.526000,0.340278
6046.692111,292.581000,1.432099
6053.115864,292.636000,0.685957
6059.420472,292.690000,1.048611
6065.839442,292.745000,0.019290
6072.256000,292.800000,-0.083333
6078.553548,292.854000,3.430556
6084.965331,292.909000,2.024691
6091.374707,292.964000,1.457562
6097.665207,293.018000,0.633488
6104.069816,293.073000,0.439043
6110.472021,293.128000,0.307870
6116.755485,293.182000,0.877315
6123.152931,293.237000,0.843364
6129.431725,293.291000,-0.117284
6135.824417,293.346000,-0.328704
6142.098547,293.400000,0.161265
6148.486490,293.455000,0.915895
6154.872040,293.510000,1.449846
6161.139160,293.564000,1.278549
6167.519969,293.619000,0.372685
6173.782438,293.673000,1.054784
6180.158512,293.728000,-0.531636
6186.416334,293.782000,-0.143519
6192.787678,293.837000,0.081019
6199.040859,293.891000,1.499228
6205.291742,293.945000,0.048611
6211.656022,294.000000,0.451389
6217.902272,294.054000,-0.612654
6224.261835,294.109000,0.538580
6230.503456,294.163000,0.708333
6236.742786,294.217000,1.848765
6243.095305,294.272000,0.158951
6249.330014,294.326000,0.703704
6255.677829,294.381000,0.785494
6261.907923,294.435000,0.371914
6268.135731,294.489000,-1.020833
6274.476522,294.544000,1.118827
6280.699722,294.598000,-0.469136
6286.920642,294.652000,-6.949846
6293.139281,294.706000,-1.842593
6299.470739,294.761000,0.767747
6305.684781,294.815000,1.097994
6311.896546,294.869000,1.218364
6318.106037,294.923000,0.640432
6324.428182,294.978000,0.891975
6330.633085,295.032000,0.991512
6336.835717,295.086000,0.722994
6343.036080,295.140000,1.048611
6349.234174,295.194000,0.286265
6355.544717,295.249000,0.502315
6361.738236,295.303000,0.890432
6367.929490,295.357000,1.100309
6374.118480,295.411000,-0.147377
6380.305209,295.465000,1.628858
6386.489676,295.519000,1.233025
6392.671884,295.573000,0.803241
6398.851833,295.627000,1.646605
6405.143905,295.682000,1.214506
6411.319300,295.736000,0.672068
6417.492439,295.790000,1.240741
6423.663325,295.844000,1.177469
6429.831958,295.898000,-2.608025
6435.998340,295.952000,-0.567130
6442.162473,296.006000,-0.043210
6448.324357,296.060000,0.866512
6454.483993,296.114000,0.050926
6460.641384,296.168000,0.652006
6466.796529,296.222000,-0.850309
6472.949431,296.276000,0.317130
6479.100090,296.330000,0.318673
6485.248508,296.384000,1.111883
6491.280888,296.437000,1.396605
6497.424869,296.491000,0.838735
6503.566612,296.545000,0.565586
6509.706118,296.599000,0.530093
6515.843390,296.653000,0.215278
6521.978427,296.707000,0.969136
6528.111232,296.761000,0.553241
6534.241805,296.815000,1.013117
6540.256681,296.868000,0.997685
6546.382836,296.922000,1.233796
6552.506763,296.976000,0.695988
6558.628464,297.030000,0.737654
6564.747939,297.084000,0.325617
6570.751928,297.137000,0.425926
6576.866997,297.191000,0.215278
6582.979845,297.245000,0.851080
6589.090471,297.299000,-0.367284
6595.085780,297.352000,1.544753
6601.192010,297.406000,0.486111
6607.296023,297.460000,0.169753
6613.397821,297.514000,-0.023920
6619.384468,297.567000,1.634259
6625.481879,297.621000,1.170525
6631.577077,297.675000,0.125000
6637.557251,297.728000,0.554784
6643.648069,297.782000,1.228395
6649.623947,297.835000,2.422068
6655.710390,297.889000,1.608796
6661.794627,297.943000,0.807870
6667.764048,297.996000,0.663580
