raman_shift_cm-1,wavelength_nm,intensity
3571.460282,272.823000,3.560000
3579.385225,272.882000,-32.890000
3587.306741,272.941000,-116.310000
3595.090658,272.999000,-117.050000
3603.005387,273.058000,10.230000
3610.782635,273.116000,19.520000
3618.690585,273.175000,-2.120000
3626.461173,273.233000,-9.720000
3634.362353,273.292000,38.720000
3642.126290,273.350000,9.780000
3650.020708,273.409000,31.520000
3657.778002,273.467000,33.730000
3665.665667,273.526000,23.010000
3673.416327,273.584000,35.210000
3681.163701,273.642000,-109.940000
3689.041282,273.701000,-308.800000
3696.782035,273.759000,-57.240000
3704.652885,273.818000,39.670000
3712.387025,273.876000,11.200000
3720.117889,273.934000,-44.070000
3727.845481,273.992000,-33.670000
3735.702951,274.051000,-30.540000
3743.423947,274.109000,-17.410000
3751.141676,274.167000,28.580000
3758.989119,274.226000,77.310000
3766.700265,274.284000,-63.850000
3774.408150,274.342000,-13.950000
3782.112776,274.400000,-5.500000
3789.814146,274.458000,8.800000
3797.644960,274.517000,-22.110000
3805.339767,274.575000,4.840000
3813.031324,274.633000,8.720000
3820.719634,274.691000,25.970000
3828.404697,274.749000,-1.240000
3836.086516,274.807000,-13.620000
3843.765093,274.865000,-16.330000
3851.440431,274.923000,-21.840000
3859.112530,274.981000,-59.060000
3866.781394,275.039000,-5.400000
3874.447024,275.097000,7.150000
3882.109423,275.155000,90.370000
3889.768591,275.213000,252.760000
3897.424533,275.271000,120.480000
3905.077248,275.329000,57.510000
3912.726740,275.387000,-9.380000
3920.373011,275.445000,-9.360000
3928.016062,275.503000,29.190000
3935.655896,275.561000,76.630000
3943.292514,275.619000,13.380000
3950.925919,275.677000,2.060000
3958.424585,275.734000,-3.800000
3966.051625,275.792000,85.520000
3973.675457,275.850000,-35.840000
3981.296084,275.908000,-5.720000
3988.913508,275.966000,-5.060000
3996.396478,276.023000,61.170000
4004.007557,276.081000,40.930000
4011.615438,276.139000,70.490000
4019.220124,276.197000,35.640000
4026.690584,276.254000,163.750000
4034.288940,276.312000,50.420000
4041.884108,276.370000,58.140000
4049.345219,276.427000,95.890000
4056.934068,276.485000,103.810000
4064.519735,276.543000,-23.260000
4071.971515,276.600000,51.510000
4079.550876,276.658000,116.970000
4086.996462,276.715000,-18.540000
4094.569525,276.773000,-60.010000
4102.008927,276.830000,-5.250000
4109.575700,276.888000,18.800000
4117.008923,276.945000,61.690000
4124.569414,277.003000,71.780000
4131.996467,277.060000,22.190000
4139.550684,277.118000,-3.540000
4146.971575,277.175000,-387.540000
4154.519525,277.233000,-51.380000
4161.934262,277.290000,15.070000
4169.475953,277.348000,20.130000
4228.011654,277.799000,-123.260000
4235.396210,277.856000,44.480000
4242.907211,277.914000,69.280000
4250.415077,277.972000,-16.250000
4257.790445,278.029000,3.860000
4265.292102,278.087000,-3.640000
4272.790631,278.145000,-24.860000
4280.156828,278.202000,1.720000
4287.649159,278.260000,2.330000
4295.138368,278.318000,18.190000
4302.495411,278.375000,-1.180000
4309.978434,278.433000,4.530000
4317.329402,278.490000,7.970000
4324.806246,278.548000,33.830000
4332.151147,278.605000,73.930000
4339.621821,278.663000,19.620000
4346.960661,278.720000,29.170000
4354.425172,278.778000,-10.770000
4361.757959,278.835000,38.040000
4369.216314,278.893000,30.450000
4376.543056,278.950000,30.660000
4383.995264,279.008000,1.320000
4391.315968,279.065000,9.320000
4398.762036,279.123000,14.470000
4406.076709,279.180000,11.230000
4413.516644,279.238000,50.290000
