raman_shift_cm-1,wavelength_nm,intensity
3332.788267,271.058000,-0.016310
3340.816741,271.117000,-0.319210
3348.841722,271.176000,35.505520
3356.863212,271.235000,-9.581650
3364.881213,271.294000,-49.160110
3372.895727,271.353000,54.090060
3380.906756,271.412000,54.122550
3388.914304,271.471000,-7.106080
3396.918371,271.530000,-6.605670
3404.918961,271.589000,15.896120
3412.916076,271.648000,4.497780
3420.909718,271.707000,13.632970
3428.899888,271.766000,-58.451180
3436.886591,271.825000,-13.047590
3444.734546,271.883000,52.885430
3452.714377,271.942000,21.679650
3460.690746,272.001000,-21.720340
3468.663655,272.060000,-22.580700
3476.633107,272.119000,-27.029360
3484.599104,272.178000,-64.973070
3492.426718,272.236000,-60.631080
3500.385870,272.295000,-21.932370
3508.341573,272.354000,-71.363620
3516.293830,272.413000,24.438380
3524.107947,272.471000,14.438010
3532.053377,272.530000,38.288800
3539.995368,272.589000,5.294170
3547.799398,272.647000,20.002470
3555.734574,272.706000,12.264350
3563.666318,272.765000,12.891760
3571.460282,272.823000,21.320860
3579.385225,272.882000,58.077230
3587.306741,272.941000,-11.269970
3595.090658,272.999000,-5.322010
3603.005387,273.058000,2.212670
3610.782635,273.116000,37.536900
3618.690585,273.175000,-4.074510
3626.461173,273.233000,13.284090
3634.362353,273.292000,35.628720
3642.126290,273.350000,45.658140
3650.020708,273.409000,41.138560
3657.778002,273.467000,6.580740
3665.665667,273.526000,35.666780
3673.416327,273.584000,16.008620
3681.163701,273.642000,17.039060
3689.041282,273.701000,-16.970500
3696.782035,273.759000,55.594900
3704.652885,273.818000,90.473100
3712.387025,273.876000,-7.545810
3720.117889,273.934000,6.860540
3727.845481,273.992000,0.040080
3735.702951,274.051000,-7.728730
3743.423947,274.109000,-55.912040
3751.141676,274.167000,-6.507540
3758.989119,274.226000,40.362690
3766.700265,274.284000,9.397340
3774.408150,274.342000,9.439320
3782.112776,274.400000,43.035010
3789.814146,274.458000,17.373670
3797.644960,274.517000,-62.310010
3805.339767,274.575000,13.846450
3813.031324,274.633000,24.728350
3820.719634,274.691000,74.647340
3828.404697,274.749000,3.539950
3836.086516,274.807000,58.041870
3843.765093,274.865000,9.999870
3851.440431,274.923000,30.744330
3859.112530,274.981000,28.962740
3866.781394,275.039000,-4.292920
3874.447024,275.097000,-0.000160
3882.109423,275.155000,6.409170
3889.768591,275.213000,22.070880
3897.424533,275.271000,-1.279600
3905.077248,275.329000,1.842910
3912.726740,275.387000,-49.944110
3920.373011,275.445000,-51.084350
3928.016062,275.503000,51.693120
3935.655896,275.561000,78.810580
3943.292514,275.619000,30.814170
3950.925919,275.677000,-2.547980
3958.424585,275.734000,43.621330
3966.051625,275.792000,36.158410
3973.675457,275.850000,56.006710
3981.296084,275.908000,85.945480
3988.913508,275.966000,50.679200
3996.396478,276.023000,54.766800
4004.007557,276.081000,16.077140
4011.615438,276.139000,16.372780
4019.220124,276.197000,28.075710
4026.690584,276.254000,10.020590
4034.288940,276.312000,-18.626000
4041.884108,276.370000,19.901580
4049.345219,276.427000,63.228490
4056.934068,276.485000,100.818160
4064.519735,276.543000,57.875990
4071.971515,276.600000,98.402860
4079.550876,276.658000,70.918080
4086.996462,276.715000,-37.418020
4094.569525,276.773000,10.066760
4102.008927,276.830000,28.816210
4109.575700,276.888000,47.396620
4117.008923,276.945000,51.937460
4124.569414,277.003000,37.242730
4131.996467,277.060000,43.366820
4139.550684,277.118000,12.124180
4146.971575,277.175000,4.713790
4154.519525,277.233000,9.475390
4161.934262,277.290000,53.504200
4169.475953,277.348000,25.801340
4228.011654,277.799000,19.423210
4235.396210,277.856000,57.376500
4242.907211,277.914000,10.006850
4250.415077,277.972000,0.317120
4257.790445,278.029000,-1.969630
4265.292102,278.087000,-16.314060
4272.790631,278.145000,19.193480
4280.156828,278.202000,61.656250
4287.649159,278.260000,18.500820
4295.138368,278.318000,55.080060
4302.495411,278.375000,-27.421400
4309.978434,278.433000,18.258800
4317.329402,278.490000,41.460310
4324.806246,278.548000,53.306300
4332.151147,278.605000,87.531590
4339.621821,278.663000,-13.559390
4346.960661,278.720000,27.473550
4354.425172,278.778000,10.937660
4361.757959,278.835000,73.967040
4369.216314,278.893000,44.332190
4376.543056,278.950000,18.225960
4383.995264,279.008000,-17.749390
4391.315968,279.065000,17.816310
4398.762036,279.123000,32.211690
4406.076709,279.180000,28.374960
4413.516644,279.238000,66.172050
4420.825295,279.295000,73.868790
4428.130962,279.352000,66.065350
4435.561740,279.410000,45.096700
4442.861395,279.467000,64.347500
4450.158074,279.524000,62.201210
4457.579711,279.582000,83.531510
4464.870389,279.639000,66.411920
4472.158095,279.696000,64.692060
4479.570607,279.754000,10.620040
4486.852324,279.811000,76.536890
4494.131074,279.868000,0.563450
4501.534479,279.926000,47.260490
4508.807251,279.983000,32.748090
4516.077062,280.040000,-34.521390
4523.343914,280.097000,-5.052570
4530.735220,280.155000,19.053200
4537.996108,280.212000,-33.607290
4545.254043,280.269000,7.418870
4552.509026,280.326000,6.673800
4559.888262,280.384000,-19.962280
4567.137295,280.441000,-28.827660
4574.383383,280.498000,13.319030
4581.626526,280.555000,25.937350
4588.866727,280.612000,24.486190
4596.103987,280.669000,15.621210
4603.338308,280.726000,-15.777880
4610.696532,280.784000,65.329760
4617.924929,280.841000,33.535530
4625.150392,280.898000,60.141110
4632.372923,280.955000,31.542110
4639.592525,281.012000,63.171180
4646.809198,281.069000,27.830780
4654.022945,281.126000,65.576540
4661.233767,281.183000,47.744900
4668.441666,281.240000,-10.317020
4675.646644,281.297000,11.882670
4682.848703,281.354000,8.993210
4690.047844,281.411000,30.129280
4697.244070,281.468000,15.105920
4704.437381,281.525000,29.005520
4711.627780,281.582000,-0.268870
4718.815269,281.639000,110.596620
4725.999849,281.696000,44.945700
4733.181522,281.753000,107.062180
4740.360290,281.810000,72.932430
4747.536154,281.867000,-35.931510
4754.583300,281.923000,94.032910
4761.753414,281.980000,81.879410
4768.920629,282.037000,-4.802860
4776.084949,282.094000,65.504710
4783.246373,282.151000,69.550170
4790.404904,282.208000,7.402610
4797.435032,282.264000,24.762550
4804.587834,282.321000,9.794340
4811.737748,282.378000,77.831520
4818.884776,282.435000,15.982320
4826.028920,282.492000,66.548590
4833.044920,282.548000,-3.975870
4840.183352,282.605000,27.142520
4847.318904,282.662000,9.918110
4854.451579,282.719000,0.278320
4861.456319,282.775000,-73.446290
4868.583295,282.832000,5.942070
4875.707399,282.889000,67.785840
4882.703723,282.945000,-0.039310
4889.822139,283.002000,43.443400
4896.937687,283.059000,79.337720
4903.925611,283.115000,1.471440
4911.035481,283.172000,6.455410
4918.142490,283.229000,43.746290
4925.122029,283.285000,52.656230
4932.223369,283.342000,-0.189290
4939.197342,283.398000,88.458340
4946.293021,283.455000,69.988260
4953.385847,283.512000,102.020910
4960.351460,283.568000,95.384030
4967.438635,283.625000,93.432730
4974.398699,283.681000,55.360820
4981.480229,283.738000,120.330880
4988.434752,283.794000,149.539140
4995.510644,283.851000,123.732690
5002.459631,283.907000,133.465390
5009.529893,283.964000,116.821950
5016.473351,284.020000,129.198440
5023.537988,284.077000,138.752570
5030.475924,284.133000,116.331470
5037.534943,284.190000,104.044540
5044.467363,284.246000,72.759260
5051.397052,284.302000,78.640350
5058.447683,284.359000,136.277130
5065.371866,284.415000,126.980960
5072.416896,284.472000,134.104110
5079.335580,284.528000,65.150860
5086.251541,284.584000,111.983590
5093.288207,284.641000,147.786310
5100.198678,284.697000,168.499910
5107.106432,284.753000,157.425350
5114.134748,284.810000,143.732520
5121.037022,284.866000,135.978520
5127.936582,284.922000,134.132000
5134.833431,284.978000,134.465600
5141.850655,285.035000,62.934360
5148.742037,285.091000,198.968260
5155.630712,285.147000,192.123080
5162.516682,285.203000,107.032960
5169.522840,285.260000,130.747260
5176.403356,285.316000,133.908670
5183.281172,285.372000,153.219350
5190.156289,285.428000,228.658300
5197.028709,285.484000,215.451470
5204.021082,285.541000,161.074880
5210.888064,285.597000,209.529340
5217.752353,285.653000,127.599910
5224.613952,285.709000,51.835810
5231.472862,285.765000,-17.892060
5238.329083,285.821000,181.615940
5245.182619,285.877000,151.155620
5252.033470,285.933000,147.354750
5258.881638,285.989000,145.545520
5265.727125,286.045000,85.141220
5272.569932,286.101000,192.118880
5279.532182,286.158000,200.701960
5286.369586,286.214000,152.880680
5293.204315,286.270000,87.790700
5300.036371,286.326000,167.330300
5306.865755,286.382000,232.709230
5313.692468,286.438000,185.951030
5320.516513,286.494000,135.678640
5327.216104,286.549000,153.839800
5334.034863,286.605000,161.488250
5340.850958,286.661000,23.518730
5347.664391,286.717000,154.323620
5354.475163,286.773000,144.962150
5361.283275,286.829000,146.485550
5368.088729,286.885000,190.764890
5374.891528,286.941000,155.577220
5381.691671,286.997000,177.748260
5388.489161,287.053000,96.180390
5395.162686,287.108000,150.854150
5401.954922,287.164000,182.076500
5408.744509,287.220000,67.022470
5415.531448,287.276000,189.073630
5422.315743,287.332000,158.801680
5428.976316,287.387000,185.630240
5435.755371,287.443000,202.816350
5442.531785,287.499000,189.282830
5449.305560,287.555000,183.270340
5456.076697,287.611000,178.677050
5462.724355,287.666000,176.138440
5469.490268,287.722000,167.844470
5476.253548,287.778000,204.327060
5482.893494,287.833000,161.261840
5489.651559,287.889000,194.218110
5496.406995,287.945000,174.700810
5503.039242,288.000000,183.350270
5509.789473,288.056000,129.992440
5516.537079,288.112000,118.812540
5523.161640,288.167000,86.881840
5529.904050,288.223000,151.613060
5536.643840,288.279000,146.584170
5543.260729,288.334000,181.873050
5549.995332,288.390000,197.401730
5556.607128,288.445000,181.542210
5563.336549,288.501000,218.395400
5569.943259,288.556000,176.540820
5576.667504,288.612000,179.204090
5583.269134,288.667000,99.510800
5589.988209,288.723000,119.922120
5596.584764,288.778000,83.719810
5603.298676,288.834000,111.760730
5609.890162,288.889000,150.480310
5616.598916,288.945000,212.585180
5623.185340,289.000000,173.759420
5629.888941,289.056000,120.937320
5636.470308,289.111000,98.088530
5643.168763,289.167000,149.680860
5649.745079,289.222000,127.664530
5656.438394,289.278000,180.722080
5663.009664,289.333000,177.430000
5669.578437,289.388000,203.510850
5676.264076,289.444000,214.876590
5682.827812,289.499000,260.722580
5689.389054,289.554000,258.857120
5696.067030,289.610000,212.640390
5702.623244,289.665000,258.719270
5709.176969,289.720000,190.716470
5715.847296,289.776000,238.449140
5722.396001,289.831000,175.999320
5728.942221,289.886000,229.231020
5735.485958,289.941000,164.205720
5742.146122,289.997000,249.574480
5748.684850,290.052000,196.840940
5755.221100,290.107000,186.171930
5761.754871,290.162000,165.050760
5768.404894,290.218000,135.071540
5774.933669,290.273000,263.980280
5781.459971,290.328000,246.493350
5787.983800,290.383000,262.738370
5794.505158,290.438000,234.445990
5801.142550,290.494000,239.937880
5807.658926,290.549000,209.819950
5814.172835,290.604000,261.997330
5820.684279,290.659000,241.873490
5827.193260,290.714000,249.649210
5833.699778,290.769000,224.551660
5840.203835,290.824000,229.379150
5846.705432,290.879000,161.609820
5853.204572,290.934000,155.468580
5859.701254,290.989000,110.178680
5866.195481,291.044000,273.101230
5872.687254,291.099000,222.351440
5879.176574,291.154000,184.795280
5885.663444,291.209000,206.750200
5892.147863,291.264000,165.445010
5898.629834,291.319000,211.661120
5905.109357,291.374000,183.910580
5911.586435,291.429000,245.913080
5918.061069,291.484000,237.471420
5924.533260,291.539000,191.002220
5931.003009,291.594000,297.554010
5937.470318,291.649000,173.659800
5943.935188,291.704000,247.936370
5950.397621,291.759000,152.700920
5956.857618,291.814000,194.394050
5963.315180,291.869000,173.500950
5969.770309,291.924000,322.188530
5976.105706,291.978000,234.680870
5982.556017,292.033000,224.096510
5989.003898,292.088000,234.821890
5995.449352,292.143000,210.067040
6001.892379,292.198000,172.916490
6008.215901,292.252000,197.113730
6014.654123,292.307000,161.617000
6021.089923,292.362000,211.504540
6027.523303,292.417000,220.132810
6033.954262,292.472000,263.248270
6040.265942,292.526000,253.912560
6046.692111,292.581000,292.211970
6053.115864,292.636000,253.999000
6059.420472,292.690000,259.994710
6065.839442,292.745000,377.288380
6072.256000,292.800000,261.579320
6078.553548,292.854000,260.619340
6084.965331,292.909000,318.475310
6091.374707,292.964000,241.805030
6097.665207,293.018000,225.551820
6104.069816,293.073000,202.754850
6110.472021,293.128000,248.527010
6116.755485,293.182000,247.023810
6123.152931,293.237000,196.379110
6129.431725,293.291000,254.990910
6135.824417,293.346000,239.643320
6142.098547,293.400000,267.645380
6148.486490,293.455000,299.462750
6154.872040,293.510000,236.243290
6161.139160,293.564000,235.516760
6167.519969,293.619000,273.239730
6173.782438,293.673000,282.035390
6180.158512,293.728000,234.085390
6186.416334,293.782000,223.717680
6192.787678,293.837000,241.888610
6199.040859,293.891000,171.621190
6205.291742,293.945000,296.908720
6211.656022,294.000000,244.993260
6217.902272,294.054000,278.861260
