raman_shift_cm-1,wavelength_nm,intensity
804.121484,253.671000,4.224500
814.220067,253.736000,2.922000
824.158233,253.800000,3.718500
834.246555,253.865000,3.362000
844.174625,253.929000,3.552500
854.252700,253.994000,3.425000
864.170690,254.058000,2.207000
874.083683,254.122000,3.688000
884.146458,254.187000,2.472500
894.049394,254.251000,4.123000
903.947346,254.315000,3.512500
913.994855,254.380000,2.488500
923.882772,254.444000,3.907500
933.765716,254.508000,3.112000
943.797994,254.573000,2.658500
953.670926,254.637000,3.115500
963.538895,254.701000,4.410000
973.401907,254.765000,4.196000
983.259965,254.829000,0.885000
993.266988,254.894000,4.115000
1003.115071,254.958000,5.218500
1012.958212,255.022000,4.676000
1022.796413,255.086000,4.586000
1032.629679,255.150000,3.883500
1042.458013,255.214000,3.961500
1052.281419,255.278000,2.885000
1062.253275,255.343000,3.164500
1072.066759,255.407000,4.780500
1081.875326,255.471000,5.605000
1091.678980,255.535000,4.263000
1101.477725,255.599000,3.714000
1111.271563,255.663000,2.850000
1121.060500,255.727000,2.458500
1130.844538,255.791000,4.838000
1140.623681,255.855000,3.142000
1150.397933,255.919000,3.898500
1160.014689,255.982000,3.153000
1169.779246,256.046000,5.310500
1179.538923,256.110000,3.301500
1189.293724,256.174000,4.384500
1199.043651,256.238000,2.464500
1208.788709,256.302000,4.568000
1218.528902,256.366000,2.158000
1228.112156,256.429000,2.602500
1237.842704,256.493000,2.787000
1247.568398,256.557000,2.038500
1257.289241,256.621000,4.044000
1267.005236,256.685000,2.391000
1276.564688,256.748000,2.635500
1286.271074,256.812000,3.828500
1295.972624,256.876000,4.098000
1305.517867,256.939000,2.819500
1315.209831,257.003000,3.372000
1324.896968,257.067000,4.302500
1334.428034,257.130000,2.320000
1344.105605,257.194000,3.961000
1353.778362,257.258000,4.589500
1363.295282,257.321000,2.998500
1372.958494,257.385000,3.439500
1382.466026,257.448000,4.076000
1392.119708,257.512000,4.697500
1401.617865,257.575000,3.627000
1411.262031,257.639000,3.629500
1420.750828,257.702000,3.691000
1430.385491,257.766000,-11.425500
1439.864942,257.829000,2.693000
1449.490117,257.893000,3.649000
1458.960235,257.956000,2.992000
1468.575936,258.020000,5.107000
1478.036734,258.083000,3.599500
1487.492915,258.146000,3.914000
1497.094468,258.210000,3.672000
1506.541350,258.273000,3.480000
1516.133465,258.337000,3.944000
1525.571062,258.400000,6.390500
1535.004058,258.463000,6.105000
1544.432457,258.526000,7.167500
1554.005809,258.590000,3.423000
1563.424950,258.653000,4.640000
1572.839503,258.716000,4.282500
1582.249473,258.779000,4.358000
1591.804117,258.843000,5.608500
1601.204857,258.906000,6.478500
1610.601022,258.969000,5.623000
1619.992617,259.032000,6.385000
1629.379645,259.095000,6.642000
1638.911000,259.159000,5.647500
1648.288831,259.222000,4.133000
1657.662104,259.285000,5.732000
1667.030824,259.348000,3.693000
1676.394994,259.411000,4.614500
1685.754616,259.474000,3.549500
1695.109694,259.537000,3.578000
1704.460232,259.600000,3.459000
1713.806232,259.663000,2.769500
1723.147698,259.726000,2.923000
1732.484634,259.789000,3.659000
1741.817042,259.852000,1.660500
1751.144926,259.915000,3.071000
1760.468289,259.978000,3.382000
1769.787135,260.041000,2.408000
1779.101467,260.104000,2.606000
1788.411287,260.167000,2.627500
1797.568932,260.229000,2.954000
1806.869812,260.292000,2.414000
1816.166190,260.355000,3.437500
1825.458071,260.418000,3.129500
1834.745457,260.481000,2.726000
1844.028352,260.544000,1.337000
1853.159517,260.606000,1.317000
1862.433510,260.669000,2.186000
1871.703021,260.732000,11.587500
1880.968054,260.795000,2.694500
1890.081653,260.857000,0.264000
1899.337809,260.920000,6.714500
1908.589497,260.983000,2.075500
1917.689973,261.045000,3.882500
1926.932803,261.108000,4.024500
1936.171175,261.171000,2.278500
1945.258555,261.233000,1.909000
1954.488088,261.296000,1.278500
1963.566777,261.358000,2.882000
1972.787485,261.421000,2.679000
1982.003751,261.484000,1.616500
1991.069391,261.546000,2.705000
2000.276850,261.609000,2.175000
2009.333830,261.671000,2.630500
2018.532495,261.734000,1.264000
2027.580827,261.796000,2.594500
2036.770712,261.859000,2.695000
2045.810408,261.921000,2.029500
2054.845827,261.983000,1.520500
2064.022598,262.046000,3.267000
2073.049399,262.108000,2.941000
2082.217420,262.171000,2.781500
2091.235617,262.233000,4.230000
2100.249550,262.295000,3.001500
2109.404505,262.358000,2.578000
2118.409852,262.420000,2.247500
2127.410945,262.482000,3.282500
2136.552862,262.545000,2.552000
2145.545387,262.607000,1.960000
2154.533666,262.669000,2.046500
2163.517703,262.731000,1.605500
2172.642302,262.794000,1.075500
2181.617796,262.856000,1.285000
2190.589057,262.918000,2.903000
2199.556087,262.980000,2.303000
2208.518891,263.042000,2.118000
2217.621929,263.105000,1.765500
2226.576219,263.167000,3.735000
2235.526291,263.229000,2.350000
2244.472147,263.291000,1.408000
2253.413792,263.353000,1.930500
2262.351228,263.415000,2.099500
2271.284457,263.477000,0.795500
2280.213483,263.539000,1.105000
2289.138308,263.601000,3.026500
2298.058937,263.663000,2.238500
2306.975371,263.725000,2.811000
2315.887613,263.787000,1.411500
2324.795667,263.849000,2.210000
2333.699536,263.911000,2.585500
2342.599222,263.973000,1.248500
2351.494729,264.035000,2.977000
2360.386059,264.097000,1.631000
2369.273215,264.159000,1.661000
2378.156200,264.221000,2.109500
2386.891844,264.282000,2.269500
2395.766564,264.344000,2.647000
2404.637121,264.406000,1.655500
2413.503520,264.468000,1.507500
2422.365762,264.530000,2.258500
2431.081012,264.591000,2.604000
2439.935018,264.653000,2.123500
2448.784876,264.715000,1.466000
2457.630590,264.777000,2.377000
2466.329589,264.838000,1.656000
2475.167089,264.900000,2.226000
2484.000453,264.962000,5.272500
2492.687310,265.023000,2.271500
2501.512478,265.085000,0.747500
2510.333519,265.147000,2.149500
2519.008259,265.208000,2.485000
2527.821120,265.270000,2.614000
2536.487819,265.331000,1.414500
2545.292512,265.393000,2.705500
2554.093093,265.455000,2.477500
2562.747717,265.516000,2.257500
2571.540147,265.578000,0.680500
2580.186758,265.639000,3.186500
2588.971048,265.701000,2.635500
2597.609655,265.762000,2.599500
2606.385817,265.824000,1.380000
2615.016433,265.885000,1.900000
2623.643091,265.946000,3.047000
2632.407114,266.008000,3.546000
2641.025796,266.069000,2.445000
2649.781719,266.131000,1.780000
2658.392437,266.192000,1.332000
2666.999210,266.253000,2.251500
2675.743037,266.315000,2.644500
2684.341862,266.376000,0.953500
2692.936750,266.437000,1.827500
2701.668505,266.499000,1.164500
2710.255462,266.560000,2.812500
2718.838489,266.621000,2.134000
2727.417590,266.682000,1.923500
2736.133311,266.744000,3.324000
2744.704503,266.805000,1.919000
2753.271776,266.866000,2.693500
2761.835134,266.927000,3.062500
2770.394579,266.988000,2.653000
2778.950113,267.049000,3.300000
2787.641898,267.111000,2.411500
2796.189555,267.172000,3.140500
2804.733311,267.233000,2.722500
2813.273167,267.294000,2.741500
2821.809126,267.355000,2.284000
2830.341190,267.416000,2.774000
2838.869363,267.477000,0.824500
2847.393647,267.538000,0.325000
2855.914045,267.599000,2.430500
2864.430559,267.660000,2.235000
2872.943193,267.721000,1.603000
2881.451948,267.782000,2.442000
2889.956827,267.843000,1.284000
2898.457833,267.904000,3.801000
2906.954969,267.965000,1.961000
2915.448237,268.026000,2.021500
2923.937640,268.087000,2.752500
2932.284105,268.147000,1.574500
2940.765849,268.208000,1.949000
2949.243736,268.269000,3.021500
2957.717768,268.330000,1.672500
2966.187948,268.391000,2.264000
2974.515518,268.451000,1.547000
2982.978065,268.512000,1.858500
2991.436768,268.573000,1.481500
2999.891630,268.634000,2.194000
3008.204142,268.694000,2.304000
3016.651392,268.755000,1.507500
3025.094807,268.816000,2.739000
3033.396069,268.876000,3.781500
3041.831888,268.937000,6.194500
3050.263881,268.998000,3.792500
3058.553914,269.058000,1.762500
3066.978326,269.119000,2.187000
3075.398919,269.180000,5.893000
3083.677747,269.240000,3.171000
3092.090774,269.301000,2.840500
3100.362165,269.361000,1.230500
3108.767637,269.422000,1.985000
3117.031601,269.482000,2.468500
3125.429526,269.543000,1.708500
3133.686074,269.603000,2.517500
3142.076464,269.664000,2.032000
3150.325604,269.724000,-0.910500
3158.708468,269.785000,2.176000
3166.950211,269.845000,2.478500
3175.325561,269.906000,1.240000
3183.559917,269.966000,2.548000
3191.790613,270.026000,0.524000
3200.154739,270.087000,3.244000
3208.378064,270.147000,3.069500
3216.597736,270.207000,1.145500
3224.950662,270.268000,2.468000
3233.162976,270.328000,2.179000
3241.371647,270.388000,9.630000
3249.576675,270.448000,3.450500
3257.914722,270.509000,3.109500
3266.112412,270.569000,3.431000
3274.306467,270.629000,0.994500
3282.496889,270.689000,2.708000
3290.820098,270.750000,2.235500
3299.003202,270.810000,2.962000
3307.182681,270.870000,2.970000
3315.358537,270.930000,1.898000
3323.530773,270.990000,1.693000
3331.699391,271.050000,0.350000
3339.864393,271.110000,2.518500
3348.025782,271.170000,2.537500
3356.319492,271.231000,1.755500
3364.473602,271.291000,1.967500
3372.624105,271.351000,1.065500
3380.771005,271.411000,1.650500
3388.914304,271.471000,3.112500
3397.054004,271.531000,1.070000
3405.190107,271.591000,3.297500
3413.322616,271.651000,1.737500
3421.316081,271.710000,3.440500
3429.441469,271.770000,2.156500
3437.563270,271.830000,3.876500
3445.681487,271.890000,1.749500
3453.796121,271.950000,2.424500
3461.907176,272.010000,1.160500
3470.014653,272.070000,2.153500
3478.118555,272.130000,2.260000
3486.083907,272.189000,0.693000
3494.180726,272.249000,1.602000
3502.273976,272.309000,2.360500
3510.363660,272.369000,2.148500
3518.315042,272.428000,1.755500
3526.397661,272.488000,2.405000
3534.476722,272.548000,2.409500
3542.552226,272.608000,1.263500
3550.489673,272.667000,1.593000
3558.558131,272.727000,1.898000
3566.623039,272.787000,1.139000
3574.550074,272.846000,3.407500
3582.607950,272.906000,2.683000
3590.528073,272.965000,2.387500
3598.578926,273.025000,1.019000
3606.626241,273.085000,0.629000
3614.535986,273.144000,3.628000
3622.576291,273.204000,30.117500
3630.479148,273.263000,3.784500
3638.512453,273.323000,2.148000
3646.408431,273.382000,2.760000
3654.434744,273.442000,0.997000
3662.323852,273.501000,2.307500
3670.343183,273.561000,1.709000
3678.225429,273.620000,2.758500
3686.237787,273.680000,2.525500
3694.113181,273.739000,4.357500
3701.985180,273.798000,5.327000
3709.987125,273.858000,2.893500
3717.852286,273.917000,2.619500
3725.714059,273.976000,0.310000
3733.705610,274.036000,2.623500
3741.560558,274.095000,2.094000
3749.412124,274.154000,1.876000
3757.393303,274.214000,2.439000
3765.238057,274.273000,1.601500
3773.079437,274.332000,2.129000
3780.917444,274.391000,2.498500
3788.884843,274.451000,2.707500
3796.716056,274.510000,2.874500
3804.543903,274.569000,1.665500
3812.368387,274.628000,2.347000
3820.189510,274.687000,0.951000
3828.007273,274.746000,2.881000
3835.821680,274.805000,0.864500
3843.765093,274.865000,3.031500
3851.572736,274.924000,2.603000
3859.377028,274.983000,1.006000
3867.177971,275.042000,1.003500
3874.975569,275.101000,1.581000
3882.769823,275.160000,1.717500
3890.560735,275.219000,2.313000
3898.348307,275.278000,2.005500
3906.132542,275.337000,2.313500
3913.913442,275.396000,1.841000
3921.691008,275.455000,0.938000
3929.465243,275.514000,1.784500
3937.236150,275.573000,1.955000
3944.872103,275.631000,1.206000
3952.636414,275.690000,2.337000
3960.397403,275.749000,4.114500
3968.155071,275.808000,2.258500
3975.909421,275.867000,1.375000
3983.660455,275.926000,2.622500
3991.408175,275.985000,1.974500
3999.021349,276.043000,1.451500
4006.762504,276.102000,1.923500
4014.500350,276.161000,1.373500
4022.234891,276.220000,2.935500
4029.835118,276.278000,1.813000
4037.563110,276.337000,2.571500
4045.287803,276.396000,11.035500
4052.878355,276.454000,1.097000
4060.596512,276.513000,2.345500
4068.311375,276.572000,1.257000
4075.892271,276.630000,1.922000
4083.600610,276.689000,1.381000
4091.305663,276.748000,0.804500
4098.876921,276.806000,2.598000
4106.575462,276.865000,1.298000
4114.140322,276.923000,1.203500
4121.832361,276.982000,0.410500
4129.390832,277.040000,-29.071000
4137.076375,277.099000,-13.696500
4144.628466,277.157000,0.220000
4152.307522,277.216000,2.338000
4159.853240,277.274000,0.487500
4167.525818,277.333000,1.659000
4175.065171,277.391000,-3.927000
4182.731279,277.450000,0.635000
4190.264275,277.508000,1.620000
4197.794123,277.566000,2.337000
4205.450568,277.625000,2.122500
4212.974072,277.683000,2.342000
4220.494433,277.741000,0.064000
4228.011654,277.799000,2.326000
4235.396210,277.856000,1.775000
4242.907211,277.914000,1.440000
4250.415077,277.972000,1.452000
4257.790445,278.029000,1.793000
4265.292102,278.087000,0.765000
4272.790631,278.145000,1.634500
4280.156828,278.202000,1.931000
4287.649159,278.260000,1.993500
4295.138368,278.318000,3.435500
4302.495411,278.375000,1.528500
4309.978434,278.433000,1.391000
4317.329402,278.490000,1.614000
4324.806246,278.548000,2.883500
4332.151147,278.605000,2.617000
4339.621821,278.663000,3.454000
4346.960661,278.720000,0.759500
4354.425172,278.778000,1.896500
4361.757959,278.835000,2.599000
4369.216314,278.893000,2.183500
4376.543056,278.950000,2.656000
4383.995264,279.008000,1.650500
4391.315968,279.065000,2.241500
4398.762036,279.123000,1.641500
4406.076709,279.180000,2.371000
4413.516644,279.238000,1.291500
4420.825295,279.295000,1.217000
4428.130962,279.352000,2.133500
4435.561740,279.410000,1.324000
4442.861395,279.467000,2.047000
4450.158074,279.524000,2.157500
4457.579711,279.582000,2.013000
4464.870389,279.639000,1.820000
4472.158095,279.696000,2.916000
4479.570607,279.754000,0.970000
4486.852324,279.811000,2.797500
4494.131074,279.868000,2.100500
4501.534479,279.926000,0.030000
4508.807251,279.983000,2.039000
4516.077062,280.040000,0.748000
4523.343914,280.097000,2.346500
4530.735220,280.155000,2.158000
4537.996108,280.212000,1.125500
4545.254043,280.269000,2.163500
4552.509026,280.326000,1.166500
4559.888262,280.384000,2.121500
4567.137295,280.441000,3.275500
4574.383383,280.498000,0.752000
4581.626526,280.555000,2.093500
4588.866727,280.612000,2.962000
4596.103987,280.669000,2.093500
4603.338308,280.726000,0.703500
4610.696532,280.784000,0.826500
4617.924929,280.841000,0.951500
4625.150392,280.898000,2.039500
4632.372923,280.955000,1.451000
4639.592525,281.012000,2.173000
4646.809198,281.069000,0.281500
4654.022945,281.126000,1.859500
4661.233767,281.183000,2.579500
4668.441666,281.240000,2.521000
4675.646644,281.297000,1.722000
4682.848703,281.354000,2.017500
4690.047844,281.411000,2.618000
4697.244070,281.468000,2.619500
4704.437381,281.525000,2.777500
4711.627780,281.582000,-0.068500
4718.815269,281.639000,2.461000
4725.999849,281.696000,2.140500
4733.181522,281.753000,1.512500
4740.360290,281.810000,2.379000
4747.536154,281.867000,2.094500
4754.583300,281.923000,2.138000
4761.753414,281.980000,1.943000
4768.920629,282.037000,3.450000
4776.084949,282.094000,2.471500
4783.246373,282.151000,2.570000
4790.404904,282.208000,1.581000
4797.435032,282.264000,2.838000
4804.587834,282.321000,3.315500
4811.737748,282.378000,2.130500
4818.884776,282.435000,2.410500
4826.028920,282.492000,1.072500
4833.044920,282.548000,1.817500
4840.183352,282.605000,2.849000
4847.318904,282.662000,3.083500
4854.451579,282.719000,3.149500
4861.456319,282.775000,2.239500
4868.583295,282.832000,3.462500
4875.707399,282.889000,3.376500
4882.703723,282.945000,3.278000
4889.822139,283.002000,2.982500
4896.937687,283.059000,2.778000
4903.925611,283.115000,1.944500
4911.035481,283.172000,2.116500
4918.142490,283.229000,2.437000
4925.122029,283.285000,3.167500
4932.223369,283.342000,2.391500
4939.197342,283.398000,3.197500
4946.293021,283.455000,3.562500
4953.385847,283.512000,3.743500
4960.351460,283.568000,2.217000
4967.438635,283.625000,2.072500
4974.398699,283.681000,3.126000
4981.480229,283.738000,3.242000
4988.434752,283.794000,2.092000
4995.510644,283.851000,0.916500
5002.459631,283.907000,0.990000
5009.529893,283.964000,1.677500
5016.473351,284.020000,1.504000
5023.537988,284.077000,1.372000
5030.475924,284.133000,1.678500
5037.534943,284.190000,1.858000
5044.467363,284.246000,2.108000
5051.397052,284.302000,1.593500
5058.447683,284.359000,0.960000
5065.371866,284.415000,2.957500
5072.416896,284.472000,1.743000
5079.335580,284.528000,1.350000
5086.251541,284.584000,2.381500
5093.288207,284.641000,0.824000
5100.198678,284.697000,2.993000
5107.106432,284.753000,3.105500
5114.134748,284.810000,2.336000
5121.037022,284.866000,0.855000
5127.936582,284.922000,2.015000
5134.833431,284.978000,1.334000
5141.850655,285.035000,1.581500
5148.742037,285.091000,2.119000
5155.630712,285.147000,1.546000
5162.516682,285.203000,1.327000
5169.522840,285.260000,1.546000
5176.403356,285.316000,-1.928000
5183.281172,285.372000,-0.015500
5190.156289,285.428000,0.042500
5197.028709,285.484000,2.088000
5204.021082,285.541000,0.311000
5210.888064,285.597000,1.904500
5217.752353,285.653000,2.320500
5224.613952,285.709000,0.268500
5231.472862,285.765000,0.179500
5238.329083,285.821000,2.020500
5245.182619,285.877000,0.663500
5252.033470,285.933000,0.926500
5258.881638,285.989000,-0.056500
5265.727125,286.045000,-0.310000
5272.569932,286.101000,0.986000
5279.532182,286.158000,0.224500
5286.369586,286.214000,-0.787000
5293.204315,286.270000,1.715500
5300.036371,286.326000,0.960000
5306.865755,286.382000,-0.220500
5313.692468,286.438000,0.873500
5320.516513,286.494000,-0.464000
5327.216104,286.549000,0.224500
5334.034863,286.605000,1.691500
5340.850958,286.661000,-0.505500
5347.664391,286.717000,0.119500
5354.475163,286.773000,1.243500
5361.283275,286.829000,0.384000
5368.088729,286.885000,0.739000
5374.891528,286.941000,0.687500
5381.691671,286.997000,0.886000
5388.489161,287.053000,-0.639000
5395.162686,287.108000,0.159000
5401.954922,287.164000,0.824500
5408.744509,287.220000,0.867500
5415.531448,287.276000,-0.028500
5422.315743,287.332000,0.308500
5428.976316,287.387000,0.628500
5435.755371,287.443000,1.297000
5442.531785,287.499000,1.206000
5449.305560,287.555000,0.506000
5456.076697,287.611000,-0.852500
5462.724355,287.666000,0.881000
5469.490268,287.722000,-0.238000
5476.253548,287.778000,0.058000
5482.893494,287.833000,0.524500
5489.651559,287.889000,-0.892500
5496.406995,287.945000,1.464000
5503.039242,288.000000,0.072500
5509.789473,288.056000,2.634000
5516.537079,288.112000,2.547500
5523.161640,288.167000,0.758500
5529.904050,288.223000,0.339500
5536.643840,288.279000,0.588500
5543.260729,288.334000,-1.683000
5549.995332,288.390000,1.267500
5556.607128,288.445000,0.675000
5563.336549,288.501000,1.363500
5569.943259,288.556000,0.245000
5576.667504,288.612000,0.898000
5583.269134,288.667000,-1.168000
5589.988209,288.723000,1.408500
5596.584764,288.778000,0.062500
5603.298676,288.834000,0.951000
5609.890162,288.889000,1.218500
5616.598916,288.945000,0.141000
5623.185340,289.000000,1.071000
5629.888941,289.056000,1.072500
5636.470308,289.111000,0.099500
5643.168763,289.167000,-0.525000
5649.745079,289.222000,0.906500
5656.438394,289.278000,-1.030000
5663.009664,289.333000,0.129000
5669.578437,289.388000,0.014500
5676.264076,289.444000,-0.322500
5682.827812,289.499000,-0.945500
5689.389054,289.554000,0.645000
5696.067030,289.610000,2.150500
5702.623244,289.665000,1.266500
5709.176969,289.720000,1.525500
5715.847296,289.776000,-0.216000
5722.396001,289.831000,-0.256500
5728.942221,289.886000,-0.707000
5735.485958,289.941000,0.865500
5742.146122,289.997000,0.481000
5748.684850,290.052000,0.466500
5755.221100,290.107000,-0.083500
5761.754871,290.162000,-0.427000
5768.404894,290.218000,-0.560000
5774.933669,290.273000,0.173500
5781.459971,290.328000,0.557000
5787.983800,290.383000,-0.061000
5794.505158,290.438000,0.536000
5801.142550,290.494000,1.222000
5807.658926,290.549000,1.650500
5814.172835,290.604000,1.754500
5820.684279,290.659000,-1.401000
5827.193260,290.714000,0.719500
5833.699778,290.769000,0.794000
5840.203835,290.824000,0.920500
5846.705432,290.879000,0.843500
5853.204572,290.934000,0.240000
5859.701254,290.989000,0.358000
5866.195481,291.044000,0.538500
5872.687254,291.099000,1.974000
5879.176574,291.154000,0.290000
5885.663444,291.209000,0.690000
5892.147863,291.264000,0.651000
5898.629834,291.319000,0.008000
5905.109357,291.374000,2.831000
5911.586435,291.429000,1.020500
5918.061069,291.484000,-0.513000
5924.533260,291.539000,-0.005000
5931.003009,291.594000,-0.457500
5937.470318,291.649000,-0.686500
5943.935188,291.704000,1.703000
5950.397621,291.759000,0.141000
5956.857618,291.814000,0.622500
5963.315180,291.869000,0.437500
5969.770309,291.924000,1.179000
5976.105706,291.978000,0.052500
5982.556017,292.033000,-1.213000
5989.003898,292.088000,0.626000
5995.449352,292.143000,-0.331000
6001.892379,292.198000,0.194500
6008.215901,292.252000,1.571500
6014.654123,292.307000,1.563000
6021.089923,292.362000,-0.456000
6027.523303,292.417000,-0.543500
6033.954262,292.472000,-0.346500
6040.265942,292.526000,0.329500
6046.692111,292.581000,0.099000
6053.115864,292.636000,1.180500
6059.420472,292.690000,0.218500
6065.839442,292.745000,0.460000
6072.256000,292.800000,0.853500
6078.553548,292.854000,-0.354000
6084.965331,292.909000,0.784500
6091.374707,292.964000,-1.463500
6097.665207,293.018000,0.525000
6104.069816,293.073000,-0.519000
6110.472021,293.128000,0.492000
6116.755485,293.182000,1.038500
6123.152931,293.237000,2.017000
6129.431725,293.291000,-0.684500
6135.824417,293.346000,-0.001500
6142.098547,293.400000,0.621000
6148.486490,293.455000,0.384000
6154.872040,293.510000,-0.047000
6161.139160,293.564000,0.157000
6167.519969,293.619000,0.126000
6173.782438,293.673000,0.916000
6180.158512,293.728000,0.755500
6186.416334,293.782000,1.133500
6192.787678,293.837000,-0.109000
6199.040859,293.891000,1.167000
6205.291742,293.945000,-0.301500
6211.656022,294.000000,1.862000
6217.902272,294.054000,1.506000
6224.261835,294.109000,0.344000
6230.503456,294.163000,-0.196000
6236.742786,294.217000,1.738500
6243.095305,294.272000,0.192000
6249.330014,294.326000,0.692000
6255.677829,294.381000,-0.013500
6261.907923,294.435000,1.309500
6268.135731,294.489000,0.795000
6274.476522,294.544000,0.565500
6280.699722,294.598000,0.945000
6286.920642,294.652000,0.807000
6293.139281,294.706000,1.047000
6299.470739,294.761000,-0.060500
6305.684781,294.815000,0.927500
6311.896546,294.869000,-0.105500
6318.106037,294.923000,0.571000
6324.428182,294.978000,1.710500
6330.633085,295.032000,-0.404000
6336.835717,295.086000,0.826500
6343.036080,295.140000,0.460500
6349.234174,295.194000,0.583500
6355.544717,295.249000,3.233500
6361.738236,295.303000,1.967500
6367.929490,295.357000,0.675500
6374.118480,295.411000,-1.267500
6380.305209,295.465000,-1.558500
6386.489676,295.519000,-0.593500
6392.671884,295.573000,0.024000
6398.851833,295.627000,-0.527000
6405.143905,295.682000,0.283000
6411.319300,295.736000,0.029500
6417.492439,295.790000,0.375000
6423.663325,295.844000,1.130500
6429.831958,295.898000,0.013500
6435.998340,295.952000,-1.186500
6442.162473,296.006000,1.039000
6448.324357,296.060000,0.837000
6454.483993,296.114000,-0.056000
6460.641384,296.168000,1.816000
6466.796529,296.222000,0.245500
6472.949431,296.276000,-0.667500
6479.100090,296.330000,0.264500
6485.248508,296.384000,1.860500
6491.280888,296.437000,0.215000
6497.424869,296.491000,1.124000
6503.566612,296.545000,0.149500
6509.706118,296.599000,1.046000
6515.843390,296.653000,1.926500
6521.978427,296.707000,-0.015000
6528.111232,296.761000,1.329500
6534.241805,296.815000,0.396500
6540.256681,296.868000,0.099000
6546.382836,296.922000,0.586000
6552.506763,296.976000,0.509500
6558.628464,297.030000,0.989500
6564.747939,297.084000,0.649000
6570.751928,297.137000,-0.681000
6576.866997,297.191000,-0.320500
6582.979845,297.245000,1.237000
6589.090471,297.299000,1.172000
6595.085780,297.352000,-0.024000
6601.192010,297.406000,1.318000
6607.296023,297.460000,-0.898000
6613.397821,297.514000,2.451500
6619.384468,297.567000,-0.389000
6625.481879,297.621000,1.287000
6631.577077,297.675000,0.860500
6637.557251,297.728000,-1.321000
6643.648069,297.782000,0.853500
6649.623947,297.835000,0.703000
6655.710390,297.889000,0.254000
6661.794627,297.943000,1.397500
6667.764048,297.996000,0.344000
6673.843917,298.050000,2.793000
6679.809053,298.103000,0.171000
6685.884559,298.157000,0.781500
6691.957864,298.211000,0.101000
6697.916562,298.264000,-0.335000
