Wavenumber (cm⁻¹),Intensity
200.0,807.5384179838208
201.00097751710655,801.9059406181777
202.0019550342131,797.6408508677112
203.00293255131965,793.8149553078814
204.0039100684262,790.5309909581086
205.00488758553274,789.4191747628847
206.0058651026393,788.9634124551009
207.00684261974584,786.7567014485782
208.0078201368524,783.8584070040591
209.00879765395894,781.684991922497
210.00977517106548,777.8338807626175
211.01075268817203,778.2248793968146
212.01173020527858,776.8237403535121
213.01270772238513,773.0399574750056
214.01368523949168,772.7599016874691
215.01466275659823,771.3599073668415
216.01564027370478,771.0090991424371
217.01661779081132,772.2833360315319
218.01759530791787,773.5490512391109
219.01857282502445,771.0393640562844
220.019550342131,770.9684054032507
221.02052785923755,770.4869868431185
222.0215053763441,768.6261443755255
223.02248289345064,768.1466884790657
224.0234604105572,767.1804894480465
225.02443792766374,768.5849982104261
226.0254154447703,770.430850988152
227.02639296187684,770.45280107022
228.02737047898339,773.795798830548
229.02834799608993,774.4901629042092
230.02932551319648,777.3356813338638
231.03030303030303,781.2339029423042
232.03128054740958,778.5980128848555
233.03225806451613,782.323776100528
234.03323558162268,781.7518166644464
235.03421309872923,780.2425683536694
236.03519061583577,781.2794547388289
237.03616813294232,771.0323138288966
238.03714565004887,767.5163548157569
239.03812316715542,764.0073231560237
240.03910068426197,757.4370326948956
241.04007820136852,752.4043651212731
242.04105571847506,748.4598956599214
243.0420332355816,746.120505332365
244.0430107526882,745.4180105048923
245.04398826979474,745.1919594747685
246.0449657869013,742.8261106000487
247.04594330400784,741.9050029532737
248.04692082111438,739.8865069258942
249.04789833822093,736.3483792145312
250.04887585532748,734.29403694599
251.04985337243403,735.118500614674
252.05083088954058,735.5837987523832
253.05180840664713,732.9114898545241
254.05278592375367,729.3131185375922
255.05376344086022,729.3943933273558
256.05474095796677,728.5681245527519
257.0557184750733,725.9766998086726
258.05669599217987,725.6019998367358
259.0576735092864,728.5727530372272
260.05865102639297,727.0887837523763
261.0596285434995,725.7534143512731
262.06060606060606,724.2103463791618
263.0615835777126,723.360885948445
264.06256109481916,725.5509879702133
265.0635386119257,721.9372487082115
266.06451612903226,722.2503525849266
267.0654936461388,724.2157275232198
268.06647116324535,723.3201623312232
269.0674486803519,721.3588217308074
270.06842619745845,721.2644889991916
271.069403714565,722.008885771905
272.07038123167155,720.8541316331106
273.0713587487781,716.4452300492935
274.07233626588464,713.7434196630577
275.0733137829912,712.0231091771034
276.07429130009774,712.4307264463695
277.0752688172043,714.7401873972071
278.07624633431084,716.3813374429807
279.0772238514174,713.8734454219414
280.07820136852393,712.311212332754
281.0791788856305,713.7632010473744
282.08015640273703,717.5688670700824
283.0811339198436,721.5197989675545
284.08211143695013,722.0432655330347
285.0830889540567,723.6556509500732
286.0840664711632,727.4459536296582
287.0850439882698,731.7968853916129
288.0860215053764,735.2991454878189
289.0869990224829,741.1377323622846
290.0879765395895,747.717271801105
291.088954056696,753.8659482078147
292.0899315738026,760.0271981362091
293.0909090909091,767.4371798815788
294.09188660801567,774.1208356021423
295.0928641251222,783.255703996385
296.09384164222877,796.2740324726684
297.0948191593353,809.0101629592998
298.09579667644186,820.6634158588312
299.0967741935484,830.9495675331716
300.09775171065496,840.516172972149
301.0987292277615,847.4886635378821
302.09970674486806,845.3736689342994
303.1006842619746,842.3097157607347
304.10166177908116,833.0098668022537
305.1026392961877,820.0057381450652
306.10361681329425,809.5076039729853
307.1045943304008,799.447674885635
308.10557184750735,778.8965023446411
309.1065493646139,762.9372484703305
310.10752688172045,754.5304021826485
311.108504398827,744.7848940219384
312.10948191593354,734.9599151617139
313.1104594330401,729.2774162322777
314.11143695014664,724.8669374819111
315.1124144672532,720.036894974455
316.11339198435974,716.7628277681756
317.1143695014663,714.5989003219663
318.11534701857283,714.2801321761485
319.1163245356794,714.2124754725933
320.11730205278593,714.1023227523646
321.1182795698925,717.212468960618
322.119257086999,719.430642457225
323.1202346041056,721.9697066494278
324.1212121212121,724.1281033106421
325.1221896383187,725.7885787587277
326.1231671554252,730.5359503556958
327.12414467253177,736.6720022468701
328.1251221896383,740.9527219004781
329.12609970674487,746.7659846152678
330.1270772238514,756.5652180527601
331.12805474095796,763.5263261691586
332.1290322580645,769.6544033201516
333.13000977517106,776.3912941784914
334.1309872922776,783.4532752506699
335.13196480938416,790.6416921982941
336.1329423264907,799.4417266038547
337.13391984359725,806.0907110406512
338.1348973607038,810.3989341039112
339.13587487781035,812.6067094875526
340.1368523949169,811.3198554106414
341.13782991202345,801.5067829820782
342.13880742913,787.5784138303364
343.13978494623655,770.2665048887818
344.1407624633431,752.8386580267415
345.14173998044964,740.488358487438
346.1427174975562,727.5383515054189
347.14369501466274,719.9606489405162
348.1446725317693,714.0150298832777
349.14565004887584,706.9979213971826
350.1466275659824,700.8584601996034
351.14760508308893,696.6383111215782
352.1485826001955,694.5334524803204
353.14956011730203,694.9627761249202
354.1505376344086,696.724046238789
355.1515151515151,697.859853704437
356.1524926686217,700.628912997571
357.1534701857282,703.6946752595326
358.1544477028348,709.0993451132152
359.1554252199413,716.9760335916726
360.15640273704787,724.5650300527606
361.1573802541544,729.2274124554657
362.15835777126097,734.9560449798381
363.1593352883675,745.4703708189951
364.16031280547406,758.7128918391818
365.1612903225806,770.1214418130355
366.16226783968716,785.63485770662
367.1632453567937,803.5181903626662
368.16422287390026,823.1415164945516
369.1652003910068,844.217637712127
370.16617790811335,866.2628860851715
371.1671554252199,889.0768015129299
372.16813294232645,910.917567796021
373.169110459433,925.7273841088075
374.17008797653955,929.674047687932
375.1710654936461,923.269966579011
376.1720430107527,909.851469054071
377.17302052785925,883.9910761029
378.1739980449658,849.4253354831408
379.17497556207235,813.5562590547863
380.1759530791789,781.2237353574686
381.17693059628544,753.0394775179168
382.177908113392,730.1929003682565
383.17888563049854,709.4351349760118
384.1798631476051,691.6996493921436
385.18084066471164,679.8899124458545
386.1818181818182,668.550954279572
387.18279569892474,657.7999691961469
388.1837732160313,650.499401812026
389.18475073313783,645.0218357394122
390.1857282502444,638.0717197075641
391.18670576735093,633.4919553500561
392.1876832844575,628.4688442388841
393.188660801564,624.8432334339237
394.1896383186706,622.0633505225084
395.1906158357771,618.4443761543614
396.1915933528837,616.7343937381726
397.1925708699902,614.8232608692866
398.19354838709677,612.9086805822775
399.1945259042033,610.4252732247888
400.19550342130987,607.5002621055082
401.1964809384164,607.1330893068632
402.19745845552296,605.8686439382385
403.1984359726295,605.8701309564724
404.19941348973606,605.1215726752641
405.2003910068426,602.8856556272915
406.20136852394916,604.1911196865376
407.2023460410557,602.6229139859157
408.20332355816225,599.707209186958
409.20430107526886,598.569267784982
410.2052785923754,599.1788941630002
411.20625610948196,595.6093294738338
412.2072336265885,595.5272967688203
413.20821114369505,594.1905764881283
414.2091886608016,593.4110194290702
415.21016617790815,593.7354297211834
416.2111436950147,590.1968343513623
417.21212121212125,589.9744087923416
418.2130987292278,589.5740734833936
419.21407624633434,588.0942900361383
420.2150537634409,587.6530281146776
421.21603128054744,589.176459580063
422.217008797654,588.8351081589526
423.21798631476054,587.6399899241932
424.2189638318671,588.0296084431444
425.21994134897363,589.4352200808611
426.2209188660802,589.4576041942804
427.22189638318673,586.5885339014328
428.2228739002933,588.9363749654261
429.2238514173998,589.0737322123822
430.2248289345064,587.2914791491608
431.2258064516129,586.7457549042693
432.2267839687195,584.647722363507
433.227761485826,584.1897090579197
434.22873900293257,584.3397073192151
435.2297165200391,585.4369305043531
436.23069403714567,586.9732473900739
437.2316715542522,586.6527911991835
438.23264907135876,583.4211109919883
439.2336265884653,584.1335608583781
440.23460410557186,583.9286854672952
441.2355816226784,583.0615186931645
442.23655913978496,584.3127216817999
443.2375366568915,583.1973566311419
444.23851417399806,582.9891331803288
445.2394916911046,581.7150792777525
446.24046920821115,578.2579311480494
447.2414467253177,574.3309497597977
448.24242424242425,574.2315200574507
449.2434017595308,575.8267329234532
450.24437927663735,575.1895800353942
451.2453567937439,573.0860482680347
452.24633431085044,572.280909313907
453.247311827957,574.8326175955107
454.24828934506354,572.9097168983733
455.2492668621701,571.5396534322286
456.25024437927664,571.0883865078105
457.2512218963832,570.2942400196639
458.25219941348973,568.9198198105064
459.2531769305963,568.6026725059983
460.25415444770283,570.8982969269141
461.2551319648094,570.2819983443038
462.2561094819159,566.45881022212
463.2570869990225,563.2497947351143
464.258064516129,566.5750393834768
465.2590420332356,566.6706975421964
466.2600195503421,564.6940454386522
467.26099706744867,566.2825589414225
468.2619745845552,570.0638842891245
469.26295210166177,567.8647062374998
470.2639296187683,567.4001615992715
471.26490713587486,566.666084379374
472.2658846529814,565.5833691475167
473.26686217008796,564.7719931621857
474.2678396871945,564.2933684085368
475.26881720430106,563.4484609772414
476.2697947214076,560.3750237307332
477.27077223851416,559.6033501214648
478.2717497556207,562.3800278574328
479.27272727272725,564.1020358771286
480.2737047898338,560.6020806864842
481.27468230694035,561.1758467350522
482.2756598240469,564.3004842819262
483.27663734115345,565.6641615133206
484.27761485826,564.1096159719523
485.27859237536654,563.3366368224063
486.2795698924731,567.5647397836078
487.28054740957964,570.6738855974481
488.2815249266862,571.9098872068133
489.2825024437928,572.5673942988509
490.28347996089934,573.1124662335549
491.2844574780059,572.9931008401659
492.28543499511244,571.7269095430082
493.286412512219,572.9656732560888
494.28739002932554,572.2587738645867
495.2883675464321,569.3916511498954
496.28934506353863,566.1393573925592
497.2903225806452,563.1101331091795
498.29130009775173,561.4528537199889
499.2922776148583,558.9739969321126
500.2932551319648,556.8978828165024
501.2942326490714,556.3191312022811
502.2952101661779,555.9732539192922
503.2961876832845,552.8638644319421
504.297165200391,553.0394597615556
505.29814271749757,550.4311564727914
506.2991202346041,549.7487642164868
507.30009775171067,550.6821620717279
508.3010752688172,548.1688245835313
509.30205278592376,550.1339360916105
510.3030303030303,552.0812317361543
511.30400782013686,552.6360824789233
512.3049853372434,550.4672256204376
513.3059628543499,547.6334490244599
514.3069403714564,550.4556049340383
515.307917888563,548.458612351388
516.3088954056695,548.8149339767268
517.3098729227761,549.921223636611
518.3108504398826,551.1332388760437
519.3118279569892,553.3410292342891
520.3128054740957,554.4023796028209
521.3137829912023,558.4425692329074
522.3147605083088,557.3636703370794
523.3157380254154,555.7695644830585
524.3167155425219,555.6701246040509
525.3176930596285,553.2965690040719
526.318670576735,552.5193722724364
527.3196480938416,546.3849473917572
528.3206256109481,542.5882330001425
529.3216031280547,542.7358061081741
530.3225806451612,542.8256406561352
531.3235581622678,537.0019109403652
532.3245356793743,533.7955090669428
533.3255131964809,531.625060067301
534.3264907135874,532.5308105273785
535.327468230694,532.4841466036605
536.3284457478005,530.098114245046
537.3294232649071,532.9200090055866
538.3304007820136,531.2369262103948
539.3313782991202,531.940029250572
540.3323558162267,533.9289367605029
541.3333333333333,534.2511543179147
542.3343108504398,532.6339046579573
543.3352883675464,534.4453976864409
544.3362658846529,540.2589726974057
545.3372434017595,539.0354586604551
546.338220918866,539.8054208348204
547.3391984359725,545.6322469447671
548.3401759530791,548.1668198482809
549.3411534701856,550.8127619081392
550.3421309872922,551.9509045687012
551.3431085043987,554.1985567214183
552.3440860215054,556.4174505039556
553.345063538612,554.8742593164314
554.3460410557185,548.3469956609068
555.347018572825,545.549750108265
556.3479960899316,542.176095543771
557.3489736070381,534.5021217286785
558.3499511241447,527.3352118471546
559.3509286412512,524.1403657516003
560.3519061583578,522.2939885411515
561.3528836754643,521.5308361593349
562.3538611925709,516.9685304184424
563.3548387096774,513.7339956647997
564.355816226784,512.4196716162643
565.3567937438905,510.8127342411611
566.3577712609971,508.63245441260455
567.3587487781036,506.7066003565444
568.3597262952102,508.87889254641675
569.3607038123167,508.6684052837021
570.3616813294233,506.6012079776426
571.3626588465298,505.96431784606403
572.3636363636364,507.2780937281968
573.3646138807429,504.16910343128575
574.3655913978495,502.1415062450792
575.366568914956,502.7707568972135
576.3675464320626,502.56793469794394
577.3685239491691,500.02100809771844
578.3695014662757,498.58572117276503
579.3704789833822,500.06303618670603
580.3714565004888,499.2697524101443
581.3724340175953,497.1821491884539
582.3734115347019,495.9195924715773
583.3743890518084,495.70297762349594
584.375366568915,495.0704558005768
585.3763440860215,494.16288805918555
586.377321603128,492.215196057591
587.3782991202346,491.86016745336315
588.3792766373411,494.3304587888236
589.3802541544477,495.8346613663382
590.3812316715542,492.85900109614903
591.3822091886608,490.7880663430377
592.3831867057673,489.8527429375352
593.3841642228739,489.78121774175304
594.3851417399804,490.0581274399859
595.386119257087,490.614366343788
596.3870967741935,491.479816179885
597.3880742913001,491.29511177515764
598.3890518084066,490.0690968636118
599.3900293255132,491.0070710759561
600.3910068426197,492.8126986739953
601.3919843597263,493.0267835349906
602.3929618768328,491.7012707115923
603.3939393939394,491.3404086716574
604.3949169110459,491.30465210977223
605.3958944281525,488.853428501102
606.396871945259,488.4740904866559
607.3978494623656,489.4848439992595
608.3988269794721,488.8269118161562
609.3998044965787,486.2985070855695
610.4007820136852,489.50399479876563
611.4017595307918,488.8034754044652
612.4027370478983,488.3138598597128
613.4037145650049,488.96903203146377
614.4046920821114,488.6430488735439
615.405669599218,487.2538856118647
616.4066471163245,486.53493050295305
617.4076246334312,486.93756545319513
618.4086021505377,488.36788107718706
619.4095796676443,487.14721425524806
620.4105571847508,486.37869725455784
621.4115347018574,490.7449122911876
622.4125122189639,488.6538963218714
623.4134897360705,489.27666280739015
624.414467253177,487.99287901967654
625.4154447702836,487.742109234008
626.4164222873901,490.0277907704626
627.4173998044967,491.33077546863933
628.4183773216032,489.42818480446516
629.4193548387098,492.58866680785025
630.4203323558163,495.9869366428605
631.4213098729228,494.3541234584436
632.4222873900294,494.8697708337973
633.423264907136,499.8110858484885
634.4242424242425,502.6961891855709
635.425219941349,507.06406722840467
636.4261974584556,509.37871361301575
637.4271749755621,512.6775021639405
638.4281524926687,518.5865692850832
639.4291300097752,524.7662503737014
640.4301075268818,531.1840375735198
641.4310850439883,542.1711272529014
642.4320625610949,547.7095950632042
643.4330400782014,555.9518178763983
644.434017595308,566.7981431207896
645.4349951124145,581.6340495409162
646.4359726295211,600.1285827389461
647.4369501466276,618.8257698015333
648.4379276637342,637.5035483850089
649.4389051808407,661.935853375618
650.4398826979473,685.4304684965774
651.4408602150538,711.6019511086143
652.4418377321604,738.335162961815
653.4428152492669,757.916990644487
654.4437927663735,767.3175179380171
655.44477028348,768.2754650293202
656.4457478005866,755.3116113396227
657.4467253176931,728.2396138704197
658.4477028347997,694.9718298828635
659.4486803519062,660.7431499931567
660.4496578690128,629.0563798788182
661.4506353861193,608.2963415432986
662.4516129032259,577.7927040648773
663.4525904203324,556.3183975516855
664.453567937439,541.9760823961574
665.4545454545455,529.9894624615787
666.455522971652,519.5985518792921
