Wavenumber (cm⁻¹),Intensity
200.0,4697.40261627907
201.00097751710655,4614.472792914137
202.0019550342131,4522.9085151891395
203.00293255131965,4440.898665007161
204.0039100684262,4413.255390552184
205.00488758553274,4355.972281544818
206.0058651026393,4353.095588158891
207.00684261974584,4399.4096315272
208.0078201368524,4280.834533207166
209.00879765395894,4235.36644094908
210.00977517106548,4230.128824142895
211.01075268817203,4247.668134193548
212.01173020527858,4184.730558123168
213.01270772238513,4162.683075186291
214.01368523949168,4152.2421459337065
215.01466275659823,4085.6083465913093
216.01564027370478,4130.864879247468
217.01661779081132,4140.769451096399
218.01759530791787,4103.553912843036
219.01857282502445,4153.821342741402
220.019550342131,4176.68237884804
221.02052785923755,4173.787931472704
222.0215053763441,4143.1680802575
223.02248289345064,4203.178499749748
224.0234604105572,4245.979794657332
225.02443792766374,4271.831303187646
226.0254154447703,4279.12174395317
227.02639296187684,4259.466053367304
228.02737047898339,4274.711343398983
229.02834799608993,4313.492988523436
230.02932551319648,4266.0705842873385
231.03030303030303,4284.662334504786
232.03128054740958,4325.663347953342
233.03225806451613,4369.114914943178
234.03323558162268,4373.495560532266
235.03421309872923,4399.447752031503
236.03519061583577,4432.703209122353
237.03616813294232,4456.066652264153
238.03714565004887,4450.633404704203
239.03812316715542,4455.001798060663
240.03910068426197,4470.788417099633
241.04007820136852,4491.96153744689
242.04105571847506,4514.361065858253
243.0420332355816,4538.633585624143
244.0430107526882,4566.2508437328315
245.04398826979474,4610.819915662393
246.0449657869013,4656.441814882966
247.04594330400784,4708.480258602508
248.04692082111438,4772.292940638312
249.04789833822093,4856.904558023031
250.04887585532748,4932.288253216946
251.04985337243403,5007.719136985921
252.05083088954058,5104.965309210297
253.05180840664713,5201.639407658933
254.05278592375367,5301.878363430572
255.05376344086022,5411.3128104760135
256.05474095796677,5556.922844031717
257.0557184750733,5655.453672977656
258.05669599217987,5801.903646989759
259.0576735092864,6036.537213940381
260.05865102639297,6111.958343612637
261.0596285434995,6280.312482257028
262.06060606060606,6468.738888519432
263.0615835777126,6596.881584564526
264.06256109481916,6793.609583815117
265.0635386119257,6975.814306098817
266.06451612903226,7133.34048080102
267.0654936461388,7251.318065174487
268.06647116324535,7525.948413431061
269.0674486803519,7724.496120702611
270.06842619745845,7852.771737223338
271.069403714565,8340.4274506855
272.07038123167155,8679.146563161481
273.0713587487781,9031.862112081457
274.07233626588464,9486.930662217661
275.0733137829912,9926.509498542318
276.07429130009774,10454.130986576141
277.0752688172043,10947.604017487882
278.07624633431084,11248.997247913368
279.0772238514174,11362.849298968302
280.07820136852393,11476.400316188083
281.0791788856305,11527.581548808808
282.08015640273703,11296.247786601498
283.0811339198436,11136.22669797015
284.08211143695013,10775.498299206307
285.0830889540567,10187.85888611819
286.0840664711632,9631.923463924752
287.0850439882698,9163.861079256349
288.0860215053764,8664.687256920592
289.0869990224829,8077.114967630036
