Wavenumber (cm⁻¹),Intensity
200.0,849.4065893590539
201.00097751710655,850.4574149664335
202.0019550342131,830.1934337311732
203.00293255131965,814.4506980901008
204.0039100684262,791.8771777108868
205.00488758553274,765.9828922982153
206.0058651026393,739.2412858460145
207.00684261974584,709.8006186683064
208.0078201368524,705.6549794203959
209.00879765395894,686.316524581058
210.00977517106548,655.0423114215433
211.01075268817203,638.877180042288
212.01173020527858,663.1548322002769
213.01270772238513,655.5901873928675
214.01368523949168,657.6296198837442
215.01466275659823,675.132967294297
216.01564027370478,678.3939798033855
217.01661779081132,693.7442793288076
218.01759530791787,709.5149282066301
219.01857282502445,728.4191761234202
220.019550342131,750.2734010986474
221.02052785923755,755.323996736054
222.0215053763441,773.9546717149217
223.02248289345064,806.8441201962623
224.0234604105572,855.4094813785734
225.02443792766374,911.0399053535333
226.0254154447703,942.5022715325766
227.02639296187684,1002.8291547806194
228.02737047898339,1083.7557108064002
229.02834799608993,1166.2699128407953
230.02932551319648,1251.954265589633
231.03030303030303,1367.7343258094336
232.03128054740958,1466.7198751416045
233.03225806451613,1551.9390682155708
234.03323558162268,1610.1221434334514
235.03421309872923,1581.357764082602
236.03519061583577,1470.9200781924483
237.03616813294232,1298.1914218534798
238.03714565004887,1096.5527660072253
239.03812316715542,907.5867638203331
240.03910068426197,786.6536933725109
241.04007820136852,715.384847089175
242.04105571847506,652.2231804353469
243.0420332355816,599.8583587036643
244.0430107526882,582.122756244298
245.04398826979474,541.6541383850404
246.0449657869013,542.4313435528987
247.04594330400784,543.6049334027794
248.04692082111438,525.7096191829369
249.04789833822093,531.6251021103908
250.04887585532748,531.3383669541836
251.04985337243403,525.2569810867168
252.05083088954058,527.1842623581299
253.05180840664713,536.1729007465506
254.05278592375367,524.1119860989402
255.05376344086022,534.7851233528046
256.05474095796677,539.8696699115126
257.0557184750733,537.3019246059422
258.05669599217987,540.500131938065
259.0576735092864,514.8815664226016
260.05865102639297,507.4678343016047
261.0596285434995,529.030951524682
262.06060606060606,552.6716343792623
263.0615835777126,537.7682258199557
264.06256109481916,549.1494084404479
265.0635386119257,558.629082871674
266.06451612903226,564.0090182153345
267.0654936461388,568.0143723144283
268.06647116324535,566.7846952709747
269.0674486803519,588.7857809564211
270.06842619745845,607.9810237229874
271.069403714565,620.5254825823723
272.07038123167155,622.5217784941981
273.0713587487781,596.9521438089066
274.07233626588464,585.9420746152474
275.0733137829912,554.0089661162889
276.07429130009774,520.27894035775
277.0752688172043,508.7212298218738
278.07624633431084,505.4561167309322
279.0772238514174,494.364826546453
280.07820136852393,490.2025290715858
281.0791788856305,491.5832211078
282.08015640273703,492.88944093667675
283.0811339198436,514.1439255283592
284.08211143695013,514.4662636045505
285.0830889540567,513.5070007833519
286.0840664711632,529.3055756785985
