Wavenumber (cm⁻¹),Intensity
200.0,16172.481779713753
201.00097751710655,16214.891404694717
202.0019550342131,16278.684271836943
203.00293255131965,16292.721731360783
204.0039100684262,16321.407891219236
205.00488758553274,16427.58114233651
206.0058651026393,16598.34833307385
207.00684261974584,16640.992738964003
208.0078201368524,16703.534473804426
209.00879765395894,16819.533348838566
210.00977517106548,16921.17616215956
211.01075268817203,17033.444395621304
212.01173020527858,17127.829758516167
213.01270772238513,17233.31791824948
214.01368523949168,17373.874082004782
215.01466275659823,17512.227496114563
216.01564027370478,17583.170385203786
217.01661779081132,17655.788569830223
218.01759530791787,17718.25334472655
219.01857282502445,17682.82374257459
220.019550342131,17712.929611813583
221.02052785923755,17708.172051326033
222.0215053763441,17683.36057282989
223.02248289345064,17685.08996220686
224.0234604105572,17646.76210706337
225.02443792766374,17743.701910558302
226.0254154447703,17846.065422677828
227.02639296187684,17862.699006113893
228.02737047898339,17849.126451525713
229.02834799608993,17907.59641652
230.02932551319648,17875.77887641495
231.03030303030303,17794.16439057658
232.03128054740958,17788.77316261355
233.03225806451613,17784.880561990216
234.03323558162268,17826.1228710454
235.03421309872923,17817.802876124595
236.03519061583577,17747.727293421194
237.03616813294232,17765.657856194703
238.03714565004887,17801.44845274107
239.03812316715542,17788.086911094608
240.03910068426197,17785.24647993292
241.04007820136852,17879.466855405935
242.04105571847506,17959.832243027664
243.0420332355816,17906.66038257976
244.0430107526882,17853.88092830872
245.04398826979474,17881.363178153253
246.0449657869013,17894.558940555526
247.04594330400784,17931.833671605757
248.04692082111438,18003.02260309095
249.04789833822093,18058.801772503524
250.04887585532748,18043.33080192697
251.04985337243403,18043.35186118162
252.05083088954058,18087.833452981344
253.05180840664713,18109.431986314357
254.05278592375367,18104.678343464355
255.05376344086022,18190.396664302458
256.05474095796677,18194.110980925543
257.0557184750733,18221.927243055034
258.05669599217987,18281.34749260881
259.0576735092864,18315.495304185035
260.05865102639297,18363.537567789015
261.0596285434995,18342.057302588077
262.06060606060606,18308.52748863872
263.0615835777126,18320.83410264051
264.06256109481916,18395.446758378086
265.0635386119257,18474.139050052487
266.06451612903226,18518.55308786342
267.0654936461388,18505.788233899708
268.06647116324535,18462.850892170394
269.0674486803519,18509.957780103654
270.06842619745845,18649.27517485512
271.069403714565,18709.445774905853
272.07038123167155,18687.126299828135
273.0713587487781,18757.4195597868
274.07233626588464,18775.634624345308
275.0733137829912,18793.064292948555
276.07429130009774,18833.14253333463
277.0752688172043,18895.059590055156
278.07624633431084,18974.31794323588
279.0772238514174,19051.032311425475
280.07820136852393,19142.778959054787
281.0791788856305,19186.213930154063
282.08015640273703,19140.03195036257
283.0811339198436,19335.922400580064
284.08211143695013,19432.355013853736
285.0830889540567,19422.318415102305
286.0840664711632,19421.254911862263
287.0850439882698,19458.173628243007
288.0860215053764,19539.220672773463
289.0869990224829,19591.64074135611
290.0879765395895,19633.13140265493
291.088954056696,19690.769653752937
292.0899315738026,19646.986461371856
293.0909090909091,19794.071363164952
294.09188660801567,19959.466856326482
295.0928641251222,19996.50688187855
296.09384164222877,20011.012719717808
297.0948191593353,20255.242272438347
298.09579667644186,20394.071174561202
299.0967741935484,20465.69093816703
300.09775171065496,20608.397104179083
301.0987292277615,20744.333436243316
302.09970674486806,20858.4267951612
303.1006842619746,20984.251361293445
304.10166177908116,21126.604476695822
305.1026392961877,21283.985234832213
306.10361681329425,21513.560108494057
307.1045943304008,21756.559792030755
308.10557184750735,21947.826414306666
309.1065493646139,22178.446020692303
310.10752688172045,22605.973354009016
311.108504398827,22937.559986678523
312.10948191593354,23282.19107001525
313.1104594330401,23648.484937777328
314.11143695014664,24025.377499776467
315.1124144672532,24486.68014978596
316.11339198435974,25024.080203062396
317.1143695014663,25516.83840151319
318.11534701857283,25958.328298548444
319.1163245356794,26390.55206083153
320.11730205278593,26685.990268211954
321.1182795698925,26934.955162293994
322.119257086999,27196.74650443451
323.1202346041056,27366.863456103885
324.1212121212121,27253.046126919475
325.1221896383187,27189.910217213182
326.1231671554252,26949.05493548813
327.12414467253177,26671.561505684538
328.1251221896383,26449.206697034377
329.12609970674487,26005.077393897227
330.1270772238514,25513.7723926926
331.12805474095796,25126.94131089687
332.1290322580645,24818.38336301361
333.13000977517106,24497.363628032133
334.1309872922776,24175.587836767412
335.13196480938416,23917.868686019967
336.1329423264907,23672.354251887165
337.13391984359725,23433.57401899032
338.1348973607038,23248.571414588077
339.13587487781035,23123.52033343654
340.1368523949169,22978.180276399504
341.13782991202345,22825.953093966342
342.13880742913,22719.200266216776
343.13978494623655,22720.670380013067
344.1407624633431,22755.5095044043
345.14173998044964,22652.965179936346
346.1427174975562,22549.369513573212
347.14369501466274,22575.66095953006
348.1446725317693,22588.649869135174
349.14565004887584,22636.684961374795
350.1466275659824,22660.690759209007
351.14760508308893,22620.960460252198
352.1485826001955,22548.684250688835
353.14956011730203,22562.172933609738
354.1505376344086,22570.84591150277
355.1515151515151,22565.3930727939
356.1524926686217,22563.98090056273
357.1534701857282,22580.42120436961
358.1544477028348,22590.76679850475
359.1554252199413,22471.163039044117
360.15640273704787,22467.458551539392
361.1573802541544,22565.744067038897
362.15835777126097,22526.144244772233
363.1593352883675,22531.883769441378
364.16031280547406,22624.30423633123
365.1612903225806,22636.0162635245
366.16226783968716,22583.860521495848
367.1632453567937,22743.276384269448
368.16422287390026,22889.122881735027
369.1652003910068,22947.48685917326
370.16617790811335,23053.73568446168
371.1671554252199,23253.00135775118
372.16813294232645,23266.934907040577
373.169110459433,23288.661022047763
374.17008797653955,23347.70207252483
375.1710654936461,23445.018049696228
376.1720430107527,23516.03830941245
377.17302052785925,23417.410463976943
378.1739980449658,23449.62871622056
379.17497556207235,23539.309833949836
380.1759530791789,23632.017068725818
381.17693059628544,23749.04680075339
382.177908113392,23957.81223573228
383.17888563049854,24185.163359589664
384.1798631476051,24392.487951111165
385.18084066471164,24546.568754820422
386.1818181818182,24690.82420308435
387.18279569892474,25006.870460083905
388.1837732160313,25287.903123995435
389.18475073313783,25489.826409047728
390.1857282502444,25614.64873142165
391.18670576735093,25656.050698670264
392.1876832844575,25633.531393600446
393.188660801564,25542.2277238572
394.1896383186706,25338.321268817614
395.1906158357771,25035.507426690772
396.1915933528837,24686.715466733494
397.1925708699902,24366.21459761515
398.19354838709677,24126.75786150644
399.1945259042033,23850.829188076845
400.19550342130987,23590.292729075285
401.1964809384164,23535.199275092295
402.19745845552296,23459.607591410826
403.1984359726295,23397.398881666497
404.19941348973606,23298.950747535986
405.2003910068426,23221.447198252674
406.20136852394916,23310.32746748265
407.2023460410557,23397.463905682678
408.20332355816225,23409.553036467005
409.20430107526886,23409.02868804717
410.2052785923754,23432.921782140817
411.20625610948196,23461.520798439462
412.2072336265885,23541.56874543525
413.20821114369505,23518.89771502487
414.2091886608016,23580.97054099013
415.21016617790815,23691.166922337463
416.2111436950147,23588.51577821493
417.21212121212125,23518.7958704657
418.2130987292278,23459.9026024011
419.21407624633434,23410.065715500547
420.2150537634409,23349.079607162206
421.21603128054744,23233.26729971088
422.217008797654,23209.595011073863
423.21798631476054,23196.255806585435
424.2189638318671,23195.434514081135
425.21994134897363,23194.678025299872
426.2209188660802,23147.327654680776
427.22189638318673,23117.206217716437
428.2228739002933,23069.30603038028
429.2238514173998,23119.949790921644
430.2248289345064,23227.401295758642
431.2258064516129,23199.992402392756
432.2267839687195,23107.24608320937
433.227761485826,23082.882080548137
434.22873900293257,23068.903126138634
435.2297165200391,23058.440826001955
436.23069403714567,23118.38350506896
437.2316715542522,23169.264149587492
438.23264907135876,23133.065094858892
439.2336265884653,23097.337764227173
440.23460410557186,23121.538902644283
441.2355816226784,23186.688259668845
442.23655913978496,23284.201542289225
443.2375366568915,23312.49069595933
444.23851417399806,23335.34875372448
445.2394916911046,23373.089123322676
446.24046920821115,23400.681543284787
447.2414467253177,23487.172701894997
448.24242424242425,23460.914375805347
449.2434017595308,23459.57112397435
450.24437927663735,23506.48730182164
451.2453567937439,23526.373652805632
452.24633431085044,23535.945011122527
453.247311827957,23620.913900854906
454.24828934506354,23681.904529639087
455.2492668621701,23701.823605541736
456.25024437927664,23736.1748179164
457.2512218963832,23806.317639917652
458.25219941348973,23875.175452434698
459.2531769305963,23900.33913555735
460.25415444770283,23926.103412613396
461.2551319648094,23987.84844153933
462.2561094819159,24035.97755919392
463.2570869990225,24062.661140402153
464.258064516129,24095.11472471602
465.2590420332356,24157.779190848607
466.2600195503421,24233.427594245444
467.26099706744867,24259.783311654428
468.2619745845552,24286.477526374812
469.26295210166177,24235.75313744669
470.2639296187683,24269.61022393696
471.26490713587486,24358.430147892803
472.2658846529814,24221.678169652445
473.26686217008796,24239.07789418362
474.2678396871945,24202.766405642637
475.26881720430106,24150.299683664434
476.2697947214076,24169.62130433751
477.27077223851416,24250.168156996016
478.2717497556207,24248.58170161782
479.27272727272725,24260.033185683846
480.2737047898338,24233.790367342455
481.27468230694035,24201.61270254992
482.2756598240469,24236.064780490535
483.27663734115345,24307.43766448839
484.27761485826,24337.789085673765
485.27859237536654,24310.93564261561
486.2795698924731,24341.47701449527
487.28054740957964,24498.22372620317
488.2815249266862,24601.564998829046
489.2825024437928,24588.570147592713
490.28347996089934,24625.233819047033
491.2844574780059,24640.362540023758
492.28543499511244,24625.234357552683
493.286412512219,24743.81784046767
494.28739002932554,24765.424675256894
495.2883675464321,24858.910821463123
496.28934506353863,24959.312579522095
497.2903225806452,25073.61760389693
498.29130009775173,25293.255529887876
499.2922776148583,25385.25669898698
500.2932551319648,25520.348933825077
501.2942326490714,25652.10499406008
502.2952101661779,25729.90312204284
503.2961876832845,25769.700627806866
504.297165200391,25855.622257377152
505.29814271749757,25718.480402146597
506.2991202346041,25739.486886598897
507.30009775171067,25891.8124190801
508.3010752688172,25996.36482700015
509.30205278592376,26084.35651554386
510.3030303030303,25975.631838987254
511.30400782013686,25964.447317247792
512.3049853372434,26039.43596519625
513.3059628543499,26119.502939159996
514.3069403714564,26176.565432987765
515.307917888563,26149.124710932923
516.3088954056695,26082.13109155942
517.3098729227761,26108.790240912032
518.3108504398826,26145.35709854431
519.3118279569892,26075.503911418546
520.3128054740957,26070.639570074956
521.3137829912023,26149.74328354504
522.3147605083088,26171.97601110988
523.3157380254154,26073.53006171477
524.3167155425219,25934.127664397147
525.3176930596285,25955.901066677776
526.318670576735,26022.48034435732
527.3196480938416,25974.796923254264
528.3206256109481,26020.899169165197
529.3216031280547,26117.3142096315
530.3225806451612,26072.578167693755
531.3235581622678,26245.605076663407
532.3245356793743,26280.017223253268
533.3255131964809,26300.48743468975
534.3264907135874,26317.4204415271
535.327468230694,26328.79034121855
536.3284457478005,26524.29126659329
537.3294232649071,26855.713203640462
538.3304007820136,26935.304662117902
539.3313782991202,26856.907466183224
540.3323558162267,26812.011920179368
541.3333333333333,26828.979260872577
542.3343108504398,26708.28485946013
543.3352883675464,26681.79033066275
544.3362658846529,26673.588256448907
545.3372434017595,26667.492572872863
546.338220918866,26709.020461079468
547.3391984359725,26759.22050702946
548.3401759530791,26855.35761780986
549.3411534701856,26967.66836312012
550.3421309872922,27082.372991036067
551.3431085043987,27213.106597182035
552.3440860215054,27361.102251641005
553.345063538612,27364.7765378173
554.3460410557185,27351.32260567617
555.347018572825,27345.103103287325
556.3479960899316,27310.179503368185
557.3489736070381,27226.681080056034
558.3499511241447,27130.58142195587
559.3509286412512,27037.404298895573
560.3519061583578,26925.880455120285
561.3528836754643,26809.163211114294
562.3538611925709,26674.30354810526
563.3548387096774,26500.887202962844
564.355816226784,26624.63576687849
565.3567937438905,26634.595128177993
566.3577712609971,26553.201279458575
567.3587487781036,26500.728835081853
568.3597262952102,26528.51441916996
569.3607038123167,26539.81115219886
570.3616813294233,26428.83101820947
571.3626588465298,26430.685376777907
572.3636363636364,26487.02142237559
573.3646138807429,26522.69617416309
574.3655913978495,26554.705583169434
575.366568914956,26548.706162475875
576.3675464320626,26474.15475409697
577.3685239491691,26477.488279924728
578.3695014662757,26552.604403681107
579.3704789833822,26610.088407628486
580.3714565004888,26564.16899350816
581.3724340175953,26515.964512400235
582.3734115347019,26596.698807143235
583.3743890518084,26641.243553275694
584.375366568915,26630.88230998789
585.3763440860215,26672.03334314703
586.377321603128,26725.240106648922
587.3782991202346,26646.963998160536
588.3792766373411,26587.159270866723
589.3802541544477,26660.10300447516
590.3812316715542,26781.114997004188
591.3822091886608,26758.065919646553
592.3831867057673,26716.96216611789
593.3841642228739,26692.76282903913
594.3851417399804,26748.507061942797
595.386119257087,26832.017175397305
596.3870967741935,26848.94235843186
597.3880742913001,26820.688143526353
598.3890518084066,26989.644883548535
599.3900293255132,26967.860825603526
600.3910068426197,26934.1299419247
601.3919843597263,26966.92637416768
602.3929618768328,27010.243559500494
603.3939393939394,27108.65650273739
604.3949169110459,27069.987818958805
605.3958944281525,27096.324687982255
606.396871945259,27134.128803791573
607.3978494623656,27148.355137603627
608.3988269794721,27191.25177549832
609.3998044965787,27209.794468260905
610.4007820136852,27226.760429332975
611.4017595307918,27200.781654893275
612.4027370478983,27252.68696182168
613.4037145650049,27342.241033138864
614.4046920821114,27260.823799153386
615.405669599218,27239.653053886315
616.4066471163245,27357.555109583907
617.4076246334312,27394.962558254116
618.4086021505377,27432.86502716048
619.4095796676443,27527.66514498823
620.4105571847508,27482.118858397494
621.4115347018574,27525.94715281419
622.4125122189639,27612.41567643637
623.4134897360705,27612.844128437348
624.414467253177,27677.95609022148
625.4154447702836,27846.115530479943
626.4164222873901,27738.62310969055
627.4173998044967,27810.231124367678
628.4183773216032,27939.71402780643
629.4193548387098,27978.010735826454
630.4203323558163,27968.71976457471
631.4213098729228,28026.17842163126
632.4222873900294,28117.995264547037
633.423264907136,28166.631175098846
634.4242424242425,28285.296792190744
635.425219941349,28362.169347137795
636.4261974584556,28426.61389806896
637.4271749755621,28603.115040875877
638.4281524926687,28721.631621090775
639.4291300097752,28873.146651491945
640.4301075268818,29050.261344119488
641.4310850439883,29164.281436366193
642.4320625610949,29304.436207385726
643.4330400782014,29609.436061786153
644.434017595308,29802.36335086865
645.4349951124145,30012.781773833667
646.4359726295211,30421.402275145247
647.4369501466276,30832.71168996938
648.4379276637342,31121.185980916438
649.4389051808407,31459.935506122132
650.4398826979473,31995.949828389224
651.4408602150538,32455.86341313655
652.4418377321604,32983.82843569893
653.4428152492669,33676.492980821095
654.4437927663735,34396.309566877426
655.44477028348,34956.91648631976
656.4457478005866,35599.54459620397
657.4467253176931,36312.57676241511
658.4477028347997,36799.231172590684
659.4486803519062,37277.45229723823
660.4496578690128,37807.73753029828
661.4506353861193,38150.30650459674
662.4516129032259,38607.45161932676
663.4525904203324,39025.97185299815
664.453567937439,39478.414645777295
665.4545454545455,39710.1812304124
666.455522971652,39625.253536562
667.4565004887586,39410.03819706793
668.4574780058651,39072.75233619287
669.4584555229717,38270.70682754839
670.4594330400782,37365.897360424045
671.4604105571848,36460.36252277272
672.4613880742913,35565.69772962777
673.4623655913979,34693.84889476101
674.4633431085044,33788.854459941555
675.464320625611,33153.08493812201
676.4652981427175,32498.23647948085
677.4662756598241,31973.878995754763
678.4672531769306,31532.319456858568
679.4682306940372,30989.991602499616
680.4692082111437,30747.209208168562
681.4701857282503,30510.649070815347
682.4711632453568,30226.77874377798
683.4721407624634,29995.92546295806
684.4731182795699,29859.931270895922
685.4740957966765,29780.875683342445
686.475073313783,29699.019479634855
687.4760508308896,29567.992626803996
688.4770283479961,29473.050103386475
689.4780058651027,29359.0815263744
690.4789833822092,29247.837228522094
691.4799608993158,29220.460191805036
692.4809384164223,29229.862889356864
693.4819159335289,29045.630311118843
694.4828934506354,29092.06068865583
695.483870967742,29128.731142381115
696.4848484848485,29090.845443294173
697.485826001955,29039.988910748696
698.4868035190616,28944.342894466474
699.4877810361681,28971.917643295677
700.4887585532747,29052.937806505142
701.4897360703812,28939.529645885756
702.4907135874878,28868.266720473704
703.4916911045943,28960.737166512263
704.4926686217009,28935.131017116582
705.4936461388074,28928.718082436262
706.494623655914,28936.317182956285
707.4956011730205,28899.302010497813
708.4965786901271,28902.146897606857
709.4975562072336,28978.92090447401
710.4985337243402,29016.713649816156
711.4995112414467,28922.484948298654
712.5004887585533,28978.52770620268
713.5014662756598,28989.033839136606
