epoch,train_loss,val_macro_f1
1,2.1946437916624437,0.16294090152449286
2,1.6852543583703696,0.4074222674821039
3,1.1474005115141563,0.5210812266673792
4,0.5691006935517723,0.6756381915956384
5,0.31958211808029663,0.690086628548167
6,0.24562010363837994,0.7579861702462812
7,0.18975048211463,0.6949047712695354
8,0.1519912436194376,0.7224101193596285
9,0.14456626716488546,0.715475953651294
10,0.08529542919692643,0.6810500814681417
11,0.08843343890348979,0.7401323470591207
12,0.08653804706836786,0.7683580674625311
13,0.06428411275302189,0.7730379188712521
14,0.059044651324014874,0.7333020773655295
15,0.0455632823809913,0.7693706469887608
16,0.04451110232151498,0.7266576381600541
17,0.04441466238435118,0.7640237331654087
18,0.03736840231010878,0.7079110123588349
19,0.049124798015477734,0.7528218775744752
20,0.0388898280077537,0.7798774475962423
21,0.035759408396472216,0.7407131722652092
22,0.040935248008356726,0.7416907166907166
23,0.026614637246543386,0.7578235716350169
24,0.02231943145620748,0.7479909618656421
25,0.03170987212744225,0.759114959114959
26,0.019430705079693484,0.7551295980075051
27,0.029577869817255697,0.7701006463822587
28,0.020989945470227287,0.7516466668252382
29,0.023515736918635836,0.6761569931899601
30,0.018892619412268486,0.7531899208568377
31,0.02116821164643358,0.7363116955508261
32,0.01829511304001469,0.7639723526050711
33,0.019222584147211334,0.737109291978478
34,0.020578038766061665,0.7532000909718302
35,0.019246836150184684,0.7515175470363095
36,0.010099866716383419,0.7178681247830184
37,0.02136139189578815,0.7023036552757884
38,0.028687713659206113,0.7355323420540811
39,0.013744543834136577,0.7649523814419567
40,0.016503558239959384,0.7177348396860593
41,0.028960679245230513,0.7127773701667174
42,0.01723880688697228,0.7694137652470986
43,0.013035014658363177,0.759462489069281
44,0.014564530617704853,0.7573048182092869
45,0.031067224678961527,0.7428288249218483
46,0.03168925197651917,0.7350680811436624
47,0.025338739034166526,0.7358220276824928
48,0.03176956823327442,0.7397981056411288
49,0.024473711997249223,0.7724048643508289
50,0.016928315378801358,0.7461851940049614
51,0.01044144298480247,0.767301131982264
52,0.007056357265864456,0.7565778696559161
53,0.013187390675238513,0.728429126670148
54,0.013296187339978583,0.7452222751947205
55,0.010550152798372304,0.7555132995558318
56,0.023367200326868717,0.6804923076952706
57,0.02569910154665645,0.7555383022774328
58,0.01412793059663531,0.7689253977257381
59,0.012576548313751918,0.7726363522431442
60,0.01859335064097124,0.6702565054793818
61,0.012600764939817814,0.7564413040390754
62,0.00912346240931934,0.7567339526915035
63,0.00949155767819387,0.7086559794502406
64,0.014089021681158572,0.7190661746200154
65,0.013366125261909306,0.7394185461900921
66,0.014184287984464574,0.7609560415005677
67,0.008954928389541088,0.76780665842355
68,0.017158899752707797,0.7561116030611122
69,0.023181955944057853,0.7668673986193436
70,0.014924909056398223,0.7249487431173477
71,0.015039006989396395,0.771569083405138
72,0.01431592249458628,0.7751293495479543
73,0.00891694030664389,0.7776454472509862
74,0.009645253661718249,0.7695962622775209
75,0.017149712533530898,0.7622884671714333
76,0.009535301736114898,0.720456944925867
77,0.0202169828449652,0.7604301832199215
78,0.007324204898178748,0.7586238731400022
79,0.01268304436344898,0.7896259419647467
80,0.016288351054871274,0.7704121867987338
81,0.006617406843878423,0.7466167699735619
82,0.013324500660803446,0.7447609599395314
83,0.009507780825615639,0.7452627209276145
84,0.03064001075402244,0.761455877945453
85,0.02176508470792206,0.7426769296817413
86,0.010939376716023533,0.7750265882019286
87,0.013302334077982552,0.7637596421888723
88,0.008445889241590246,0.7548535301252692
89,0.014024124527243265,0.7402092514348887
90,0.016520313781382006,0.729442056685088
91,0.008484417572484027,0.7762992739183215
92,0.008969352265270939,0.7520789288231149
93,0.005333601316349547,0.7113065175565176
94,0.008762081857990161,0.7397049117979351
95,0.0059404174932476276,0.7776276251802882
96,0.011006189350438877,0.7422872831303065
97,0.005694354826986572,0.7492552865293325
98,0.007622179649459196,0.7151227536185479
99,0.029472885899624355,0.7479691524343864
100,0.01591775236391503,0.7651791154104783
