raman_shift_cm-1,intensity
1356.099609,340.743256
1357.765625,325.803345
1359.429688,310.856934
1361.095703,319.936829
1362.759766,326.015869
1364.423828,353.135376
1366.087891,335.17572
1367.75,357.798889
1369.414063,330.810272
1371.076172,339.906189
1372.738281,327.945282
1374.400391,325.007141
1376.0625,332.602631
1377.722656,311.600372
1379.382813,335.75824
1381.044922,325.289307
1382.703125,331.38501
1384.363281,342.003235
1386.023438,330.02179
1387.681641,307.484192
1389.339844,309.058441
1390.998047,327.220551
1392.65625,318.241913
1394.314453,330.379486
1395.970703,334.977753
1397.628906,329.013367
1399.285156,347.199341
1400.941406,311.03714
1402.597656,323.186188
1404.251953,330.808838
1405.90625,349.010834
1407.5625,349.086304
1409.216797,352.184845
1410.871094,346.213593
1412.523438,350.824982
1414.177734,323.675751
1415.830078,338.873993
1417.482422,325.328796
1419.134766,340.533936
1420.787109,346.66272
1422.4375,364.907257
1424.089844,342.269073
1425.740234,359.005646
1427.390625,321.20517
1429.041016,316.728149
1430.689453,333.470001
1432.339844,347.186829
1433.988281,353.327423
1435.636719,356.437103
1437.285156,383.821411
1438.933594,350.521179
1440.580078,359.703156
1442.228516,327.901367
1443.875,344.674286
1445.521484,318.930359
1447.167969,376.722687
1448.8125,357.052002
1450.458984,334.333405
1452.103516,346.565582
1453.748047,322.314545
1455.392578,361.921539
1457.037109,372.646454
1458.679688,348.385284
1460.324219,353.025177
1461.966797,339.403198
1463.609375,334.909241
1465.251953,336.503876
1466.892578,354.851807
1468.535156,365.591125
1470.175781,348.909821
1471.816406,350.508698
1473.457031,379.545258
1475.097656,329.314789
1476.736328,346.159729
1478.376953,335.55722
1480.015625,332.578064
1481.654297,346.382629
1483.292969,375.455536
1484.929688,329.738983
1486.568359,338.9711
1488.205078,342.098206
1489.841797,346.754211
1491.478516,340.71701
1493.115234,362.184906
1494.751953,333.220367
1496.386719,359.282379
1498.021484,353.242554
1499.65625,365.554321
1501.291016,353.39386
1502.925781,354.999664
1504.558594,348.953644
1506.193359,365.867401
1507.826172,369.007965
1509.458984,350.709137
1511.091797,333.934235
1512.722656,376.905426
1514.355469,364.726288
1515.986328,360.205872
1517.617188,337.286072
1519.248047,375.694305
1520.878906,366.571899
1522.507813,351.309174
1524.136719,377.469482
1525.767578,351.459229
1527.396484,377.630676
1529.025391,354.680084
1530.652344,348.612793
1532.28125,362.51178
1533.908203,348.761536
1535.535156,345.762482
1537.162109,362.743744
1538.789063,315.162384
1540.414063,352.13446
1542.041016,364.513763
1543.666016,346.131104
1545.291016,370.823853
1546.916016,353.973633
1548.541016,349.431
1550.164063,358.743408
1551.787109,352.65976
1553.412109,357.355804
1555.035156,372.838379
1556.65625,362.130829
1558.279297,356.042603
1559.902344,353.035034
1561.523438,343.858307
1563.144531,357.812042
1564.765625,353.260223
1566.386719,354.878235
1568.005859,350.323792
1569.626953,375.095886
1571.246094,341.209015
1572.865234,362.901123
1574.484375,355.255219
1576.101563,363.055176
1577.720703,367.767975
1579.337891,353.935852
1580.957031,350.919128
1582.574219,372.640717
1584.189453,369.626617
1585.806641,355.783051
1587.421875,351.216827
1589.039063,366.766632
1590.654297,352.913544
1592.269531,356.084686
1593.884766,393.324646
1595.498047,365.528625
1597.113281,356.310944
1598.726563,384.277466
1600.339844,364.210968
1601.953125,342.585754
1603.566406,330.254303
1605.177734,352.035614
1606.789063,370.723785
1608.402344,384.765442
1610.013672,364.67334
1611.625,364.750397
1613.234375,364.827484
1614.845703,378.879608
1616.455078,340.131805
1618.064453,366.612122
1619.673828,377.565918
1621.283203,374.537415
1622.892578,357.517792
1624.5,385.578766
1626.107422,332.787354
1627.714844,356.18869
1629.322266,359.375275
1630.929688,361.007111
1632.537109,398.436646
1634.142578,342.478638
1635.748047,350.33606
1637.353516,356.639374
1638.958984,367.618408
1640.564453,367.695831
1642.169922,342.839447
1643.773438,363.174591
1645.376953,338.306732
1646.980469,358.649414
1648.583984,360.284515
1650.1875,354.1203
1651.789063,338.591461
1653.392578,380.800385
1654.994141,363.709595
1656.595703,377.83786
1658.197266,371.670685
1659.796875,338.947388
1661.398438,367.139923
1662.998047,360.966522
1664.597656,379.797729
1666.197266,389.257141
1667.796875,373.702728
1669.396484,373.781128
1670.994141,383.245148
1672.591797,364.550385
1674.189453,367.756653
1675.787109,388.182007
1677.384766,361.648529
1678.982422,366.422028
1680.578125,364.932556
1682.173828,372.841797
1683.769531,366.652313
1685.365234,393.371796
1686.960938,387.18396
1688.556641,362.178986
1690.150391,385.777802
1691.744141,392.132629
1693.337891,378.09494
1694.931641,368.758881
1696.525391,367.266449
1698.117188,350.074951
1699.710938,416.095276
1701.302734,367.496735
1702.894531,383.281769
1704.486328,373.934875
1706.078125,383.441864
