raman_shift_cm-1,intensity
857.230469,78.794113
859.005859,97.107841
860.783203,92.907036
862.558594,97.152328
864.333984,101.399559
866.109375,91.562218
867.884766,87.356262
869.658203,85.966957
871.433594,91.625092
873.207031,71.906898
874.980469,87.436226
876.751953,91.687965
878.525391,91.708931
880.296875,93.141121
882.068359,80.458435
883.839844,77.653076
885.609375,72.022026
887.380859,86.163666
889.150391,94.660385
890.919922,83.376686
892.689453,93.290123
894.457031,86.242363
896.224609,77.777252
897.994141,69.308266
899.761719,91.960503
901.527344,75.000275
903.294922,75.017372
905.060547,83.528946
906.826172,72.219437
908.591797,86.399796
910.357422,86.419479
912.121094,83.605087
913.886719,77.954697
915.650391,77.972443
917.414063,100.678246
919.175781,95.027855
920.939453,103.561371
922.701172,86.557266
924.462891,69.545425
926.224609,68.141624
927.986328,78.096695
929.746094,71.01313
931.505859,96.599808
933.265625,78.149956
935.025391,78.167709
936.785156,85.293236
938.542969,65.406326
940.300781,82.487572
942.058594,86.773865
943.816406,83.947868
945.574219,86.813255
947.330078,91.103432
949.085938,88.276466
950.841797,85.448212
952.597656,95.438805
954.353516,85.486969
956.107422,76.955711
957.861328,84.100296
959.615234,85.545097
961.369141,92.694855
963.123047,94.14225
964.875,78.469635
966.626953,101.320107
968.378906,82.78727
970.130859,95.65522
971.882813,72.828659
973.632813,75.701805
975.382813,84.290886
977.132813,81.451981
978.882813,77.182487
980.630859,88.636963
982.380859,88.656998
984.128906,75.804558
985.876953,88.697067
987.623047,80.131584
989.371094,81.580925
991.117188,85.894051
992.863281,84.481552
994.609375,78.771767
996.355469,93.114914
998.101563,78.807327
999.845703,84.557838
1001.589844,77.409378
1003.333984,84.595985
1005.078125,88.917526
1006.820313,88.937569
1008.5625,70.305214
1010.306641,86.107422
1012.046875,78.949585
1013.789063,87.581993
1015.53125,80.421257
1017.271484,89.057869
1019.011719,73.273773
1020.751953,89.097977
1022.492188,83.368477
1024.230469,84.824951
1025.96875,81.967964
1027.708984,79.109688
1029.445313,82.004845
1031.183594,83.462288
1032.921875,89.238373
1034.658203,83.499825
1036.394531,80.638634
1038.130859,64.813469
1039.867188,79.234253
1041.601563,89.338676
1043.337891,72.063499
1045.072266,57.663746
1046.806641,67.770111
1048.539063,76.438774
1050.273438,96.651833
1052.005859,86.573303
1053.738281,86.59272
1055.470703,69.289719
1057.203125,73.636833
1058.933594,102.53701
1060.666016,89.559433
1062.396484,85.245018
1064.126953,88.154427
1065.855469,83.837746
1067.585938,89.63974
1069.314453,76.644676
1071.042969,82.447639
1072.771484,81.019333
1074.5,72.354881
1076.228516,89.740135
1077.955078,83.969231
1079.681641,73.85154
1081.408203,76.764847
1083.134766,89.820465
1084.859375,68.104935
1086.585938,82.613815
1088.310547,79.732903
1090.035156,98.600899
1091.757813,72.516861
1093.482422,88.490334
1095.205078,87.05912
1096.927734,81.273323
1098.650391,78.388206
1100.373047,90.02137
1102.095703,81.327774
1103.816406,95.871979
1105.537109,84.269936
1107.257813,77.022469
1108.978516,69.771759
1110.699219,78.510735
1112.417969,85.79937
1114.136719,75.636642
1115.855469,77.108383
1117.574219,97.49836
1119.292969,90.242462
1121.009766,90.262566
1122.726563,88.8265
1124.443359,77.194313
1126.160156,96.150177
1127.876953,100.543015
1129.591797,84.533234
1131.306641,94.756599
1133.021484,77.280266
1134.736328,86.048119
1136.451172,80.232193
1138.164063,86.086403
1139.878906,80.267876
1141.591797,89.044167
1143.304688,89.063957
1145.015625,86.162971
1146.728516,83.260689
1148.439453,84.740227
1150.150391,87.681778
1151.861328,95.009689
1153.572266,87.720726
1155.28125,90.664871
1156.990234,95.072983
1158.701172,87.779152
1160.410156,96.578491
1162.117188,90.745377
1163.826172,65.878189
1165.533203,74.678505
1167.240234,86.411942
1168.947266,104.010307
1170.654297,84.985001
1172.361328,77.675919
1174.066406,82.090851
1175.771484,68.912941
1177.476563,86.526901
1179.181641,83.612297
1180.884766,80.696396
1182.589844,90.986992
1184.292969,99.81427
1185.996094,93.963638
1187.699219,74.893837
1189.402344,80.785736
1191.103516,88.149391
1192.804688,91.107849
1194.505859,86.718575
1196.207031,91.14814
1197.908203,79.40464
1199.607422,100.013123
1201.308594,86.795265
1203.007813,76.514427
1204.707031,70.644302
1206.404297,91.269043
1208.103516,98.65123
1209.800781,82.472961
1211.498047,83.964226
1213.195313,97.243195
1214.892578,81.053879
1216.589844,97.28611
1218.285156,91.410141
1219.980469,95.854347
1221.675781,87.025444
1223.371094,101.797958
1225.064453,78.209869
1226.759766,88.55899
1228.453125,85.625885
1230.146484,88.598015
1231.839844,87.140579
1233.533203,91.591621
1235.224609,82.746132
1236.916016,87.198158
1238.607422,87.217354
1240.298828,91.672302
1241.990234,82.819008
1243.679688,78.399521
1245.371094,85.814583
1247.060547,102.112213
1248.75,91.773178
1250.439453,90.31282
1252.126953,91.813538
1253.814453,84.427773
1255.503906,91.853897
1257.191406,80.019356
1258.876953,83.001266
1260.564453,91.914444
1262.25,87.486176
1263.9375,84.539101
1265.623047,89.008064
1267.308594,91.995186
1268.992188,84.59478
1270.677734,80.160011
1272.361328,100.964378
1274.044922,106.926903
1275.728516,98.037827
1277.412109,92.116333
1279.09375,96.594742
1280.775391,107.020706
1282.458984,92.176918
1284.140625,92.197113
1285.820313,86.267807
1287.501953,92.237511
1289.181641,105.649956
1290.863281,83.347786
1292.542969,105.69622
1294.220703,90.829308
1295.900391,89.359856
1297.578125,90.869064
1299.257813,86.418991
1300.935547,84.947586
1302.613281,79.003624
1304.289063,104.367226
1305.966797,99.916183
1307.642578,92.479965
1309.318359,96.97599
1310.994141,105.95076
1312.669922,110.451683
1314.345703,101.518311
1316.019531,98.553993
1317.693359,89.614105
1319.367188,95.609245
1321.041016,97.124336
1322.714844,115.080093
1324.386719,106.135963
1326.058594,86.721535
1327.730469,92.722549
1329.402344,103.21373
1331.074219,100.243881
1332.744141,101.762238
1334.416016,92.803444
1336.085938,85.337891
1337.755859,92.843895
1339.425781,92.86412
1341.09375,101.873154
1342.763672,101.89534
1344.431641,100.418739
1346.099609,97.442375
1347.767578,98.963028
1349.433594,97.484795
1351.101563,99.006104
1352.767578,90.025131
1354.433594,115.557381
1356.099609,93.066437
1357.765625,85.579681
1359.429688,93.106911
1361.095703,91.625099
1362.759766,103.664032
1364.423828,93.167625
1366.087891,93.187866
1367.75,93.208107
1369.414063,115.7836
1371.076172,93.248596
1372.738281,97.781853
1374.400391,84.261108
1376.0625,88.794365
1377.722656,93.329582
1379.382813,76.787758
1381.044922,97.887985
1382.703125,102.428101
1384.363281,99.437065
1386.023438,93.430824
1387.681641,110.031105
1389.339844,79.902908
1390.998047,93.491585
1392.65625,93.511841
1394.314453,101.075005
1395.970703,93.552345
1397.628906,93.572609
1399.285156,87.554611
1400.941406,89.08345
1402.597656,104.204887
1404.251953,93.653641
1405.90625,101.228249
1407.5625,93.69416
1409.216797,92.202904
1410.871094,93.734688
1412.523438,108.876717
1414.177734,86.2127
1415.830078,93.795479
1417.482422,102.894691
1419.134766,93.836014
1420.787109,107.480583
1422.4375,83.277588
1424.089844,106.012543
1425.740234,92.402298
1427.390625,98.482719
1429.041016,92.442192
1430.689453,93.977905
1432.339844,107.643074
1433.988281,94.018456
1435.636719,89.488464
1437.285156,87.990685
1438.933594,101.666321
1440.580078,94.099556
1442.228516,78.939217
1443.875,91.103333
1445.521484,91.122963
1447.167969,101.775887
1448.8125,86.604103
1450.458984,97.260628
1452.103516,91.201469
1453.748047,80.578636
1455.392578,97.323441
1457.037109,89.739349
1458.679688,92.801323
1460.324219,94.342941
1461.966797,91.319252
1463.609375,80.682678
1465.251953,85.267944
1466.892578,86.809242
1468.535156,82.258003
1470.175781,94.464668
1471.816406,89.913101
1473.457031,80.786743
1475.097656,80.804092
1476.736328,94.54583
1478.376953,94.566124
1480.015625,79.330544
1481.654297,94.606712
1483.292969,94.627007
1484.929688,80.90818
1486.568359,83.979324
1488.205078,93.160675
1489.841797,94.708199
1491.478516,102.367889
1493.115234,94.748795
1494.751953,88.654961
1496.386719,84.087364
1498.021484,85.63456
1499.65625,100.948059
1501.291016,93.32045
1502.925781,84.159401
1504.558594,78.05542
1506.193359,81.133774
1507.826172,84.21344
1509.458984,82.699966
1511.091797,94.972122
1512.722656,79.671066
1514.355469,104.207512
1515.986328,95.033043
1517.617188,102.718941
1519.248047,84.339531
1520.878906,88.95887
1522.507813,87.443771
1524.136719,85.928017
1525.767578,89.015869
1527.396484,89.034874
1529.025391,90.589287
1530.652344,87.537132
1532.28125,86.019745
1533.908203,101.402039
1535.535156,90.666603
1537.162109,89.148888
1538.789063,87.630516
1540.414063,72.272141
1542.041016,95.358032
1543.666016,83.071465
1545.291016,83.089157
1546.916016,98.497017
1548.541016,95.439301
1550.164063,80.062904
1551.787109,98.559937
1553.412109,81.637314
1555.035156,106.305161
1556.65625,92.458931
1558.279297,84.772049
1559.902344,92.49826
1561.523438,94.059898
1563.144531,86.368423
1564.765625,86.38678
1566.386719,87.948082
1568.005859,106.486084
1569.626953,91.072662
1571.246094,83.372337
1572.865234,78.757263
1574.484375,78.773979
1576.101563,74.155952
1577.720703,81.897911
1579.337891,85.006424
1580.957031,74.203163
1582.574219,75.765129
1584.189453,92.793297
1585.806641,69.609726
1587.421875,85.096588
1589.039063,82.019547
1590.654297,83.584785
1592.269531,85.150688
1593.884766,89.814285
1595.498047,92.931007
1597.113281,94.499863
1598.726563,82.123817
1600.339844,91.440201
1601.953125,96.110031
1603.566406,96.130363
1605.177734,88.396606
1606.789063,77.557281
1608.402344,96.19136
1610.013672,77.590073
1611.625,83.814987
1613.234375,79.175323
1614.845703,80.744835
1616.455078,96.293022
1618.064453,90.099594
1619.673828,82.34977
1621.283203,80.813057
1622.892578,87.047806
1624.5,88.620926
1626.107422,94.859947
1627.714844,83.992096
1629.322266,85.565544
1630.929688,91.807838
1632.537109,104.278336
1634.142578,82.506218
1635.748047,82.523605
1637.353516,90.327873
1638.958984,90.346901
1640.564453,90.365921
1642.169922,79.476418
1643.773438,74.817078
1645.376953,85.745949
1646.980469,88.882675
1648.583984,73.304642
1650.1875,73.320061
1651.789063,87.378441
1653.392578,95.200096
1654.994141,104.586021
1656.595703,85.872238
1658.197266,89.013565
1659.796875,78.098473
1661.398438,84.364067
1662.998047,82.81916
1664.597656,81.27359
1666.197266,103.17659
1667.796875,76.616875
1669.396484,73.505074
1670.994141,89.163155
1672.591797,70.406723
1674.189453,92.330399
1675.787109,75.132004
1677.384766,92.369102
1678.982422,89.256653
1680.578125,83.010414
1682.173828,86.160919
1683.769531,86.178963
1685.365234,79.928139
1686.960938,86.21505
1688.556641,75.257973
1690.150391,84.682938
1691.744141,79.995056
1693.337891,95.700378
1694.931641,78.459335
1696.525391,87.892822
1698.117188,84.771507
1699.710938,83.219055
1701.302734,84.806938
1702.894531,83.25383
1704.486328,89.555832
1706.078125,86.431564
1707.667969,89.593231
1709.257813,92.756203
1710.849609,94.34803
1712.439453,88.07653
1714.027344,72.36367
1715.617188,81.819466
1717.207031,81.836525
1718.794922,72.408936
1720.382813,85.019508
1721.970703,64.5653
1723.558594,74.029297
1725.146484,72.469292
1726.732422,83.51461
1728.318359,86.684151
1729.904297,85.125786
1731.490234,93.027153
1733.076172,88.315331
1734.662109,97.798019
1736.246094,93.085213
1737.832031,91.52652
1739.416016,80.496941
1741.0,86.828468
1742.583984,88.425529
1744.166016,105.816803
1745.75,80.56385
1747.332031,80.580574
1748.914063,88.498993
1750.496094,86.936691
1752.078125,91.697716
1753.658203,96.460709
1755.240234,102.807312
1756.820313,83.844887
1758.400391,75.950729
1759.980469,79.131737
1761.560547,90.228874
1763.140625,93.414146
1764.71875,95.017113
1766.296875,107.708359
1767.875,88.71936
1769.453125,83.983917
1771.03125,90.341019
1772.609375,91.944962
1774.185547,85.621635
1775.761719,87.22525
1777.339844,92.002007
1778.914063,103.127014
1780.490234,79.344864
1782.066406,88.884605
1783.640625,77.790092
1785.216797,88.921318
1786.791016,88.939674
1788.365234,81.01535
1789.9375,103.276169
1791.511719,93.762321
1793.083984,92.192139
1794.658203,103.34008
1796.230469,90.639984
1797.802734,90.658669
1799.375,84.314026
1800.945313,93.878349
1802.517578,95.489166
1804.087891,93.917015
1805.658203,106.673485
1807.228516,89.178276
1808.798828,92.382225
1810.367188,95.587479
1811.9375,78.079163
1813.505859,87.657898
1815.074219,87.675919
1816.642578,98.85498
1818.210938,97.280533
1819.779297,98.895607
1821.345703,94.129662
1822.912109,95.744736
1824.478516,81.399734
1826.044922,86.205643
1827.611328,92.610245
1829.177734,87.838074
1830.742188,102.232536
1832.308594,87.8741
1833.873047,87.892113
1835.4375,95.901955
1837.001953,89.508492
