raman_shift_cm-1,intensity
304.949219,70.76152
306.857422,78.643311
308.765625,74.729576
310.671875,65.56842
312.578125,66.896278
314.484375,80.032913
316.390625,68.241592
318.294922,82.69767
320.199219,77.466095
322.103516,66.978699
324.007813,77.504227
325.910156,65.697708
327.8125,67.028145
329.714844,70.988426
331.617188,72.320793
333.517578,63.131836
335.417969,81.565315
337.318359,61.846958
339.21875,71.075645
341.119141,67.143478
343.017578,68.476807
344.916016,63.224865
346.814453,69.827904
348.710938,71.162849
350.607422,83.043671
352.503906,75.15316
354.400391,73.85276
356.296875,52.764889
358.191406,62.01392
360.085938,75.226768
361.980469,64.684448
363.875,62.059437
365.767578,59.433136
367.660156,70.016136
369.552734,64.747711
371.445313,74.015465
373.335938,76.677589
375.228516,63.472809
377.119141,54.229588
379.007813,60.857796
380.898438,68.812546
382.787109,56.916557
384.675781,66.198181
386.564453,68.862885
388.451172,75.502701
390.339844,76.846024
392.226563,68.913208
394.113281,67.604408
395.998047,67.620857
397.884766,67.637306
399.769531,50.408684
401.654297,67.670204
403.539063,70.341034
405.421875,65.04808
407.304688,74.358719
409.1875,59.767056
411.070313,62.438526
412.951172,70.426491
414.833984,67.785332
416.714844,79.766792
418.595703,75.796837
420.474609,49.213383
422.353516,61.199036
424.234375,59.883129
426.111328,70.546104
427.990234,61.243523
429.867188,65.253464
431.746094,61.273178
433.623047,67.949745
435.498047,78.627541
437.375,66.649628
439.25,74.665634
441.125,77.350952
443.0,72.033806
444.873047,61.376957
446.748047,69.399399
448.621094,76.09079
450.494141,73.43866
452.365234,69.449669
454.238281,76.145889
456.109375,73.491821
457.980469,85.538376
459.849609,70.853546
461.720703,66.859077
463.589844,76.237709
465.458984,70.90477
467.328125,72.259987
469.195313,70.938919
471.064453,76.311157
472.931641,70.973061
474.798828,57.595768
476.664063,83.065033
478.53125,84.425079
480.396484,69.700943
482.261719,72.399139
484.126953,77.780716
485.990234,71.092552
487.853516,68.426239
489.716797,80.520782
491.580078,67.116753
493.443359,71.16082
495.304688,57.7481
497.166016,77.911461
499.027344,84.648254
500.888672,75.260925
502.748047,88.721626
504.607422,65.884865
506.466797,73.970108
508.326172,80.713982
510.183594,72.659966
512.042969,68.639725
513.900391,68.656143
515.757813,90.216888
517.613281,82.157402
519.470703,91.607193
521.326172,74.111763
523.181641,70.086037
525.035156,79.539696
526.890625,90.346306
528.744141,84.972771
530.597656,90.389435
532.451172,79.615662
534.302734,95.831528
536.15625,90.454132
538.007813,87.774933
539.859375,90.497269
541.708984,91.869858
543.560547,94.594444
545.410156,110.837021
547.259766,101.399467
549.109375,97.366661
550.957031,104.153015
552.804688,112.295547
554.654297,92.023056
556.5,101.520149
558.347656,85.297203
560.193359,96.151443
562.041016,97.528862
563.886719,101.616699
565.730469,85.378296
567.576172,107.087097
569.419922,100.333244
571.263672,99.000885
573.107422,92.241882
574.951172,92.263763
576.792969,80.071373
578.634766,86.87767
580.476563,82.824913
582.318359,104.574257
584.158203,92.373169
585.998047,81.525047
587.839844,96.494148
589.677734,87.001236
591.517578,85.662109
593.355469,63.921776
595.193359,92.504448
597.03125,83.001564
598.869141,87.104195
600.707031,84.402138
602.542969,88.507027
604.378906,77.632195
606.214844,96.722595
608.048828,92.657608
609.884766,70.872543
611.71875,89.974854
613.552734,92.723244
615.384766,88.653419
617.21875,92.766998
619.050781,105.069756
620.882813,102.364799
622.714844,92.832634
624.546875,92.854507
626.376953,98.339706
628.207031,92.89827
630.037109,97.019562
631.867188,99.775993
633.695313,101.166595
635.525391,108.027596
637.353516,120.362854
639.181641,124.495407
641.007813,109.472252
642.835938,113.604164
644.662109,124.583244
646.488281,128.720627
648.3125,146.556839
650.138672,145.221252
651.962891,164.440033
653.787109,154.884048
655.611328,176.856049
657.435547,171.412354
659.257813,181.053909
661.080078,204.419403
662.902344,212.700928
664.724609,223.731491
666.546875,251.242081
668.367188,237.568665
670.1875,269.216003
672.007813,283.017792
673.828125,267.967926
675.646484,273.528748
677.464844,287.341156
679.283203,269.531342
681.101563,294.353058
682.919922,265.53006
684.736328,268.344391
686.552734,257.395569
688.369141,257.45575
690.185547,228.597015
692.0,209.366653
693.816406,228.703842
695.630859,205.330322
697.445313,191.594482
699.257813,186.12442
701.072266,147.555267
702.884766,144.831009
704.697266,155.902115
706.509766,133.858704
708.320313,113.185287
710.132813,140.82428
711.943359,118.761871
713.753906,122.933372
715.5625,117.435631
717.373047,105.025726
719.181641,111.96138
720.990234,99.544403
722.798828,100.950455
724.605469,85.758698
726.414063,89.92923
728.220703,89.95015
730.027344,76.129372
731.833984,80.300545
733.638672,88.628098
735.443359,72.027069
737.25,81.742012
739.052734,78.989441
740.857422,67.918976
742.662109,66.548325
744.464844,84.591469
746.267578,61.03096
748.070313,48.55862
749.871094,56.896152
751.673828,62.461483
753.474609,62.475971
755.275391,59.713104
757.074219,65.282944
758.875,59.740788
760.673828,69.482132
762.472656,55.598583
764.271484,68.124039
766.070313,65.358597
767.867188,52.855354
769.666016,55.650097
771.462891,61.229271
773.259766,40.364994
775.054688,51.512077
776.851563,65.449394
778.646484,59.893082
780.441406,55.727371
782.234375,62.707787
784.029297,48.783993
785.822266,54.371864
787.615234,50.201008
789.408203,46.028217
791.201172,48.829079
792.994141,46.049473
794.785156,51.643143
796.576172,44.674644
798.367188,57.252594
800.15625,57.2658
801.947266,34.926224
803.736328,44.715874
805.525391,51.714645
807.314453,51.726563
809.101563,48.941807
810.890625,41.959785
812.677734,44.76741
814.464844,53.173542
816.251953,44.788029
818.037109,41.998444
819.824219,37.807297
821.609375,43.418365
823.394531,33.621952
825.177734,40.635868
826.962891,37.842091
828.746094,42.056435
830.529297,35.055084
832.3125,43.478294
834.095703,29.459805
835.876953,40.691933
837.658203,44.911755
839.439453,35.095364
841.220703,39.315834
843.001953,39.324856
844.78125,35.119537
846.560547,47.773525
848.339844,30.919373
850.119141,39.360954
851.896484,40.776051
853.675781,36.566219
855.453125,30.947737
857.230469,43.618168
859.005859,40.813442
860.783203,45.045837
